pair_index,p_start,q_start,start_gap,Qp,Qq,sig_p,sig_q,sig_8,p_mod12,q_mod12,p_mod420,q_mod420,P_E,P_A,P_B,P_C,n_E,n_A,n_B,n_C,log_P_EAB,log_P_CE,log_raw_sqrt_EAB_times_CE,shadow_center_mu_geomean,shadow_start_mu_minus_4,root_1,root_2,root_3,root_4,poly_c4,poly_c3,poly_c2,poly_c1,poly_c0,projected_quad_start,projection_distance,projected_quad,projected_mod12,projected_mod420,projection_equals_left,projection_equals_right,projection_between_pair,model_note,p_mod60,q_mod60,R_11_47,typ_11_47_pfeil,mischung_homogen_gemischt,u_E,u_A,u_B,u_C,E_diag,E_1,E_2,Ptolemy_defect,Ptolemy_energy_norm
3051,55429721,55501421,71700,"(55429721,55429723,55429727,55429729)","(55501421,55501423,55501427,55501429)",ABCE,ABCE,ABCEABCE,5,5,221,101,3076429168582741.0,3076428281133541.0,3076428502995829.0,3076428946720429.0,2,2,2,2,106.98763737058536,71.32509184481862,89.15636460770199,55465564.21423141,55465560.21423141,55465560.21423141,55465562.21423141,55465566.21423141,55465568.21423141,1.0,-221862256.85692564,1.8458572881618148e+16,-6.825434396456397e+23,9.464414245166872e+30,55429721,35839.21423140913,"(55429721,55429723,55429727,55429729)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,35.662545958467724,35.66254567000039,35.66254574211723,35.6625458863509,4.6807538928898186e-14,4.1606701270131766e-14,5.20083765876642e-15,0.0,0.0
3052,55501421,55551701,50280,"(55501421,55501423,55501427,55501429)","(55551701,55551703,55551707,55551709)",ABCE,ABCE,ABCEABCE,5,5,101,401,3083199232892161.0,3083198344467121.0,3083198566573369.0,3083199010785889.0,2,2,2,2,106.99423199009512,71.32948825753465,89.16186012381489,55526560.1088534,55526556.1088534,55526556.1088534,55526558.1088534,55526562.1088534,55526564.1088534,1.0,-222106240.4354136,1.849919326513264e+16,-6.847977112011207e+23,9.506115318353535e+30,55501421,25135.108853399754,"(55501421,55501423,55501427,55501429)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,35.66474416478613,35.664743876635704,35.66474394867331,35.66474409274853,4.670475100463156e-14,4.1515334567577826e-14,5.189416437053736e-15,0.0,0.0
3053,55551701,55561481,9780,"(55551701,55551703,55551707,55551709)","(55561481,55561483,55561487,55561489)",ABCE,ABCE,ABCEABCE,5,5,401,101,3086535668534701.0,3086534779629181.0,3086535001855549.0,3086535446308309.0,2,2,2,2,106.99747663801094,71.33165135600237,89.16456399700665,55556595.58479509,55556591.58479509,55556591.58479509,55556593.58479509,55556597.58479509,55556599.58479509,1.0,-222226382.33918035,1.851921187783482e+16,-6.859095765640002e+23,9.52670023822602e+30,55561481,4889.415204912424,"(55561481,55561483,55561487,55561489)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,35.665825714000505,35.66582542600589,35.66582549800455,35.665825642001856,4.665425502700846e-14,4.147044857184231e-14,5.183806455166147e-15,0.0,0.0
3054,55561481,55628891,67410,"(55561481,55561483,55561487,55561489)","(55628891,55628893,55628897,55628899)",ABCE,CEAB,ABCECEAB,5,11,101,311,3090824126501677.0,3090823903716457.0,3090824126097217.0,3090823904120917.0,2,2,2,2,107.00164240138731,71.33442824378312,89.16803532258523,55595179.98340849,55595175.98340849,55595175.98340849,55595177.98340849,55595181.98340849,55595183.98340849,1.0,-222380719.93363395,1.8544944224325484e+16,-6.873396746224298e+23,9.553193230092824e+30,55561481,33694.98340848833,"(55561481,55561483,55561487,55561489)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,35.66721415786591,35.667214085786355,35.66721415773505,35.66721408591721,1.7122651604544744e-20,5.176597973233309e-15,5.1766150958849136e-15,-1.0353195946466618e-14,0.9999966923073693
3055,55628891,55669961,41070,"(55628891,55628893,55628897,55628899)","(55669961,55669963,55669967,55669969)",CEAB,ABCE,CEABABCE,11,5,311,221,3096858748814317.0,3096858526463017.0,3096858749060737.0,3096858526216597.0,2,2,2,2,107.0074939857563,71.33832929977194,89.17291164276412,55649426.41100433,55649422.41100433,55649422.41100433,55649424.41100433,55649428.41100433,55649430.41100433,1.0,-222597705.6440173,1.8581151959242696e+16,-6.893536323917087e+23,9.5905335592352e+30,55628891,20531.41100432724,"(55628891,55628893,55628897,55628899)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,35.669164685825244,35.66916461402626,35.66916468590481,35.66916461394669,6.33083994482006e-21,5.16652003435878e-15,5.166526365198725e-15,-1.033304006871756e-14,0.999998774642865
3056,55669961,55672151,2190,"(55669961,55669963,55669967,55669969)","(55672151,55672153,55672157,55672159)",ABCE,CEAB,ABCECEAB,5,11,221,311,3099267031673257.0,3099266808975877.0,3099267031660117.0,3099266808989017.0,2,2,2,2,107.00982603928908,71.33988400224817,89.17485502076862,55671060.18924283,55671056.18924283,55671056.18924283,55671058.18924283,55671062.18924283,55671064.18924283,1.0,-222684240.75697133,1.859560165556577e+16,-6.901579060147889e+23,9.605455581457748e+30,55672151,1094.8107571676371,"(55672151,55672153,55672157,55672159)",11,311,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,35.66994203704939,35.66994196519453,35.669942037045146,35.669941965198774,1.7994056087610598e-23,5.162510764063526e-15,5.162510782057582e-15,-1.0325021528127052e-14,0.9999999965144758
3057,55672151,55682771,10620,"(55672151,55672153,55672157,55672159)","(55682771,55682773,55682777,55682779)",CEAB,CEAB,CEABCEAB,11,11,311,11,3099979857920269.0,3099980303339989.0,3099980526049861.0,3099979635210421.0,2,2,2,2,107.01051638601857,71.34034394602884,89.1754301660237,55677464.346790515,55677460.346790515,55677460.346790515,55677462.346790515,55677466.346790515,55677468.346790515,1.0,-222709857.3871621,1.859988021652875e+16,-6.903961117402345e+23,9.609876224144896e+30,55672151,5309.346790514886,"(55672151,55672153,55672157,55672159)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,35.6701720089356,35.67017215262031,35.670172224462654,35.670171937093244,4.64519132951249e-14,4.1290589935980367e-14,5.161323359144536e-15,0.0,0.0
3058,55682771,55701221,18450,"(55682771,55682773,55682777,55682779)","(55701221,55701223,55701227,55701229)",CEAB,ABCE,CEABABCE,11,5,11,401,3101598890228017.0,3101598667570717.0,3101598890338717.0,3101598667460017.0,2,2,2,2,107.01208236168452,71.34138821713424,89.17673528940938,55691999.43587138,55691995.43587138,55691995.43587138,55691997.43587138,55692001.43587138,55692003.43587138,1.0,-222767997.7434855,1.860959280699057e+16,-6.909369547391416e+23,9.61991512338871e+30,55682771,9224.435871377587,"(55682771,55682773,55682777,55682779)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,35.670694144478915,35.670694072691006,35.670694144514606,35.670694072655316,1.2738161885532793e-21,5.158628173087008e-15,5.1586294469031964e-15,-1.0317256346174016e-14,0.9999997530708105
3059,55701221,55736711,35490,"(55701221,55701223,55701227,55701229)","(55736711,55736713,55736717,55736719)",ABCE,CEAB,ABCECEAB,5,11,401,191,3104603414520277.0,3104603191431457.0,3104603414307337.0,3104603191644397.0,2,2,2,2,107.01498706011331,71.34332468290404,89.17915587150867,55718967.374537304,55718963.374537304,55718963.374537304,55718965.374537304,55718969.374537304,55718971.374537304,1.0,-222875869.4981492,1.8627619951708496e+16,-6.919411655696823e+23,9.63856180736908e+30,55701221,17742.374537304044,"(55701221,55701223,55701227,55701229)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,35.67166237734644,35.67166230548901,35.671662377277855,35.6716623055576,4.7044084347266634e-21,5.153633830098569e-15,5.153638534507004e-15,-1.0307267660197138e-14,0.9999990871675607
3060,55736711,55741331,4620,"(55736711,55736713,55736717,55736719)","(55741331,55741333,55741337,55741339)",CEAB,CEAB,CEABCEAB,11,11,191,191,3106838679658429.0,3106839125570629.0,3106839348526741.0,3106838456702341.0,2,2,2,2,107.01714666600311,71.34476413302906,89.1809553995161,55739024.552133135,55739020.552133135,55739020.552133135,55739022.552133135,55739026.552133135,55739028.552133135,1.0,-222956098.20853257,1.8641033148139784e+16,-6.926886695475258e+23,9.652447689723464e+30,55736711,2309.5521331354976,"(55736711,55736713,55736717,55736719)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,35.672382102396035,35.672382245922044,35.67238231768505,35.672382030633024,4.6349360770252586e-14,4.11994314558422e-14,5.149929314410386e-15,0.0,0.0
3061,55741331,55751411,10080,"(55741331,55741333,55741337,55741339)","(55751411,55751413,55751417,55751419)",CEAB,CEAB,CEABCEAB,11,11,191,191,3107658077253529.0,3107658523224529.0,3107658746210041.0,3107657854268041.0,2,2,2,2,107.01793778159904,71.34529154346733,89.18161466253318,55746374.37216806,55746370.37216806,55746370.37216806,55746372.37216806,55746376.37216806,55746378.37216806,1.0,-222985497.48867223,1.864594953385147e+16,-6.929627221590895e+23,9.657539833859292e+30,55741331,5039.372168056667,"(55741331,55741333,55741337,55741339)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,35.67264580761044,35.67264595111753,35.67264602287107,35.67264573585689,4.6337142168510085e-14,4.1188571156346486e-14,5.148571012163598e-15,0.0,0.0
3062,55751411,55792571,41160,"(55751411,55751413,55751417,55751419)","(55792571,55792573,55792577,55792579)",CEAB,CEAB,CEABCEAB,11,11,191,191,3110514779655649.0,3110515225831609.0,3110515448919601.0,3110514556567681.0,2,2,2,2,107.0206942528308,71.34712919109795,89.18391172196436,55771990.80296506,55771986.80296506,55771986.80296506,55771988.80296506,55771992.80296506,55771994.80296506,1.0,-223087963.21186024,1.8663089748756096e+16,-6.93918446548356e+23,9.675303304725648e+30,55751411,20575.802965059876,"(55751411,55751413,55751417,55751419)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,35.67356463140927,35.67356477485046,35.67356484657105,35.67356455968868,4.6294591550564944e-14,4.115074872442056e-14,5.143842826144384e-15,0.0,0.0
3063,55792571,55858961,66390,"(55792571,55792573,55792577,55792579)","(55858961,55858963,55858967,55858969)",CEAB,ABCE,CEABABCE,11,5,191,221,3116515605637237.0,3116515382732497.0,3116515606035577.0,3116515382334157.0,2,2,2,2,107.02647586737118,71.35098388752652,89.18872987744885,55825760.33047229,55825756.33047229,55825756.33047229,55825758.33047229,55825762.33047229,55825764.33047229,1.0,-223303041.32188916,1.869909309885198e+16,-6.959273931557979e+23,9.712668964431452e+30,55792571,33185.330472290516,"(55792571,55792573,55792577,55792579)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,35.675491979589026,35.67549190806532,35.67549197971684,35.675491907937506,1.6336016574497453e-20,5.1339240213515235e-15,5.133940357368098e-15,-1.0267848042703047e-14,0.9999968180353808
3064,55858961,55878071,19110,"(55858961,55858963,55858967,55858969)","(55878071,55878073,55878077,55878079)",ABCE,CEAB,ABCECEAB,5,11,221,11,3121291547486737.0,3121291323897997.0,3121291547372077.0,3121291324012657.0,2,2,2,2,107.03106973413917,71.35404646560951,89.19255809987433,55868519.383023165,55868515.383023165,55868515.383023165,55868517.383023165,55868521.383023165,55868523.383023165,1.0,-223474077.53209263,1.8727748748307388e+16,-6.975277292967979e+23,9.742460366103544e+30,55858961,9554.383023165166,"(55858961,55858963,55858967,55858969)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,35.677023268603094,35.67702319696969,35.677023268566366,35.67702319700643,1.3492035736756422e-21,5.126081795298482e-15,5.126083144502055e-15,-1.0252163590596963e-14,0.999999736796393
3065,55878071,55905761,27690,"(55878071,55878073,55878077,55878079)","(55905761,55905763,55905767,55905769)",CEAB,ABCE,CEABABCE,11,5,11,401,3123906641303137.0,3123906417901597.0,3123906641469277.0,3123906417735457.0,2,2,2,2,107.03358215482643,71.35572141262449,89.19465178372546,55891918.48507718,55891914.48507718,55891914.48507718,55891916.48507718,55891920.48507718,55891922.48507718,1.0,-223567673.94030872,1.8743439311655052e+16,-6.984045214246753e+23,9.758792145269292e+30,55878071,13843.485077179968,"(55878071,55878073,55878077,55878079)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,35.67786074209559,35.67786067058208,35.67786074214877,35.677860670528894,2.828551021357495e-21,5.121789102111223e-15,5.121791930662244e-15,-1.0243578204222446e-14,0.9999994477419115
3066,55905761,55932881,27120,"(55905761,55905763,55905767,55905769)","(55932881,55932883,55932887,55932889)",ABCE,ABCE,ABCEABCE,5,5,401,221,3126971171936641.0,3126970277227441.0,3126970500904729.0,3126970948259329.0,2,2,2,2,107.03652326207012,71.35768243699604,89.19710284953308,55919324.155902795,55919320.155902795,55919320.155902795,55919322.155902795,55919326.155902795,55919328.155902795,1.0,-223677296.6236112,1.8761824884317584e+16,-6.994323783082908e+23,9.777946471938804e+30,55905761,13559.155902795494,"(55905761,55905763,55905767,55905769)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,35.67884125426383,35.67884096813733,35.67884103966895,35.67884118273221,4.6050961225799696e-14,4.093418809510824e-14,5.116773130691459e-15,0.0,0.0
3067,55932881,55960571,27690,"(55932881,55932883,55932887,55932889)","(55960571,55960573,55960577,55960579)",ABCE,CEAB,ABCECEAB,5,11,221,191,3130036517985397.0,3130036294032337.0,3130036517819257.0,3130036294198477.0,2,2,2,2,107.03946312784528,71.35964206146876,89.19955259465702,55946728.487054124,55946724.487054124,55946724.487054124,55946726.487054124,55946730.487054124,55946732.487054124,1.0,-223786913.9482165,1.8780218570424904e+16,-7.004611928580609e+23,9.797128043136966e+30,55932881,13843.487054124476,"(55932881,55932883,55932887,55932889)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,35.679821066482674,35.67982099493301,35.6798210664296,35.67982099498609,2.817225503113418e-21,5.111759053776921e-15,5.111761871002424e-15,-1.0223518107553842e-14,0.9999994488738767
3068,55960571,55968791,8220,"(55960571,55960573,55960577,55960579)","(55968791,55968793,55968797,55968799)",CEAB,CEAB,CEABCEAB,11,11,191,11,3132045726398389.0,3132046174115869.0,3132046397974621.0,3132045502539661.0,2,2,2,2,107.0413886753984,71.3609254738798,89.2011570746391,55964684.44908252,55964680.44908252,55964680.44908252,55964682.44908252,55964686.44908252,55964688.44908252,1.0,-223858737.7963301,1.8792275432912256e+16,-7.011358431221185e+23,9.809711554067666e+30,55960571,4109.449082523584,"(55960571,55960573,55960577,55960579)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,35.68046277267673,35.68046291562401,35.680462987097656,35.680462701203076,4.5976336322028244e-14,4.0867854169902364e-14,5.108482152125879e-15,0.0,0.0
3069,55968791,55974461,5670,"(55968791,55968793,55968797,55968799)","(55974461,55974463,55974467,55974469)",CEAB,ABCE,CEABABCE,11,5,11,221,3132823468745917.0,3132823244893417.0,3132823468779937.0,3132823244859397.0,2,2,2,2,107.0421331071682,71.36142204760941,89.20177757738881,55971630.128172226,55971626.128172226,55971626.128172226,55971628.128172226,55971632.128172226,55971634.128172226,1.0,-223886520.5126889,1.8796940275229484e+16,-7.013969257509907e+23,9.814582325292852e+30,55974461,2834.87182777375,"(55974461,55974463,55974467,55974469)",5,221,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,35.68071105953709,35.68071098808317,35.680711059547946,35.68071098807231,1.1787646846307423e-22,5.107214009489731e-15,5.1072141273662e-15,-1.0214428018979463e-14,0.999999976919615
3070,55974461,55986941,12480,"(55974461,55974463,55974467,55974469)","(55986941,55986943,55986947,55986949)",ABCE,ABCE,ABCEABCE,5,5,221,101,3133839741205081.0,3133838845513801.0,3133839069436609.0,3133839517282249.0,2,2,2,2,107.04310570580678,71.36207073253289,89.20258821916983,55980705.45222304,55980701.45222304,55980701.45222304,55980703.45222304,55980707.45222304,55980709.45222304,1.0,-223922821.80889216,1.8803036297571308e+16,-7.01738157721197e+23,9.82094927799396e+30,55986941,6239.5477769598365,"(55986941,55986943,55986947,55986949)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,35.68103540199304,35.681035116180276,35.68103518763347,35.68103533053985,4.595002681413051e-14,4.084446794075681e-14,5.105558873373702e-15,0.0,0.0
3071,55986941,56041751,54810,"(55986941,55986943,55986947,55986949)","(56041751,56041753,56041757,56041759)",ABCE,CEAB,ABCECEAB,5,11,101,311,3137606767081597.0,3137606542695337.0,3137606766752737.0,3137606543024197.0,2,2,2,2,107.04671011279504,71.36447338486636,89.2055917488307,56014343.49635016,56014339.49635016,56014339.49635016,56014341.49635016,56014345.49635016,56014347.49635016,1.0,-224057373.98540065,1.8825640063962612e+16,-7.030039127209673e+23,9.844575661607576e+30,55986941,27398.49635016173,"(55986941,55986943,55986947,55986949)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,35.68223672813832,35.68223665662322,35.68223672803351,35.68223665672803,1.0985588664173524e-20,5.099418677081602e-15,5.099429662670266e-15,-1.0198837354163204e-14,0.9999978457220923
3072,56041751,56058551,16800,"(56041751,56041753,56041757,56041759)","(56058551,56058553,56058557,56058559)",CEAB,CEAB,CEABCEAB,11,11,311,311,3141619580763409.0,3141620029164649.0,3141620253365281.0,3141619356562801.0,2,2,2,2,107.05054491255004,71.36702963245318,89.20878727250161,56050153.970563754,56050149.970563754,56050149.970563754,56050151.970563754,56050155.970563754,56050157.970563754,1.0,-224200615.88225505,1.88497185607434e+16,-7.043530850876392e+23,9.869774717200912e+30,56041751,8398.97056375444,"(56041751,56041753,56041757,56041759)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,35.683514851908924,35.68351499463824,35.68351506600289,35.683514780544265,4.583622765623525e-14,4.074331347220912e-14,5.092914184026128e-15,0.0,0.0
3073,56058551,56073131,14580,"(56058551,56058553,56058557,56058559)","(56073131,56073133,56073137,56073139)",CEAB,CEAB,CEABCEAB,11,11,311,191,3143378698156549.0,3143379146683309.0,3143379370946701.0,3143378473893181.0,2,2,2,2,107.05222426130058,71.36814919837342,89.210186729837,56065844.12605616,56065840.12605616,56065840.12605616,56065842.12605616,56065846.12605616,56065848.12605616,1.0,-224263376.50422463,1.8860273265403332e+16,-7.049447607152835e+23,9.880830767935728e+30,56058551,7289.1260561570525,"(56058551,56058553,56058557,56058559)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,35.68407463485905,35.684074777548425,35.684074848893104,35.684074563514365,4.5810577237480454e-14,4.072051343793895e-14,5.090063799541503e-15,0.0,0.0
3074,56073131,56085311,12180,"(56073131,56073133,56073137,56073139)","(56085311,56085313,56085317,56085319)",CEAB,CEAB,CEABCEAB,11,11,191,191,3144879215195629.0,3144879663829429.0,3144879888146341.0,3144878990878741.0,2,2,2,2,107.05365599358548,71.36910368663709,89.21137984011128,56079224.26932406,56079220.26932406,56079220.26932406,56079222.26932406,56079226.26932406,56079228.26932406,1.0,-224316897.07729623,1.8869276367894844e+16,-7.054495874900195e+23,9.890266406888704e+30,56073131,6089.269324056804,"(56073131,56073133,56073137,56073139)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,35.68455187898238,35.68455202163771,35.68455209296537,35.684551807654714,4.578871981665992e-14,4.07010839435998e-14,5.087635873060116e-15,0.0,0.0
3075,56085311,56103911,18600,"(56085311,56085313,56085317,56085319)","(56103911,56103913,56103917,56103919)",CEAB,CEAB,CEABCEAB,11,11,191,311,3146605521129769.0,3146605969886689.0,3146606194265161.0,3146605296751321.0,2,2,2,2,107.05530231964096,71.37020123742556,89.21275177853326,56094613.8290703,56094609.8290703,56094609.8290703,56094611.8290703,56094615.8290703,56094617.8290703,1.0,-224378455.3162812,1.887963420379513e+16,-7.060305265973284e+23,9.90112743525304e+30,56085311,9298.829070299864,"(56085311,56085313,56085317,56085319)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,35.68510065436683,35.68510079698302,35.68510086829111,35.685100583058734,4.576359950266549e-14,4.067875578904641e-14,5.084843713619082e-15,0.0,0.0
3076,56103911,56116391,12480,"(56103911,56103913,56103917,56103919)","(56116391,56116393,56116397,56116399)",CEAB,CEAB,CEABCEAB,11,11,311,191,3148349230745809.0,3148349679627049.0,3148349904067681.0,3148349006305201.0,2,2,2,2,107.05696432639948,71.37130924201682,89.21413678420815,56110154.25302532,56110150.25302532,56110150.25302532,56110152.25302532,56110156.25302532,56110158.25302532,1.0,-224440617.0121013,1.8890096461789756e+16,-7.066174842170324e+23,9.912104009325564e+30,56103911,6239.2530253231525,"(56103911,56103913,56103917,56103919)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,35.68565465665259,35.685654799229276,35.68565487051762,35.68565458536424,4.57382520621578e-14,4.065622405525139e-14,5.082028006906411e-15,0.0,0.0
3077,56116391,56117681,1290,"(56116391,56116393,56116397,56116399)","(56117681,56117683,56117687,56117689)",CEAB,ABCE,CEABABCE,11,5,191,221,3149122290175777.0,3149122065715357.0,3149122290183517.0,3149122065707617.0,2,2,2,2,107.05770044137132,71.3718002704844,89.21475035592786,56117040.196286306,56117036.196286306,56117036.196286306,56117038.196286306,56117042.196286306,56117044.196286306,1.0,-224468160.7851452,1.8894733202349656e+16,-7.068776684095726e+23,9.916970632999252e+30,56117681,644.8037136942148,"(56117681,56117683,56117687,56117689)",5,221,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,35.685900170882,35.68590009960486,35.68590017088446,35.6859000996024,6.0441134162840736e-24,5.0807814967618114e-15,5.080781502805925e-15,-1.0161562993523623e-14,0.9999999988103969
3078,56117681,56130461,12780,"(56117681,56117683,56117687,56117689)","(56130461,56130463,56130467,56130469)",ABCE,ABCE,ABCEABCE,5,5,221,401,3149912202766141.0,3149911304780941.0,3149911529277229.0,3149911978269829.0,2,2,2,2,107.05845242677154,71.37230187917345,89.2153771529725,56124075.43623336,56124071.43623336,56124071.43623336,56124073.43623336,56124077.43623336,56124079.43623336,1.0,-224496301.74493343,1.8899471061432056e+16,-7.071435597044798e+23,9.921944622275172e+30,56130461,6389.563766643405,"(56130461,56130463,56130467,56130469)",5,401,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,35.686150975222056,35.68615069013941,35.686150761410076,35.6861509039514,4.5715565691783774e-14,4.063605839269673e-14,5.079507299087041e-15,0.0,0.0
3079,56130461,56150531,20070,"(56130461,56130463,56130467,56130469)","(56150531,56150533,56150537,56150539)",ABCE,CEAB,ABCECEAB,5,11,401,311,3151755751889977.0,3151755527207557.0,3151755751769557.0,3151755527327977.0,2,2,2,2,107.06020815073737,71.37347207679258,89.21684011376497,56140499.30323914,56140495.30323914,56140495.30323914,56140497.30323914,56140501.30323914,56140503.30323914,1.0,-224561997.21295655,1.8910533972101944e+16,-7.07764546189778e+23,9.933563753056116e+30,56130461,10034.303239136934,"(56130461,56130463,56130467,56130469)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,35.6867360740212,35.68673600273318,35.68673607398299,35.68673600277139,1.4599609574332186e-21,5.076534162319902e-15,5.07653562228086e-15,-1.0153068324639805e-14,0.9999997124099846
