n,e(E),a(A),b(B),c(C),k_ABC,resid_E8_abs_base,resid_E8_rel_base,min_resid_E8_abs_over_units,min_resid_E8_rel_over_units,best_unit_abs_idx,best_unit_rel_idx,pol_E8_axial_mean_deg,pol_E8_axial_spread_1minusR,octo0_count_tol5deg,octo90_count_tol5deg,H_balance_alpha_min,H_balance_alpha_max,H_balance_alpha_range,H_balance_alpha_absmax,improve_abs,improve_rel,stability_score
8709085,22621,5,7,11,1,5.771921419748396,5.819061544810366,5.7719214197468665,5.819061544808838,9,9,0.010882273203145955,1.3575807145116414e-12,24,0,-0.30376941945766806,0.011822409460603941,0.315591828918272,0.30376941945766806,1.5294432387236157e-12,1.5285550603039155e-12,2499996.6060528215
8727565,22669,5,7,11,1,5.771710075454598,5.8189828381708395,5.771710075453068,5.818982838169309,9,9,0.01916140430177985,1.357913781419029e-12,24,0,-0.3059225302878525,0.011182354520787887,0.31710488480864035,0.3059225302878525,1.5294432387236157e-12,1.5303314171433158e-12,2499996.6052201567
8801485,22861,5,7,11,1,5.770870099673236,5.81867044507767,5.770870099671707,5.81867044507614,9,9,0.06849444751103144,1.3601342274682793e-12,24,0,-0.3122687866068396,0.009283534278757213,0.3215523208855968,0.3122687866068396,1.5294432387236157e-12,1.5294432387236157e-12,2499996.5996690565
8866165,23029,5,7,11,1,5.7701427208831415,5.818400853417365,5.770142720881613,5.818400853415836,9,9,0.1293229306873589,1.3629097850298422e-12,24,0,-0.31640234404281486,0.00803565151814756,0.3244379955609624,0.31640234404281486,1.5285550603039155e-12,1.5285550603039155e-12,2499996.5927301813
9189565,23869,5,7,11,1,5.766638258757693,5.817133342879517,5.7666382587561635,5.817133342877988,9,9,0.6197401428301922,1.3847811786149578e-12,24,0,-0.33022038235090023,0.003783751449120485,0.3340041338000207,0.33022038235090023,1.5294432387236157e-12,1.5285550603039155e-12,2499996.538051848
9901045,25717,5,7,11,1,5.781128749131639,5.836264021549683,5.7811287491301755,5.836264021548218,9,9,2.082520444747408,1.3890000261085333e-12,24,0,-0.3473231121424096,-0.001034340609922664,0.3462887715324869,0.3473231121424096,1.4637180356658064e-12,1.4646062140855065e-12,2499996.527504758
9309685,24181,5,7,11,1,5.765406803591,5.816711525927478,5.765406803589471,5.816711525925949,9,9,0.8671620764465844,1.3962164757685969e-12,24,0,-0.33397386689643976,0.0026024868709136214,0.3365763537673534,0.33397386689643976,1.5294432387236157e-12,1.5294432387236157e-12,2499996.509463684
9512965,24709,5,7,11,1,5.763433800254795,5.816083721560036,5.763433800253266,5.816083721558507,9,9,1.3541528586356364,1.4174217355389374e-12,24,0,-0.33943442509236366,0.0008589409350446004,0.3402933660274083,0.33943442509236366,1.5285550603039155e-12,1.5285550603039155e-12,2499996.456450684
8769145,22777,5,7,11,1,5.749836912480655,5.797407022011964,5.749836912479059,5.797407022010367,9,9,0.15214069507242203,1.4238610290817633e-12,24,0,-0.3156218118367912,0.007651834936948839,0.32327364677374004,0.3156218118367912,1.596056620201125e-12,1.5969447986208252e-12,2499996.440352496
9046345,23497,5,7,11,1,5.746787441976229,5.796302364922427,5.746787441974633,5.796302364920831,9,9,0.5787697942104181,1.443400954315166e-12,24,0,-0.3274709598750756,0.003997020152762576,0.33146798002783817,0.3274709598750756,1.596056620201125e-12,1.596056620201125e-12,2499996.3915028227
