pair_index,p_start,q_start,start_gap,Qp,Qq,sig_p,sig_q,sig_8,p_mod12,q_mod12,p_mod420,q_mod420,P_E,P_A,P_B,P_C,n_E,n_A,n_B,n_C,log_P_EAB,log_P_CE,log_raw_sqrt_EAB_times_CE,shadow_center_mu_geomean,shadow_start_mu_minus_4,root_1,root_2,root_3,root_4,poly_c4,poly_c3,poly_c2,poly_c1,poly_c0,projected_quad_start,projection_distance,projected_quad,projected_mod12,projected_mod420,projection_equals_left,projection_equals_right,projection_between_pair,model_note
1131,13858301,13867031,8730,"(13858301,13858303,13858307,13858309)","(13867031,13867033,13867037,13867039)",ABCE,CEAB,ABCECEAB,5,11,401,311,192173628227197,192173572724137,192173628174817,192173572776517,2,2,2,2,98.66826088989325,65.77884049744401,82.22355069366863,13862669.5129752,13862665.5129752,13862665.5129752,13862667.5129752,13862671.5129752,13862673.5129752,1.0,-55450678.0519008,1153041636155812.2,-1.0656156757818444e+22,3.6930694853021675e+28,13858301,4364.512975199148,"(13858301,13858303,13858307,13858309)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1132,13867031,13899071,32040,"(13867031,13867033,13867037,13867039)","(13899071,13899073,13899077,13899079)",CEAB,CEAB,CEABCEAB,11,11,311,11,192738903960409,192739015024849,192739070557081,192738848428201,2,2,2,2,98.6770741197465,65.78471483130488,82.23089447552569,13883045.357059605,13883041.357059605,13883041.357059605,13883043.357059605,13883047.357059605,13883049.357059605,1.0,-55532181.42823842,1156433690317025.5,-1.0703214250068355e+22,3.7148302225004498e+28,13867031,16010.35705960542,"(13867031,13867033,13867037,13867039)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1133,13899071,13903691,4620,"(13899071,13899073,13899077,13899079)","(13903691,13903693,13903697,13903699)",CEAB,CEAB,CEABCEAB,11,11,11,11,193248443976589,193248555187669,193248610793221,193248388371061,2,2,2,2,98.68499469319377,65.78999521525097,82.23749495422237,13901384.408072734,13901380.408072734,13901380.408072734,13901382.408072734,13901386.408072734,13901388.408072734,1.0,-55605537.63229094,1159490930766026.5,-1.074568609750135e+22,3.734497829246037e+28,13899071,2309.4080727342516,"(13899071,13899073,13899077,13899079)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1134,13903691,13932881,29190,"(13903691,13903693,13903697,13903699)","(13932881,13932883,13932887,13932889)",CEAB,ABCE,CEABABCE,11,5,11,221,193718611259077,193718555761057,193718611434217,193718555585917,2,2,2,2,98.6922830083146,65.79485524187363,82.24356912509413,13918282.547062606,13918278.547062606,13918278.547062606,13918280.547062606,13918284.547062606,13918286.547062606,1.0,-55673130.18825042,1162311534359185.2,-1.0784920228613633e+22,3.7526891747341954e+28,13903691,14587.54706260562,"(13903691,13903693,13903697,13903699)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1135,13932881,13940021,7140,"(13932881,13932883,13932887,13932889)","(13940021,13940023,13940027,13940029)",ABCE,ABCE,ABCEABCE,5,5,221,221,194224876713781,194224653730501,194224709476309,194224820967949,2,2,2,2,98.70011127689583,65.80007523699311,82.25009325694447,13936455.342749244,13936451.342749244,13936451.342749244,13936453.342749244,13936457.342749244,13936459.342749244,1.0,-55745821.370996974,1165348725122643.5,-1.0827220310933952e+22,3.7723268087357713e+28,13940021,3569.657250756398,"(13940021,13940023,13940027,13940029)",5,221,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1136,13940021,13958801,18780,"(13940021,13940023,13940027,13940029)","(13958801,13958803,13958807,13958809)",ABCE,ABCE,ABCEABCE,5,5,221,101,194586202265461,194585979074821,194586034872469,194586146467789,2,2,2,2,98.70568713308108,65.80379247347261,82.25473980327685,13949412.63957657,13949408.63957657,13949408.63957657,13949410.63957657,13949414.63957657,13949416.63957657,1.0,-55797650.55830628,1167516677935051.2,-1.0857447936068728e+22,3.7863755368233467e+28,13940021,9387.6395765692,"(13940021,13940023,13940027,13940029)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1137,13958801,13962461,3660,"(13958801,13958803,13958807,13958809)","(13962461,13962463,13962467,13962469)",ABCE,ABCE,ABCEABCE,5,5,101,401,194899437939421,194899214569261,194899270411789,194899382096869,2,2,2,2,98.7105125101518,65.80700939067427,82.25876095041303,13960635.68005881,13960631.68005881,13960631.68005881,13960633.68005881,13960637.68005881,13960639.68005881,1.0,-55842542.72023524,1169396091547967.0,-1.0883675199856871e+22,3.7985756081321314e+28,13962461,1829.31994118914,"(13962461,13962463,13962467,13962469)",5,401,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1138,13962461,13997561,35100,"(13962461,13962463,13962467,13962469)","(13997561,13997563,13997567,13997569)",ABCE,ABCE,ABCEABCE,5,5,401,221,195440623237861,195440399557621,195440455477669,195440567317789,2,2,2,2,98.71883119244508,65.81255517741505,82.26569318493006,13980004.784181572,13980000.784181572,13980000.784181572,13980002.784181572,13980006.784181572,13980008.784181572,1.0,-55920019.13672629,1172643202594418.0,-1.0929038388271602e+22,3.819700223863331e+28,13962461,17539.784181572497,"(13962461,13962463,13962467,13962469)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1139,13997561,14003441,5880,"(13997561,13997563,13997567,13997569)","(14003441,14003443,14003447,14003449)",ABCE,ABCE,ABCEABCE,5,5,221,221,196014243615481,196014019607401,196014075609409,196014187613449,2,2,2,2,98.72762333215064,65.81841660234842,82.27301996724952,14000505.491310747,14000501.491310747,14000501.491310747,14000503.491310747,14000507.491310747,14000509.491310747,1.0,-56002021.96524299,1176084924073314.5,-1.097718895849044e+22,3.842154857312332e+28,14003441,2939.5086892526597,"(14003441,14003443,14003447,14003449)",5,221,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1140,14003441,14028731,25290,"(14003441,14003443,14003447,14003449)","(14028731,14028733,14028737,14028739)",ABCE,CEAB,ABCECEAB,5,11,221,311,196450647100117,196450590884017,196450646948377,196450591035757,2,2,2,2,98.734296780757,65.82286442640572,82.27858060358136,14016084.496523088,14016080.496523088,14016080.496523088,14016082.496523088,14016086.496523088,14016088.496523088,1.0,-56064337.98609235,1178703747682029.0,-1.101387421591946e+22,3.859284791109907e+28,14003441,12639.496523087844,"(14003441,14003443,14003447,14003449)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1141,14028731,14052581,23850,"(14028731,14028733,14028737,14028739)","(14052581,14052583,14052587,14052589)",CEAB,ABCE,CEABABCE,11,5,311,221,197140019039737,197139963020197,197140019182837,197139962877097,2,2,2,2,98.7448057628015,65.82987041260412,82.2873380877028,14040655.135424428,14040651.135424428,14040651.135424428,14040653.135424428,14040657.135424428,14040659.135424428,1.0,-56162620.54169771,1182839979791502.0,-1.1071898824429546e+22,3.886417827202963e+28,14028731,11920.135424427688,"(14028731,14028733,14028737,14028739)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1142,14052581,14054891,2310,"(14052581,14052583,14052587,14052589)","(14054891,14054893,14054897,14054899)",ABCE,CEAB,ABCECEAB,5,11,221,11,197507634767977,197507578539157,197507634754117,197507578553017,2,2,2,2,98.75039478496473,65.83359642852948,82.2919956067471,14053740.152587384,14053736.152587384,14053736.152587384,14053738.152587384,14053742.152587384,14053744.152587384,1.0,-56214960.610349536,1185045673658661.2,-1.1102882644364087e+22,3.9009256907139315e+28,14054891,1154.8474126160145,"(14054891,14054893,14054897,14054899)",11,11,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1143,14054891,14059811,4920,"(14054891,14054893,14054897,14054899)","(14059811,14059813,14059817,14059819)",CEAB,CEAB,CEABCEAB,11,11,11,311,197609167315009,197609279773849,197609336003281,197609111085601,2,2,2,2,98.751938303125,65.8346243023729,82.29328130274895,14057354.384752972,14057350.384752972,14057350.384752972,14057352.384752972,14057356.384752972,14057358.384752972,1.0,-56229417.53901189,1185655273791181.5,-1.1111450907888927e+22,3.9049400785242974e+28,14054891,2459.3847529720515,"(14054891,14054893,14054897,14054899)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1144,14059811,14060021,210,"(14059811,14059813,14059817,14059819)","(14060021,14060023,14060027,14060029)",CEAB,ABCE,CEABABCE,11,5,311,101,197681378514577,197681322276157,197681378515837,197681322274897,2,2,2,2,98.7530326686651,65.8353550176027,82.2941938431339,14059920.19960308,14059916.19960308,14059916.19960308,14059918.19960308,14059922.19960308,14059924.19960308,1.0,-56239680.79841232,1186088136115220.5,-1.1117536362316928e+22,3.907791851758841e+28,14060021,104.80039691925049,"(14060021,14060023,14060027,14060029)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1145,14060021,14082701,22680,"(14060021,14060023,14060027,14060029)","(14082701,14082703,14082707,14082709)",ABCE,ABCE,ABCEABCE,5,5,101,101,198003296938561,198003071796721,198003128082169,198003240653089,2,2,2,2,98.75791240320999,65.83860931111325,82.29826085716161,14071361.230591666,14071357.230591666,14071357.230591666,14071359.230591666,14071363.230591666,14071365.230591666,1.0,-56285444.922366664,1188019241290769.0,-1.1144698595396863e+22,3.920526993547222e+28,14060021,11336.230591665953,"(14060021,14060023,14060027,14060029)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1146,14082701,14093531,10830,"(14082701,14082703,14082707,14082709)","(14093531,14093533,14093537,14093539)",ABCE,CEAB,ABCECEAB,5,11,101,11,198475124020897,198475067603437,198475123955917,198475067668417,2,2,2,2,98.76505438064393,65.84336949289008,82.304211936767,14088119.15955824,14088115.15955824,14088115.15955824,14088117.15955824,14088121.15955824,14088123.15955824,1.0,-56352476.63823296,1190850608723452.0,-1.1184563517951928e+22,3.9392365897136683e+28,14082701,5414.159558240324,"(14082701,14082703,14082707,14082709)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1147,14093531,14132351,38820,"(14093531,14093533,14093537,14093539)","(14132351,14132353,14132357,14132359)",CEAB,CEAB,CEABCEAB,11,11,11,191,199174783373149,199174896276709,199174952728501,199174726921381,2,2,2,2,98.77561300786238,65.85040744371906,82.31301022579072,14112931.252385529,14112927.252385529,14112927.252385529,14112929.252385529,14112933.252385529,14112935.252385529,1.0,-56451725.009542115,1195048971207341.0,-1.124376264925513e+22,3.9670612321767455e+28,14093531,19396.252385528758,"(14093531,14093533,14093537,14093539)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1148,14132351,14139701,7350,"(14132351,14132353,14132357,14132359)","(14139701,14139703,14139707,14139709)",CEAB,ABCE,CEABABCE,11,5,191,401,199827358905277,199827302405257,199827358949377,199827302361157,2,2,2,2,98.78542443015624,65.85694952548829,82.32118697782226,14136029.722141476,14136025.722141476,14136025.722141476,14136027.722141476,14136031.722141476,14136033.722141476,1.0,-56544118.888565905,1198964017831583.5,-1.1299060661229906e+22,3.993096433485438e+28,14132351,3674.722141476348,"(14132351,14132353,14132357,14132359)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1149,14139701,14153981,14280,"(14139701,14139703,14139707,14139709)","(14153981,14153983,14153987,14153989)",ABCE,ABCE,ABCEABCE,5,5,401,401,200133285649201,200133059299681,200133115887049,200133229061809,2,2,2,2,98.79001208703336,65.86000909476724,82.32501059090029,14146843.998198606,14146839.998198606,14146839.998198606,14146841.998198606,14146845.998198606,14146847.998198606,1.0,-56587375.992794424,1200799170656187.5,-1.1325012360292523e+22,4.005329578468033e+28,14139701,7138.998198606074,"(14139701,14139703,14139707,14139709)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1150,14153981,14189471,35490,"(14153981,14153983,14153987,14153989)","(14189471,14189473,14189477,14189479)",ABCE,CEAB,ABCECEAB,5,11,401,191,200837644757797,200837587857937,200837644544857,200837588070877,2,2,2,2,98.80055359583247,65.8670356378845,82.33379461685848,14171719.09112831,14171715.09112831,14171715.09112831,14171717.09112831,14171721.09112831,14171723.09112831,1.0,-56686876.36451324,1205025731987083.8,-1.1384857447534437e+22,4.0335750409747515e+28,14153981,17734.09112831019,"(14153981,14153983,14153987,14153989)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1151,14189471,14202731,13260,"(14189471,14189473,14189477,14189479)","(14202731,14202733,14202737,14202739)",CEAB,CEAB,CEABCEAB,11,11,191,11,201529296429709,201529409998549,201529466782981,201529239645301,2,2,2,2,98.81086904421034,65.87391147514775,82.34239025967904,14196103.051796766,14196099.051796766,14196099.051796766,14196101.051796766,14196105.051796766,14196107.051796766,1.0,-56784412.207187064,1209176051143380.8,-1.1443725219863695e+22,4.061407562940564e+28,14189471,6628.051796765998,"(14189471,14189473,14189477,14189479)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1152,14202731,14235671,32940,"(14202731,14202733,14202737,14202739)","(14235671,14235673,14235677,14235679)",CEAB,CEAB,CEABCEAB,11,11,11,191,202185462694309,202185576447949,202185633324781,202185405817501,2,2,2,2,98.82062097931308,65.88041276719844,82.35051687325576,14219195.061456636,14219191.061456636,14219191.061456636,14219193.061456636,14219197.061456636,14219199.061456636,1.0,-56876780.24582654,1213113049174496.8,-1.1499660718540023e+22,4.087897972437076e+28,14202731,16460.061456635594,"(14202731,14202733,14202737,14202739)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1153,14235671,14243891,8220,"(14235671,14235673,14235677,14235679)","(14243891,14243893,14243897,14243899)",CEAB,CEAB,CEABCEAB,11,11,191,11,202771402994989,202771516913269,202771573872421,202771346035861,2,2,2,2,98.82930250500497,65.88620045275636,82.35775147888066,14239784.00686925,14239780.00686925,14239780.00686925,14239782.00686925,14239786.00686925,14239788.00686925,1.0,-56959136.027477,1216628691373715.8,-1.1549686521147423e+22,4.111626035204508e+28,14235671,4109.0068692509085,"(14235671,14235673,14235677,14235679)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1154,14243891,14279141,35250,"(14243891,14243893,14243897,14243899)","(14279141,14279143,14279147,14279149)",CEAB,ABCE,CEABABCE,11,5,11,401,203390670487057,203390613652477,203390670698557,203390613440977,2,2,2,2,98.8384489136417,65.89229918088282,82.36537404726226,14261509.308387473,14261505.308387473,14261505.308387473,14261507.308387473,14261511.308387473,14261513.308387473,1.0,-57046037.23354989,1220343886519315.2,-1.1602630464685593e+22,4.136775559347138e+28,14243891,17614.308387473226,"(14243891,14243893,14243897,14243899)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1155,14279141,14290271,11130,"(14279141,14279143,14279147,14279149)","(14290271,14290273,14290277,14290279)",ABCE,CEAB,ABCECEAB,5,11,401,191,204052937417677,204052880212057,204052937350897,204052880278837,2,2,2,2,98.84820143908976,65.89880086648964,82.3735011527897,14284709.116234275,14284705.116234275,14284705.116234275,14284707.116234275,14284711.116234275,14284713.116234275,1.0,-57138836.4649371,1224317487212539.5,-1.1659346113832956e+22,4.163759193039803e+28,14279141,5564.116234274581,"(14279141,14279143,14279147,14279149)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1156,14290271,14290511,240,"(14290271,14290273,14290277,14290279)","(14290511,14290513,14290517,14290519)",CEAB,CEAB,CEABCEAB,11,11,191,11,204215332080049,204215446403209,204215503564801,204215274918481,2,2,2,2,98.85058970699399,65.90039192506006,82.37549081602702,14290394.599495914,14290390.599495914,14290390.599495914,14290392.599495914,14290396.599495914,14290398.599495914,1.0,-57161578.397983655,1225292266855791.8,-1.1673273328719693e+22,4.170392053379186e+28,14290271,119.59949591383338,"(14290271,14290273,14290277,14290279)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1157,14290511,14309171,18660,"(14290511,14290513,14290517,14290519)","(14309171,14309173,14309177,14309179)",CEAB,CEAB,CEABCEAB,11,11,11,191,204485422775749,204485537174509,204485594373901,204485365576381,2,2,2,2,98.85455481841868,65.90303533347756,82.37879507594812,14299841.556298463,14299837.556298463,14299837.556298463,14299839.556298463,14299843.556298463,14299845.556298463,1.0,-57199366.22519385,1226912811211422.5,-1.1696439202477e+22,4.181430684207272e+28,14290511,9326.556298462674,"(14290511,14290513,14290517,14290519)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1158,14309171,14321771,12600,"(14309171,14309173,14309177,14309179)","(14321771,14321773,14321777,14321779)",CEAB,CEAB,CEABCEAB,11,11,191,191,204932727523729,204932842047529,204932899309441,204932670261841,2,2,2,2,98.86111004546083,65.90740548616272,82.38425776581178,14315473.213737542,14315469.213737542,14315469.213737542,14315471.213737542,14315475.213737542,14315477.213737542,1.0,-57261892.85495017,1229596639999402.5,-1.1734838509075037e+22,4.199744158604782e+28,14309171,6298.21373754181,"(14309171,14309173,14309177,14309179)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1159,14321771,14327561,5790,"(14321771,14321773,14321777,14321779)","(14327561,14327563,14327567,14327569)",CEAB,ABCE,CEABABCE,11,5,191,101,205196190859837,205196133595897,205196190894577,205196133561157,2,2,2,2,98.86496271907498,65.90997505274473,82.38746888590985,14324669.90734022,14324665.90734022,14324665.90734022,14324667.90734022,14324671.90734022,14324673.90734022,1.0,-57298679.62936088,1231177007725530.5,-1.175746948878301e+22,4.210546734310814e+28,14321771,2894.9073402192444,"(14321771,14321773,14321777,14321779)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1160,14327561,14338691,11130,"(14327561,14327563,14327567,14327569)","(14338691,14338693,14338697,14338699)",ABCE,CEAB,ABCECEAB,5,11,101,311,205438613327317,205438555928017,205438613260537,205438555994797,2,2,2,2,98.86850488018918,65.91233649420161,82.39042068719539,14333129.119895447,14333125.119895447,14333125.119895447,14333127.119895447,14333131.119895447,14333133.119895447,1.0,-57332516.47958179,1232631542205549.0,-1.177831136779161e+22,4.220501441222032e+28,14327561,5564.119895447046,"(14327561,14327563,14327567,14327569)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1161,14338691,14350541,11850,"(14338691,14338693,14338697,14338699)","(14350541,14350543,14350547,14350549)",CEAB,ABCE,CEABABCE,11,5,311,401,205768116492457,205768059185077,205768116563557,205768059113977,2,2,2,2,98.87331272965767,65.91554172636098,82.39442722800933,14344618.976100508,14344614.976100508,14344614.976100508,14344616.976100508,14344620.976100508,14344622.976100508,1.0,-57378475.90440203,1234608561416996.8,-1.1806659598771884e+22,4.234050833122354e+28,14338691,5923.976100508124,"(14338691,14338693,14338697,14338699)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1162,14350541,14358341,7800,"(14350541,14350543,14350547,14350549)","(14358341,14358343,14358347,14358349)",ABCE,ABCE,ABCEABCE,5,5,401,221,206050190883601,206049961212481,206050018630249,206050133465809,2,2,2,2,98.87742074970716,65.91828152155574,82.39785113563144,14354445.27019858,14354441.27019858,14354441.27019858,14354443.27019858,14354447.27019858,14354449.27019858,1.0,-57417781.08079432,1236300594090738.2,-1.1830939476925945e+22,4.245664330413926e+28,14358341,3899.7298014201224,"(14358341,14358343,14358347,14358349)",5,221,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1163,14358341,14368631,10290,"(14358341,14358343,14358347,14358349)","(14368631,14368633,14368637,14368639)",ABCE,CEAB,ABCECEAB,5,11,221,11,206309847266917,206309789751217,206309847205177,206309789812957,2,2,2,2,98.88120052377596,65.92080025675503,82.4010003902655,14363489.27874545,14363485.27874545,14363485.27874545,14363487.27874545,14363491.27874545,14363493.27874545,1.0,-57453957.1149818,1237858945563793.0,-1.1853315795469409e+22,4.256374358645017e+28,14358341,5144.278745450079,"(14358341,14358343,14358347,14358349)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1164,14368631,14406521,37890,"(14368631,14368633,14368637,14368639)","(14406521,14406523,14406527,14406529)",CEAB,ABCE,CEABABCE,11,5,11,101,207002128004857,207002070681877,207002128232197,207002070454537,2,2,2,2,98.89125029225177,65.9275001006975,82.40937519647463,14387567.726188555,14387563.726188555,14387563.726188555,14387565.726188555,14387569.726188555,14387571.726188555,1.0,-57550270.90475422,1242012630453955.0,-1.1913027224958201e+22,4.284987150575149e+28,14368631,18932.72618855536,"(14368631,14368633,14368637,14368639)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1165,14406521,14407661,1140,"(14406521,14406523,14406527,14406529)","(14407661,14407663,14407667,14407669)",ABCE,ABCE,ABCEABCE,5,5,101,401,207564501270901,207564270757381,207564328385749,207564443642509,2,2,2,2,98.89938782689495,65.93292623594692,82.41615703142094,14407095.788723925,14407091.788723925,14407091.788723925,14407093.788723925,14407097.788723925,14407099.788723925,1.0,-57628383.1548957,1245386454392780.0,-1.1961601294943644e+22,4.308298391069222e+28,14407661,569.2112760748714,"(14407661,14407663,14407667,14407669)",5,401,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1166,14407661,14424671,17010,"(14407661,14407663,14407667,14407669)","(14424671,14424673,14424677,14424679)",ABCE,CEAB,ABCECEAB,5,11,401,191,207825914017237,207825856250497,207825913915177,207825856352557,2,2,2,2,98.90316540160129,65.93544350923354,82.4193044554174,14416167.69153785,14416163.69153785,14416163.69153785,14416165.69153785,14416169.69153785,14416171.69153785,1.0,-57664670.7661514,1246955345463218.5,-1.1984211576037793e+22,4.31916009327554e+28,14407661,8502.691537849605,"(14407661,14407663,14407667,14407669)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1167,14424671,14436131,11460,"(14424671,14424673,14424677,14424679)","(14436131,14436133,14436137,14436139)",CEAB,CEAB,CEABCEAB,11,11,191,311,208236497909509,208236613352749,208236671074381,208236440187901,2,2,2,2,98.90908806267709,65.93939084061702,82.42423945164705,14430403.462370439,14430399.462370439,14430399.462370439,14430401.462370439,14430405.462370439,14430407.462370439,1.0,-57721613.849481754,1249419264520736.5,-1.2019749387127858e+22,4.336245829320662e+28,14424671,5728.462370438501,"(14424671,14424673,14424677,14424679)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1168,14436131,14465831,29700,"(14436131,14436133,14436137,14436139)","(14465831,14465833,14465837,14465839)",CEAB,CEAB,CEABCEAB,11,11,311,191,208830689143789,208830804751669,208830862555621,208830631339861,2,2,2,2,98.91763620337427,65.94508960279136,82.43136290308281,14450976.969981285,14450972.969981285,14450972.969981285,14450974.969981285,14450978.969981285,14450980.969981285,1.0,-57803907.87992514,1252984412321557.0,-1.2071232590802516e+22,4.361027604224158e+28,14436131,14841.969981284812,"(14436131,14436133,14436137,14436139)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
