n,e(E),a(A),b(B),c(C),k_ABC,resid_E8_abs_base,resid_E8_rel_base,min_resid_E8_abs_over_2s,min_resid_E8_rel_over_2s,best_u_abs_idx,best_v_abs_idx,best_u_rel_idx,best_v_rel_idx,theta_best_abs_deg,theta_best_rel_deg,pol_axial_mean_deg,pol_axial_spread_1minusR,octo0_count_tol5deg,octo90_count_tol5deg,tri60_count_tol5deg,tri120_count_tol5deg,H_balance_alpha_at_best_abs,H_balance_alpha_at_best_rel,improve_abs,improve_rel,stability_score
1656265,13,5,307,83,1,0.5593153484553273,0.6218430422177785,0.009458092371363795,0.004330240814414067,9,0,0,9,1.2229106781203205,89.5644763407416,44.89967154105725,0.624980321220028,96,96,0,0,0.0008267890162050052,-0.00038211048151416867,0.5498572560839635,0.6175128014033645,158.70478112330258
1644265,109,5,7,431,1,0.57533899245416,0.6383746052034565,0.06737570991640231,0.004340097167106027,0,9,0,9,84.93885647785585,84.93885647785585,39.47723881092436,0.5060245492475531,128,0,64,0,0.0029862446017739175,0.0029862446017739175,0.5079632825377577,0.6340345080363504,32.94675289861681
2044705,13,5,379,83,1,0.2330134951625898,0.2809355687749794,0.05226264793012471,0.004340574317735647,9,8,9,8,7.105184429219434,7.105184429219434,44.92016135481349,0.5590211210893115,96,96,64,0,0.0006343329133557717,0.0006343329133557717,0.1807508472324651,0.2765949944572437,55.44989507732972
5470045,373,5,7,419,1,0.4133937132682055,0.3957896100916857,0.013262606145357885,0.004341497031162297,0,9,0,9,57.35830579450515,57.35830579450515,22.350300487796975,0.18644810283561197,96,0,32,0,0.003635607683473265,0.003635607683473265,0.4001311071228476,0.39144811306052335,223.64184607403632
5196505,73,5,619,23,1,0.0028416512235951,0.0114504164127008,0.002841651223595134,0.004381571617336004,0,0,8,9,51.658802293455324,41.87236768037046,43.33873237867451,0.5099661834629253,160,96,0,0,0.0002559989369455555,0.0038115896213674044,-3.382710778154774e-17,0.007068844795364796,392.43706853016397
9376405,229,5,19,431,1,0.5833634366804337,0.5316137853349979,0.04734437180720931,0.0044052795382263565,0,9,0,9,70.31761770264698,70.31761770264698,29.131675436695307,0.3316010280584417,96,0,0,0,0.011670286041575835,0.011670286041575835,0.5360190648732244,0.5272085057967716,51.01099053145122
5970505,37,5,547,59,1,0.0276758406468882,0.0044449412536959,0.02767584064688803,0.004444941253695756,0,0,0,0,55.30179708346956,55.30179708346956,44.30170893590303,0.5871648114929051,160,160,64,0,-0.00018537495321552513,-0.00018537495321552513,1.700029006457271e-16,1.43982048506075e-16,145.10464692499855
7113205,457,5,283,11,1,0.1102397460284151,0.0758473230142863,0.029907820217469974,0.00448460279665903,0,9,0,9,25.606666631996255,25.606666631996255,9.338554194425875,0.03725020172532012,160,0,0,0,0.007841683160128364,0.007841683160128364,0.08033192581094513,0.07136272021762727,1082.9978171675154
945805,61,5,7,443,1,0.523698963828423,0.6261384062070743,0.022371174043328914,0.0044894025589451,8,8,9,0,3.117375113369976,1.6903628821362005,44.54811697978537,0.6130478462041875,96,96,32,0,-0.00013904954056818272,0.007920154262132117,0.5013277897850941,0.6216490036481291,97.25317283258232
3052465,13,5,151,311,1,0.5180489804531293,0.53876871910877,0.012170252550016554,0.004600956399778313,8,8,9,0,1.7964079663373915,1.2836801934698139,44.91157468520913,0.6052641754862874,96,96,0,0,-0.0003960115871635004,-0.0008970987022608825,0.5058787279031127,0.5341677627089917,143.82718535924874
2614105,13,5,307,131,1,0.5425071025039367,0.5736637367545226,0.026531827414446974,0.004624806836138651,9,0,9,0,1.0947369722774143,1.0947369722774143,44.907175956786816,0.604174667855703,96,96,0,0,0.0006036782592889178,0.0006036782592889178,0.5159752750894898,0.569038929918384,87.44252320106729
157885,13,5,7,347,1,0.4716181538715975,0.7134363335067649,0.13180339768768967,0.004664657161881524,8,8,9,0,1.7940035514551895,0.48767012848121477,44.907759258491545,0.621433851342005,96,96,32,0,-0.0004384690294386216,0.004525646949831679,0.33981475618390783,0.7087716763448835,21.901560836585666
3332485,13,5,307,167,1,0.5045171483388358,0.5193759825797266,0.01953531284338129,0.004676478602490923,8,8,8,8,1.1378015904871492,1.1378015904871492,44.91683458844381,0.6041309215338464,96,96,0,0,-0.0008943775535446716,-0.0008943775535446716,0.4849818354954545,0.5146995039772357,108.16430143225742
1749085,13,5,379,71,1,0.2342462631232705,0.2929734060994856,0.04998062421992622,0.00472088981785631,9,8,8,0,7.313483784271213,83.07324552133672,44.91824574663424,0.5594715656509492,96,96,64,0,0.0010096253869780704,-6.957369836126853e-05,0.18426563890334427,0.2882525162816293,57.51320005432429
4780633,13,101,331,11,1,0.559444746223847,0.5505614879467708,0.004133588511778273,0.00474966976529797,8,0,8,0,87.00030048934956,87.00030048934956,44.84783098192778,0.7086214512153854,128,128,0,0,-0.003325106563234399,-0.003325106563234399,0.5553111577120687,0.5458118181814728,256.6053887514039
5165065,709,5,31,47,1,0.0090619245838037,0.0048376194073826,0.00893206553242247,0.004831064998504973,9,0,9,9,15.149145920248278,15.793600804399283,15.89969055465091,0.00018178219716113997,0,0,0,0,-0.014698443238843608,-0.010079200637774666,0.0001298590513812304,6.554408877627697e-06,2889.8021336252973
7613977,109,17,7,587,1,0.1183222141888306,0.0796270423445977,0.03383035165601927,0.004864820188213915,9,9,9,9,17.262412319842255,17.262412319842255,41.565208112525596,0.5461178238647919,128,32,64,0,0.004849235891251518,0.004849235891251518,0.08449186253281132,0.0747622221563838,67.26107044303151
9650005,157,5,19,647,1,0.0584609067640391,0.0049212469314806,0.058460906764039186,0.004921246931480386,0,0,0,0,53.72835652249403,53.72835652249403,41.227814018209145,0.49142881344903,160,32,0,0,7.548579641385109e-05,7.548579641385109e-05,-8.326672684688674e-17,2.1423834928313568e-16,57.36581417425003
