N;label;rest235;nu2;nu3;nu5;theta;phase;radius;q0;qi;qj;qk;dir_i;dir_j;dir_k;amp_abs;amp_re;amp_im;x;y;z
224;b;7;5;0;0;-0.6720096366966577;3.665191429188092;6.499320482645304;1.0;5.0;0.0;2.0794415416798357;0.9233318737018391;0.0;0.3840029309865367;0.8174194681192715;-0.7079060249392533;-0.4087097340596355;6.00102975902963;0.0;2.495758114756629
225;e;1;0;2;2;1.2532598255299339;5.235987755982989;6.5046419991267435;1.0;0.0;2.0;2.6931471805599454;0.0;0.5962041996307688;0.8028328296368019;1.4564150160563514;0.7282075080281758;-1.2612924023579213;0.0;3.8780948769740435;5.222140141933307
226;a;113;1;0;0;-4.584180819962096;1.0471975511965976;6.509940020977683;1.0;1.0;0.0;4.736198448394496;0.20658522254731776;0.0;0.978428610489838;0.2527753205229591;0.12638766026147957;0.21890984902263652;1.344857408003365;0.0;6.369511569097381
227;c;227;0;0;0;-5.533717393624496;1.5707963267948966;6.515214754745329;1.0;0.0;0.0;5.429345628954441;0.0;0.0;1.0;0.19011707391392157;1.1641313301597241e-17;0.19011707391392157;0.0;0.0;6.515214754745329
228;b;19;2;1;0;-2.078043862382361;3.141592653589793;6.520466404265088;1.0;2.0;1.0;2.995732273553991;0.5350116344130075;0.26750581720650374;0.8013758099689576;0.5361114777203987;-0.5361114777203987;6.565472051764438e-17;3.4885253880809706;1.7442626940404853;5.225344046093311
229;e;229;0;0;0;-5.7401103250365555;0.0;6.525695170707834;1.0;0.0;0.0;5.438079308923196;0.0;0.0;1.0;0.17870245880486002;0.17870245880486002;0.0;0.0;0.0;6.525695170707834
230;b;23;1;0;1;-2.3550326521823486;3.141592653589793;6.530901252626152;1.0;1.0;0.0;4.178053830347945;0.2327714087042308;0.0;0.9725314757321986;0.4933631341504952;-0.4933631341504952;6.041955830547102e-17;1.5202070846820148;0.0;6.351507033077776
231;a;77;0;1;0;-4.073975241910884;1.5707963267948966;6.5360848459995715;1.0;0.0;1.0;4.356708826689592;0.0;0.22371358047074902;0.9746549306872445;0.29458356247984024;1.8038040843618034e-17;0.29458356247984024;0.0;1.4622109431591683;6.370427322543661
232;a;29;3;0;0;-2.6646697671113007;2.0943951023931953;6.54124614427884;1.0;3.0;0.0;3.4011973816621555;0.6614906448423882;0.0;0.7499534164106472;0.44959822420456874;-0.22479911210228426;0.38936348365752826;4.326973130051795;0.0;4.905629893484889
233;a;233;0;0;0;-5.562868844668546;0.5235987755982988;6.546385338429242;1.0;0.0;0.0;5.455321115357702;0.0;0.0;1.0;0.1884616665220148;0.1632125908476161;0.09423083326100738;0.0;0.0;6.546385338429242
234;e;13;1;2;0;-1.4080635169563527;2.6179938779914944;6.55150261697299;1.0;1.0;2.0;2.6390573296152584;0.2891015898222625;0.578203179644525;0.7629556696238659;0.6554593082763331;-0.5676444121142803;0.3277296541381665;1.8940498222916047;3.7880996445832094;4.998506066175137
235;b;47;0;0;1;-3.0122559009519954;2.6179938779914944;6.556598166030732;1.0;0.0;0.0;4.871201010907891;0.0;0.0;1.0;0.4050775412660245;-0.3508074412389165;0.20253877063301223;0.0;0.0;6.556598166030732
236;c;59;2;0;0;-3.203599331001572;2.6179938779914944;6.561672169362158;1.0;2.0;0.0;4.0943445622221;0.4389126202807494;0.0;0.8985297500685699;0.3824796616445026;-0.33123710341501583;0.19123983082225127;2.880000725278014;0.0;5.8958576543688705
237;b;79;0;1;0;-3.579952526000021;2.0943951023931953;6.56672480840577;1.0;0.0;1.0;4.382026634673881;0.0;0.22248519898365932;0.9749360677671134;0.3416440894908693;-0.17082204474543455;0.295872460551897;0.0;1.4609990756690898;6.402136862815873
238;c;119;1;0;0;-4.059549728682951;2.0943951023931953;6.571756262317813;1.0;1.0;0.0;4.787491742782046;0.20446487513482914;0.0;0.9788739013969565;0.29586118075392426;-0.14793059037696207;0.25622329852655806;1.343693323591343;0.0;6.432920691524918
239;c;239;0;0;0;-5.0095515300945035;1.5707963267948966;6.576766708010389;1.0;0.0;0.0;5.480638923341991;0.0;0.0;1.0;0.22249170498694365;1.3623687717454887e-17;0.22249170498694365;0.0;0.0;6.576766708010389
240;a;1;4;1;1;1.8935405357414699;5.235987755982989;6.581756320188785;1.0;4.0;1.0;1.6931471805599454;0.897421782506111;0.22435544562652776;0.3798667902058256;1.764843752061515;0.8824218760307577;-1.5283995229955172;5.906611488884682;1.4766528722211705;2.50019064726702
241;e;241;0;0;0;-5.073276879647935;0.0;6.5867252713880236;1.0;0.0;0.0;5.488937726156687;0.0;0.0;1.0;0.2182785970686842;0.2182785970686842;0.0;0.0;0.0;6.5867252713880236
242;e;121;1;0;0;-4.055744192619981;0.5235987755982988;6.591673732008657;1.0;1.0;0.0;4.804021044733257;0.2037906337085647;0.0;0.9790144930554715;0.2961991467563849;0.2565159856703045;0.14809957337819243;1.343321367046144;0.0;6.453344117129523
243;e;1;0;5;0;1.9264066716179975;5.235987755982989;6.596601870351843;1.0;0.0;5.0;0.6931471805599453;0.0;0.9905272593378234;0.1373162354155564;1.7823308990008062;0.8911654495004033;-1.5435438364846545;0.0;6.534113971582371;0.9058205353719333
244;e;61;2;0;0;-3.0459110612284253;1.0471975511965976;6.601509852653673;1.0;2.0;0.0;4.127134385045092;0.43609080055997784;0.0;0.8999026689964629;0.40100823394065793;0.20050411697032902;0.3472833177193429;2.8788577165483216;0.0;5.940716335809487
245;a;49;0;0;1;-2.7012585888377676;2.0943951023931953;6.606397843118835;1.0;0.0;0.0;4.912023005428146;0.0;0.0;1.0;0.44469012991038975;-0.2223450649551948;0.38511294931459983;0.0;0.0;6.606397843118835
246;a;41;1;1;0;-2.469497791460963;2.0943951023931953;6.611266003953573;1.0;1.0;1.0;3.7376696182833684;0.2502333405351361;0.2502333405351361;0.9352895543997343;0.4767088568503505;-0.23835442842517515;0.41284198024144303;1.6543591773356827;1.6543591773356827;6.183448034855849
247;b;247;0;0;0;-5.012542486298302;1.0471975511965976;6.616114495397979;1.0;0.0;0.0;5.5134287461649825;0.0;0.0;1.0;0.22229215564323695;0.1111460778216185;0.19251065384904756;0.0;0.0;6.616114495397979
248;b;31;3;0;0;-2.0410054251247667;2.6179938779914944;6.620943475757649;1.0;3.0;0.0;3.4657359027997265;0.6544772139676315;0.0;0.7560817260039864;0.542101715845934;-0.4694738573577121;0.27105085792296696;4.333256639851032;0.0;5.005974370925676
249;c;83;0;1;0;-3.4109420347826847;2.6179938779914944;6.625753101434695;1.0;0.0;1.0;4.430816798843313;0.0;0.22015466286611965;0.9754649785708891;0.3594131881366781;-0.3112609513815191;0.17970659406833903;0.0;1.4586904402805019;6.463190107106997
250;a;1;1;0;3;1.9362629298628267;5.759586531581287;6.63054352695814;1.0;1.0;0.0;3.6931471805599454;0.2613601129624756;0.0;0.9652413642981956;1.787608832341926;1.548114660837545;-0.8938044161709638;1.7329596052083907;0.0;6.400074879999645
251;c;251;0;0;0;-4.979675335454317;1.5707963267948966;6.635314905013708;1.0;0.0;0.0;5.529429087511423;0.0;0.0;1.0;0.22449483008574195;1.3746343754481641e-17;0.22449483008574195;0.0;0.0;6.635314905013708
252;b;7;2;2;0;-0.013477071137138807;4.1887902047863905;6.640067386473024;1.0;2.0;2.0;2.0794415416798357;0.5697086216945261;0.5697086216945261;0.5923378873023798;0.9959650410697034;-0.49798252053485215;-0.8625310268475747;3.782903638706321;3.782903638706321;3.9331634872488657
253;e;253;0;0;0;-5.115813785568457;0.0;6.644801120422244;1.0;0.0;0.0;5.537334267018537;0.0;0.0;1.0;0.21551082564886467;0.21551082564886467;0.0;0.0;0.0;6.644801120422244
254;b;127;1;0;0;-4.023087106519273;1.5707963267948966;6.649516254190111;1.0;1.0;0.0;4.852030263919617;0.20185674927036382;0.0;0.9794150564362393;0.29911530874564257;1.8315530271566173e-17;0.29911530874564257;1.3422497352912621;0.0;6.512636337371298
255;e;17;0;1;1;-1.2526115932479898;2.6179938779914944;6.654212933375475;1.0;0.0;1.0;3.8903717578961645;0.0;0.24895199862874803;0.9685158245370861;0.6867510136659691;-0.5947438239094435;0.3433755068329845;0.0;1.6565796090650886;6.44471052581349
256;e;1;8;0;0;1.9264066716180002;4.1887902047863905;6.658891301874264;1.0;8.0;0.0;0.6931471805599453;0.9962674630662839;0.0;0.08631999788850052;1.7823308990008078;-0.8911654495004047;-1.5435438364846557;6.634036744152417;0.0;0.5747954831175409
257;a;257;0;0;0;-5.100168534174551;0.5235987755982988;6.663551501905941;1.0;0.0;0.0;5.552959584921617;0.0;0.0;1.0;0.2165247194947861;0.18751590762978446;0.10826235974739304;0.0;0.0;6.663551501905941
258;b;43;1;1;0;-2.527855809496748;2.6179938779914944;6.668193674039444;1.0;1.0;1.0;3.784189633918261;0.24753619421019715;0.24753619421019715;0.9367239001498056;0.468435554974806;-0.405677090644044;0.23421777748740297;1.650619284328236;1.650619284328236;6.246256385300489
259;b;259;0;0;0;-5.148211973323972;1.0471975511965976;6.672817957218633;1.0;0.0;0.0;5.560681631015528;0.0;0.0;1.0;0.21342632411171164;0.10671316205585585;0.18483261851707353;0.0;0.0;6.672817957218633
260;a;13;2;0;1;-1.0076528410461263;3.141592653589793;6.677424488787232;1.0;2.0;0.0;3.6390573296152584;0.48164480229004125;0.0;0.8763665240223334;0.7391193623657449;-0.7391193623657449;9.051601613090422e-17;3.2161467977086065;0.0;5.851871288660074
261;a;29;0;2;0;-2.179071029879731;2.6179938779914944;6.682013404513316;1.0;0.0;2.0;3.4011973816621555;0.0;0.5068874991923246;0.8620122175251062;0.5201066933343722;-0.4504256091058889;0.26005334666718605;0.0;3.3870290641833454;5.759977192357008
262;c;131;1;0;0;-4.323271643304569;2.0943951023931953;6.686584838613317;1.0;1.0;0.0;4.882801922586371;0.2006360024705303;0.0;0.9796658586031491;0.2733556749825194;-0.13667783749125964;0.23673295880350415;1.3415696521994318;0.0;6.550618877042915
263;c;263;0;0;0;-5.405377570651588;1.5707963267948966;6.691138923775579;1.0;0.0;0.0;5.575949103146316;0.0;0.0;1.0;0.19757969220425411;1.2098266881722953e-17;0.19757969220425411;0.0;0.0;6.691138923775579
264;c;11;3;1;0;-0.9368668644057077;4.1887902047863905;6.695675791183466;1.0;3.0;1.0;2.4849066497880004;0.7459372889927166;0.24864576299757218;0.6178615099142782;0.7549829903522179;-0.3774914951761093;-0.6538344490701623;4.994554247649558;1.6648514158831857;4.137000354237096
265;e;53;0;0;1;-3.2591045058111767;1.5707963267948966;6.700195570538039;1.0;0.0;0.0;4.9889840465642745;0.0;0.0;1.0;0.3761635142712887;2.303337218541767e-17;0.3761635142712887;0.0;0.0;6.700195570538039
266;e;133;1;0;0;-4.606059244671065;0.5235987755982988;6.704698390080299;1.0;1.0;0.0;4.897839799950911;0.20004467614129195;0.0;0.9797867765731102;0.2511216556514505;0.2174777332345642;0.12556082782572522;1.341239218068655;0.0;6.569174823511697
267;a;89;0;1;0;-4.025694642058104;1.5707963267948966;6.7091843766130275;1.0;0.0;1.0;4.499809670330265;0.0;0.2169392015675843;0.9761851170875424;0.2988814141015306;1.8301208355203702e-17;0.2988814141015306;0.0;1.455485101832141;6.549405936245899
268;b;67;2;0;0;-3.623489305855309;2.0943951023931953;6.713653655522207;1.0;2.0;0.0;4.219507705176107;0.4283112348126977;0.0;0.9036312777528355;0.33721087861767013;-0.16860543930883498;0.29203318731537314;2.8755332873014985;0.0;6.0666674311295266
269;a;269;0;0;0;-5.714301523808371;0.5235987755982988;6.71810635079805;1.0;0.0;0.0;5.598421958998375;0.0;0.0;1.0;0.1800914579979312;0.15596377763078664;0.09004572899896558;0.0;0.0;6.71810635079805
270;a;1;1;3;1;1.3401903469726621;5.759586531581287;6.722542585055641;1.0;1.0;3.0;1.6931471805599454;0.2787825671444079;0.8363477014332237;0.4720199175498179;1.49489669495685;1.2946185138660284;-0.7474483474784257;1.8741276795994157;5.622383038798247;3.1731739967231034
271;b;271;0;0;0;-5.807622250120454;1.0471975511965976;6.726962479555197;1.0;0.0;0.0;5.605802066295998;0.0;0.0;1.0;0.1751195010367924;0.08755975051839622;0.15165793659591756;0.0;0.0;6.726962479555197
272;a;17;4;0;0;-1.9470990581280017;2.6179938779914944;6.731366154221951;1.0;4.0;0.0;2.8903717578961645;0.810536583059358;0.0;0.5856880121041068;0.5575909123635777;-0.482887895026201;0.2787954561817888;5.456018521964472;0.0;3.942480461611121
273;b;91;0;1;0;-4.277643977909775;2.0943951023931953;6.735753727665684;1.0;0.0;1.0;4.5217885770490405;0.0;0.21593401414514843;0.9764079585578781;0.27712317587855856;-0.13856158793927922;0.2399957102882547;0.0;1.454478340707998;6.576843546578668
274;a;137;1;0;0;-4.916164730330617;1.0471975511965976;6.740125317199886;1.0;1.0;0.0;4.927253685157205;0.198897862199339;0.0;0.980020224491583;0.22881317934589235;0.1144065896729462;0.19815802603422758;1.3405965165466989;0.0;6.605459126463634
275;c;11;0;0;2;-1.3108062230036257;4.71238898038469;6.744481038860579;1.0;0.0;0.0;4.484906649788;0.0;0.0;1.0;0.6748655002176728;-1.2397078120448256e-16;-0.6748655002176728;0.0;0.0;6.744481038860579
276;c;23;2;1;0;-2.3371488097193485;3.665191429188092;6.748821007424806;1.0;2.0;1.0;3.1780538303479458;0.5146845670169155;0.2573422835084577;0.8178476298145412;0.4960172161321155;-0.4295635098848486;-0.24800860806605762;3.4735140180810995;1.7367570090405497;5.519507264964962
277;e;277;0;0;0;-6.035272522240874;0.0;6.753145336428764;1.0;0.0;0.0;5.627621113690637;0.0;0.0;1.0;0.1635589576049269;0.1635589576049269;0.0;0.0;0.0;6.753145336428764
278;b;139;1;0;0;-4.9915237745997265;1.5707963267948966;6.757454138185638;1.0;1.0;0.0;4.941642422609304;0.1983415398115502;0.0;0.9801329672984086;0.22369827261901176;1.3697568676883237e-17;0.22369827261901176;1.3402838589736714;0.0;6.6232035758428
279;b;31;0;2;0;-2.8745188013258045;3.141592653589793;6.761747523803099;1.0;0.0;2.0;3.4657359027997265;0.0;0.4998231353258212;0.8661274925743124;0.4221664377725111;-0.4221664377725111;5.1700477672554603e-17;0.0;3.379677847628873;5.856535428212144
280;c;7;3;0;1;-0.7800812617141952;4.71238898038469;6.766025603200494;1.0;3.0;0.0;3.0794415416798357;0.6978072711000812;0.0;0.7162855662372778;0.7913425239054274;-1.453672633394954e-16;-0.7913425239054274;4.721381862362618;0.0;4.846406480364385
281;a;281;0;0;0;-5.9865233539922205;0.5235987755982988;6.770288485125737;1.0;0.0;0.0;5.641907070938114;0.0;0.0;1.0;0.1659685433958883;0.1437329748099393;0.08298427169794413;0.0;0.0;6.770288485125737
282;c;47;1;1;0;-3.305723010789186;3.141592653589793;6.774536277171885;1.0;1.0;1.0;3.871201010907891;0.24263414546061135;0.24263414546061135;0.939285549187891;0.3709392771440805;-0.3709392771440805;4.5426959843253114e-17;1.6437338205035117;1.6437338205035117;6.363224027596685
283;b;283;0;0;0;-5.8966792027603265;1.0471975511965976;6.7787690857934475;1.0;0.0;0.0;5.648974238161206;0.0;0.0;1.0;0.1705027657763271;0.08525138288816356;0.1476597265778072;0.0;0.0;6.7787690857934475
284;c;71;2;0;0;-3.8469978532601026;2.6179938779914944;6.782987016322381;1.0;2.0;0.0;4.276666119016055;0.423619748199637;0.0;0.90584011223575;0.31534141940995347;-0.273093680074463;0.1576707097049767;2.873407251895894;0.0;6.144301720159101
285;c;19;0;1;1;-1.9772112218313156;4.1887902047863905;6.787190172983823;1.0;0.0;1.0;3.995732273553991;0.0;0.24277940940332077;0.970081521507226;0.5525765149677985;-0.27628825748389946;-0.4785452994967854;0.0;1.647790021705035;6.584127769767039
286;c;143;1;0;0;-4.834914078100699;2.0943951023931953;6.791378658911546;1.0;1.0;0.0;4.969813299576001;0.19726112883287975;0.0;0.9803509815630206;0.23445907573898894;-0.11722953786949443;0.2030475157377842;1.3396750205884205;0.0;6.657934734430084
287;c;287;0;0;0;-5.843185110891192;1.5707963267948966;6.795552576163135;1.0;0.0;0.0;5.662960480135946;0.0;0.0;1.0;0.17326110700547404;1.0609183005549041e-17;0.17326110700547404;0.0;0.0;6.795552576163135
288;e;1;5;2;0;1.2318246829094874;4.71238898038469;6.799712025734919;1.0;5.0;2.0;0.6931471805599453;0.9208797603841097;0.3683519041536439;0.12766104190899272;1.447079525287628;-2.6582419631327476e-16;-1.447079525287628;6.261717180939721;2.5046868723758884;0.8680583218864272
289;e;289;0;0;0;-6.0036451321022986;0.0;6.803857107576623;1.0;0.0;0.0;5.66988092298052;0.0;0.0;1.0;0.16511822613498645;0.16511822613498645;0.0;0.0;0.0;6.803857107576623
290;e;29;1;0;1;-2.741108043717746;2.0943951023931953;6.807987920605791;1.0;1.0;0.0;4.401197381662156;0.2215637699967317;0.0;0.9751458843808117;0.43940558301509225;-0.21970279150754604;0.380536397455782;1.5084034697816293;0.0;6.638781401693018
291;e;97;0;1;0;-4.492230754124913;1.0471975511965976;6.812104562721938;1.0;0.0;1.0;4.584967478670572;0.0;0.21309455013361955;0.9770315822445815;0.259845195753174;0.12992259787658703;0.225032540573589;0.0;1.4516223572564086;6.655641299331748
292;e;73;2;0;0;-4.126833562669898;1.0471975511965976;6.816207130820481;1.0;2.0;0.0;4.30406509320417;0.4214031950324027;0.0;0.9068733909518367;0.28994904776479896;0.1449745238823995;0.2511032411674235;2.8723714629303974;0.0;6.181436874157259
293;a;293;0;0;0;-6.135858037978894;0.5235987755982988;6.820295720806418;1.0;0.0;0.0;5.683579767338681;0.0;0.0;1.0;0.15869718152193205;0.13743579070698356;0.07934859076096601;0.0;0.0;6.820295720806418
294;e;49;1;1;0;-3.658620712981619;1.5707963267948966;6.824370427607784;1.0;1.0;1.0;3.912023005428146;0.24039625656099106;0.24039625656099106;0.940435686085404;0.33367553378947923;2.0431733720453513e-17;0.33367553378947923;1.640553104182441;1.640553104182441;6.417881485188268
295;b;59;0;0;1;-3.8467135398258483;2.6179938779914944;6.828431345188872;1.0;0.0;0.0;5.0943445622221;0.0;0.0;1.0;0.3153683172976264;-0.27311697432849585;0.15768415864881316;0.0;0.0;6.828431345188872
296;e;37;3;0;0;-3.274200909893602;1.5707963267948966;6.83247856656324;1.0;3.0;0.0;3.6375861597263857;0.6362556689052079;0.0;0.771478271752346;0.37446375129917503;2.2929291721262262e-17;0.37446375129917503;4.34720322064919;0.0;5.271108756317155
297;c;11;0;3;0;-1.4986984211114973;4.71238898038469;6.8365121838064855;1.0;0.0;3.0;2.4849066497880004;0.0;0.770123407985732;0.6378949258870475;0.637877177239842;-1.171761365033882e-16;-0.637877177239842;0.0;5.26495806172903;4.360976432815136
298;a;149;1;0;0;-5.262944178846464;1.0471975511965976;6.840532288068824;1.0;1.0;0.0;5.0106352940962555;0.1957158312162584;0.0;0.98066065150557;0.2062052486290871;0.10310262431454358;0.1785789837064757;1.338800462721044;0.0;6.708240850262461
299;c;299;0;0;0;-6.215890015793752;1.5707963267948966;6.844538969587441;1.0;0.0;0.0;5.703782474656201;0.0;0.0;1.0;0.15493230417262827;9.486867519476666e-18;0.15493230417262827;0.0;0.0;6.844538969587441
300;e;1;2;1;2;0.8958904721330951;5.235987755982989;6.84853231769865;1.0;2.0;1.0;2.6931471805599454;0.5713576403541349;0.28567882017706747;0.7693751091055608;1.308350445233284;0.6541752226166421;-1.1330647226247048;3.9129612649293355;1.9564806324646677;5.269090299142358
