u,v,weight,contexts
179,1103,3.8899160791504666,4
179,1151,3.8899160791504666,4
179,1163,3.8899160791504666,4
179,1187,3.8899160791504666,4
179,1223,3.8899160791504666,4
179,1259,3.8899160791504666,4
179,1283,3.8899160791504666,4
191,1019,3.8899160791504666,4
191,1031,3.8899160791504666,4
191,1091,3.8899160791504666,4
191,1103,3.8899160791504666,4
191,1151,3.8899160791504666,4
191,1163,3.8899160791504666,4
191,1187,3.8899160791504666,4
191,1223,3.8899160791504666,4
191,1259,3.8899160791504666,4
191,1283,3.8899160791504666,4
227,1019,3.8899160791504666,4
227,1031,3.8899160791504666,4
227,1091,3.8899160791504666,4
227,1103,3.8899160791504666,4
227,1151,3.8899160791504666,4
227,1163,3.8899160791504666,4
227,1187,3.8899160791504666,4
227,1223,3.8899160791504666,4
