center,orientation,orient_sign,idx_E,idx_A,idx_B,idx_C,dEA,dAB,dBC,dCE,idx_spread,idx_var,cyc_sum_abs,cyc_signed,cyc_energy,cyc_skew,cyc_balance,dir_obs,dir_obs2,dir_obs3,theta_log12,theta_res,spread_res,var_res,dir_res,dir2_res,dir3_res,energy_res,bin,master_pc1,master_eq,master_or,master_pc1_res,master_eq_res,master_or_res
1340325,ABCE,1,25637,25748,25745,25744,111,-3,-1,-107,111,2216.25,222,220,23780,2,220,1.9642857142857144,0.0178571428571428,1.9642857142857144,0.0009251958310476,-0.0010722869099074,-31.605010024666143,-1787.9814140966257,1.9614918705378064,0.0253475696094308,1.9614918705378064,-19245.924001066967,134,1.2941728976583446,-0.5401121005659929,-0.4816925924636764,1.2941728976583449,-0.540112100565993,-0.5121019896524437
1351245,ABCE,1,25827,25945,25934,25936,118,-11,2,-109,118,2341.25,240,240,25930,0,240,2.016806722689076,0.0,2.016806722689076,0.0008549923541408,-0.0011297202404779,-24.909677150473783,-1675.5237347342136,2.0143902770160804,0.0074588805592666,2.0143902770160804,-17232.53145030343,135,1.1309441605369248,-0.48356898354753075,-0.43645461793309154,1.130944160536925,-0.4835689835475309,-0.4663719330800496
1352205,ABCE,1,25838,25965,25952,25953,127,-13,1,-115,127,2666.5,256,256,29524,0,256,2.0,0.0,2.0,0.0008962072238609,-0.0010873876599732,-15.93634322956305,-1351.3715050079118,1.9976165862036372,0.0074561194695171,1.9976165862036372,-13650.488057160386,135,0.8497746521324816,-0.36174722567213013,-0.32707238562122887,0.8497746521324818,-0.3617472256721303,-0.3569466311438863
1358805,ABCE,1,25945,26092,26063,26075,147,-29,12,-130,147,3356.6875,318,318,39494,0,318,2.1486486486486487,0.0,2.1486486486486487,0.0008814745663073,-0.0010944574696185,3.880838360512144,-668.7101439362659,2.1464916961607763,0.0074371898760073,2.1464916961607763,-3762.4606578703897,135,0.1945562062012801,-0.07777919666088941,-0.06965536127155252,0.19455620620128034,-0.07777919666088955,-0.09923432827934675
1360785,ABCE,1,25980,26131,26101,26105,151,-30,4,-125,151,3416.1875,310,310,39342,0,310,2.039473684210526,0.0,2.039473684210526,0.0008178407597519,-0.0011557996785504,7.8261659673322015,-611.4608583297845,2.037384455655396,0.0074315289243584,2.037384455655396,-3938.9748096882686,136,0.12991086643771127,-0.049750634577434054,-0.04608432537827164,0.1299108664377115,-0.04975063457743419,-0.07557498846159333
1368465,ABCE,1,26118,26263,26243,26238,145,-20,-5,-120,145,3256.25,290,280,35850,10,280,1.917808219178082,0.0684931506849315,1.917808219178082,0.000864898498117,-0.0010998847579738,1.6148534125599951,-780.0975240493385,1.915980748274568,0.0759027996423489,1.915980748274568,-7525.723690200233,136,0.3341581995610383,-0.08367817052214332,-0.05735908846068293,0.33415819956103854,-0.08367817052214346,-0.08650845081083035
1381275,CEAB,-1,26342,26490,26478,26469,148,-12,-9,-127,148,3574.6875,296,-278,38258,-18,-278,-1.8657718120805369,-0.1208053691275167,-1.8657718120805369,0.0010103577280593,-0.0009397620439501,4.2650154833992815,-476.0619043542506,-1.867165930811096,-0.1134319434902565,-1.867165930811096,-5274.5849433535695,138,0.17428116447921993,-0.16569057796232955,0.18803403362157114,0.17428116447922012,-0.1656905779623297,0.15944971077815548
1400805,ABCE,1,26684,26855,26825,26812,171,-30,-13,-128,171,4276.5,342,316,46694,26,316,1.837209302325581,0.1511627906976744,1.837209302325581,0.0008243106267523,-0.001103713011257,26.737851153411867,204.048667556614,1.8364681940003045,0.1584816320811735,1.8364681940003045,2925.04372430421,140,-0.4816037814878297,0.335629198996022,0.34425855887376466,-0.4816037814878295,0.3356291989960219,0.31652568365267303
1402365,ABCE,1,26707,26880,26859,26834,173,-21,-25,-127,173,4521.5,346,296,47124,50,296,1.7011494252873562,0.2873563218390804,1.7011494252873562,0.0009042438450168,-0.0010220281252259,28.696060278837848,447.3282504054582,1.7004600842657271,0.2946708360639065,1.7004600842657271,3336.3054217657045,140,-0.5786431095734161,0.486209961809593,0.5194355448926447,-0.5786431095734159,0.4862099618095929,0.49177016805633894
1410975,CEAB,-1,26848,27031,27007,26992,183,-24,-15,-144,183,5114.25,366,-336,55026,-30,-336,-1.826086956521739,-0.1630434782608695,-1.826086956521739,0.0010394061736476,-0.0008772328574186,38.46623989818801,1030.6171676072358,-1.8264916138283036,-0.1557527603615217,-1.8264916138283036,11135.257953484048,141,-1.0242130522930974,0.31964320282579717,-0.23674286151256138,-1.0242130522930972,0.31964320282579706,-0.2640370447655103
1440585,ABCE,1,27391,27547,27515,27513,156,-32,-2,-122,156,3548.75,312,308,40248,4,308,1.9617834394904456,0.0254777070063694,1.9617834394904456,0.0007227328575976,-0.0011612212076707,10.68644972785873,-566.9846823064436,1.9623447259441016,0.0326876829774105,1.9623447259441016,-3992.386419291528,144,0.08058751019730342,-0.008203531554939945,-0.0022112320614103486,0.08058751019730358,-0.008203531554940057,-0.028245939950283714
1447005,ABCE,1,27502,27664,27628,27625,162,-36,-3,-123,162,3754.6875,324,318,42678,6,318,1.950920245398773,0.0368098159509202,1.950920245398773,0.0006900750933018,-0.001186880926717,16.51949202226362,-367.920378982778,1.9516883461469363,0.0440025045956929,1.9516883461469363,-1637.2473555715987,144,-0.09990089191796012,0.07904090402427509,0.07964269542890678,-0.09990089191795998,0.07904090402427498,0.053877648693816366
1451835,CEAB,-1,27587,27735,27719,27718,148,-16,-1,-131,148,3564.6875,296,-294,39322,-2,-294,-1.9731543624161076,-0.0134228187919463,-1.9731543624161076,0.0009616228727574,-0.0009100886988332,2.394371214172452,-563.0712638685482,-1.9722312716867312,-0.00624308554941,-1.9722312716867312,-5049.349353430516,145,0.21635661712936638,-0.09831353680707737,0.09383871150769972,0.21635661712936652,-0.09831353680707748,0.06827575320783223
1461405,ABCE,1,27763,27900,27891,27880,137,-9,-11,-117,137,3090.25,274,252,32660,22,252,1.826086956521739,0.1594202898550724,1.826086956521739,0.000887253350339,-0.0009741183824677,-8.85231420983439,-1047.664134837146,1.8273156220776816,0.1665744805124655,1.8273156220776816,-11821.958814323463,146,0.6366879350356314,-0.14248817991696205,-0.083381875272631,0.6366879350356315,-0.14248817991696217,-0.10854640047339705
1468635,CEAB,-1,27894,28020,28018,28014,126,-2,-4,-120,126,2856.75,252,-244,30296,-8,-244,-1.921259842519685,-0.0629921259842519,-1.921259842519685,0.0009796119866239,-0.0008739929454792,-20.037612700920874,-1288.7923719917353,-1.919801643522499,-0.0558571217157772,-1.919801643522499,-14269.043440364389,146,0.9040464914427939,-0.43596173873178756,0.41277500357521996,0.904046491442794,-0.4359617387317877,0.3879097625837243
1508625,ABCE,1,28609,28727,28728,28720,118,1,-8,-111,119,2532.5,238,220,26310,14,220,1.8333333333333333,0.1166666666666666,1.8333333333333333,0.0008968540901047,-0.0009144706166988,-28.04632429914585,-1654.5682972527975,1.8360410462526504,0.1236972257617537,1.8360410462526504,-18707.332206615298,150,1.2000062724553855,-0.42084084542902805,-0.3458423726580735,1.2000062724553855,-0.42084084542902817,-0.36907839664253106
1514325,ABCE,1,28716,28826,28828,28827,110,2,-1,-111,112,2310.6875,224,218,24426,-2,218,1.9292035398230087,-0.0176991150442477,1.9292035398230087,0.0009027670617063,-0.0009026226421601,-35.18792019310783,-1882.209916815105,1.9320866507858632,-0.0106832172336367,1.9320866507858632,-20654.821346919583,151,1.3973529258539663,-0.6136093870639534,-0.5587547574754445,1.3973529258539663,-0.6136093870639535,-0.5817620833474033
1524075,CEAB,-1,28878,28987,28995,29006,109,8,11,-128,128,2656.25,256,-240,28450,16,-240,-1.8604651162790695,0.1240310077519379,-1.8604651162790695,0.0011120425419409,-0.0006832467824484,-19.428892653702945,-1546.567600548747,-1.857283507266928,0.1310219545156166,-1.857283507266928,-16738.869214213664,152,1.0123618192365615,-0.33355068401118637,0.26592388514233384,1.0123618192365615,-0.3335506840111865,0.24330576509661936
1525965,ABCE,1,28922,29018,29030,29034,96,12,4,-112,112,2115.0,224,200,21920,-24,200,1.7699115044247788,-0.2123893805309734,1.7699115044247788,0.0009985848401453,-0.0007947540430691,-35.47542581715925,-2089.7332448927277,1.7731507551213048,-0.2054032519574831,1.7731507551213048,-23289.73387674598,152,1.5106520951271896,-0.8180228755030048,-0.8032163169096957,1.5106520951271896,-0.8180228755030049,-0.8257592790793358
1540965,ABCE,1,29185,29284,29277,29292,99,-7,15,-107,107,1878.25,228,228,21524,0,228,2.111111111111111,0.0,2.111111111111111,0.0007670533089885,-0.0010108910103461,-40.84270567494213,-2341.603162172378,2.114805319692949,0.0069480992611522,2.114805319692949,-23850.415787846978,154,1.658323684980624,-0.7124019332036543,-0.6419201999741654,1.658323684980624,-0.7124019332036544,-0.6638699513671122
