n,Omega_standard,Omega_resonance,S_entropy
474.9814803228505,0.019378169358271764,0.049515893180180515,3.0816379072402795
480.4870439655134,0.01904606717784567,0.03147832667114428,3.0874001321977222
486.0564232142139,0.01871965647854222,0.026027022340225907,3.093162357155165
491.6903577628031,0.018398839724033913,0.04440205647011685,3.0989245821126072
497.3895958790068,0.01808352104938679,0.058739542734943,3.10468680707005
503.1548945038057,0.01777360623242364,0.06660733204332686,3.1104490320274927
508.9870193519685,0.01746900266557765,0.06656143168576606,3.116211256984935
514.8867450137498,0.017169619328228185,0.058424860983318665,3.1219734819423777
520.8548550577666,0.016875366759510322,0.043368330038320045,3.1277357068998204
526.8921421350677,0.016586157031590183,0.02376629140587703,3.1334979318572627
532.9994080844093,0.016301903723397987,0.029765031673167203,3.1392601568147054
539.1774640387505,0.01602252189481096,0.04791733798972754,3.1450223817721477
545.4271305329836,0.0157479280612786,0.06060647336854868,3.1507846067295904
551.7492376129129,0.01547804016888246,0.06545002044557227,3.156546831687033
558.1446249454966,0.015212777569823189,0.061401663812915064,3.1623090566444754
564.6141419303673,0.014952060998327453,0.04899454659918478,3.168071281601918
571.1586478126435,0.014695812546967585,0.030307070992035993,3.1738335065593604
577.7790117970507,0.014443955643386863,0.020248154389652263,3.179595731516803
584.4761131633637,0.014196415027423458,0.04044723146569759,3.185357956474246
591.2508413831881,0.013953116728626296,0.055799465245214314,3.191120181431688
598.1040962380944,0.013713988044156062,0.0632406635011237,3.196882406389131
605.0367879391224,0.013478957517064774,0.06115187632044803,3.2026446313465735
612.0498372476703,0.01324795491494744,0.04973496484257561,3.208406856304016
619.1441755977847,0.013020911208959434,0.031045645203658483,3.2141690812614585
626.3207452198692,0.012797758553193336,0.016940059193495775,3.219931306218901
633.5804992658254,0.01257843026440905,0.038168953257091284,3.2256935311763435
640.9244019356457,0.01236286080211121,0.054280822181442104,3.231455756133786
648.3534286054727,0.01215098574896785,0.06180965368386114,3.2372179810912285
655.8685659571436,0.011942741791564564,0.05899045040566419,3.242980206048671
663.4708121092351,0.011738066701488354,0.04620204629877106,3.248742431006114
671.1611767496287,0.011536899316735606,0.025971658224690622,3.254504655963556
678.9406812696112,0.011339179523438499,0.020166133137764823,3.260266880920999
686.8103588995307,0.011144848237904575,0.04142486482124066,3.266029105878441
694.771254846024,0.010953847388963937,0.05609531486133024,3.271791330835884
702.8244264308353,0.010766119900618954,0.06073715064506911,3.2775535557933266
710.9709432312438,0.010581609674991147,0.05408782585137773,3.283315780750769
719.2118872221193,0.010400261575560302,0.03743966556893951,3.2890780057082116
727.5483529196233,0.010222021410690731,0.014441770503454143,3.2948402306656543
735.9814475265771,0.010046835917439757,0.029756796796887097,3.3006024556230966
744.5122910795143,0.009874652745643624,0.04896997205076778,3.3063646805805393
753.1420165974375,0.009705420442276099,0.05891797169336305,3.312126905537982
761.8717702322999,0.009539088436074978,0.056992671022807244,3.3178891304954243
770.7027114212303,0.009375607022432095,0.043427034566392006,3.323651355452867
779.6360130405237,0.009214927348542162,0.021350540044773332,3.3294135804103098
788.6728615614156,0.009057001398806054,0.021995928826671035,3.335175805367752
797.8144572076629,0.008901781980484235,0.04376611377156137,3.3409380303251948
807.0620141149508,0.008749222709595956,0.05671261516616055,3.346700255282637
816.4167604921472,0.008599277997060083,0.05728988322861966,3.3524624802400798
825.8799387844272,0.008451903035073368,0.04510111166878171,3.3582247051975225
835.4528058382872,0.008307053783722138,0.023129058800849672,3.3639869301549647
845.1366330684722,0.008164686957823363,0.01926089984389753,3.3697491551124075
854.9327066268385,0.008024760013991203,0.04216411172205031,3.37551138006985
864.8423275731726,0.007887231137925166,0.055822341483160905,3.3812736050272925
874.8668120479914,0.007752059231916065,0.056252761383717334,3.387035829984735
885.0074914473439,0.007619203902566075,0.04307708291359265,3.392798054942178
895.2657125996401,0.007488625448719177,0.01977225850696797,3.39856027989962
905.6428379445294,0.007360284849598433,0.021897116251361863,3.404322504857063
916.1402457138521,0.0072341437531465175,0.044511184905997224,3.410084729814505
926.7593301146883,0.007110164464566027,0.056302852412583246,3.415846954771948
937.501501514529,0.006988309935056164,0.05355499086732515,3.4216091797293906
948.3681866285928,0.006868543750742415,0.0368157522479786,3.427371404686833
959.3608287093147,0.006750830121795902,0.010900733211453635,3.4331336296442756
970.4808877380307,0.006635133871739209,0.029689739802960795,3.4388958546017183
981.729840618884,0.006521420426935424,0.04976248550091845,3.4446580795591606
993.10918137498,0.006409655806257307,0.05636379158840473,3.4504203045166033
1004.6204213468131,0.0062998066109334816,0.04713964752544232,3.4561825294740456
1016.2650893929952,0.006191840014568604,0.024756725904275644,3.4619447544314883
1028.0447320933097,0.006085723753334554,0.015938304079373793,3.467706979388931
1039.9609139541203,0.005981426116329697,0.04116139279955287,3.4734692043463733
