n,e(E),a(A),b(B),c(C),k_ABC,R,ratio_e_over_R,resid_log,K_fit,alpha,K_over_alpha
9925069,157,821,7,11,1,55443.865752027414,0.0028316928819895463,0.1613849677172729,0.0033276278475209225,0.0072973525693,0.45600480666375776
4083409,97,89,43,11,1,34257.861844718434,0.0028314668451777463,0.16146479481832943,0.0033276278475209225,0.0072973525693,0.45600480666375776
873829,37,113,19,11,1,13071.098566320808,0.0028306725568832264,0.16174535601378176,0.0033276278475209225,0.0072973525693,0.45600480666375776
2967085,73,5,739,11,1,25790.3425751059,0.0028305168800069826,0.1618003539530023,0.0033276278475209225,0.0072973525693,0.45600480666375776
9876085,157,5,547,23,1,55473.99221256646,0.0028301550643480633,0.16192818883301963,0.0033276278475209225,0.0072973525693,0.45600480666375776
5319745,109,5,43,227,1,38516.13273783317,0.0028299829773131085,0.16198899548958565,0.0033276278475209225,0.0072973525693,0.45600480666375776
157573,13,17,31,23,1,4594.599370705827,0.0028294088235168427,0.16219189849345664,0.0033276278475209225,0.0072973525693,0.45600480666375776
7293121,157,41,103,11,1,40095.15071364293,0.003915685493272846,0.16273071613979337,0.0033276278475209225,0.0072973525693,0.45600480666375776
878713,37,17,127,11,1,13088.238021645591,0.0028269657030082014,0.16305574534416015,0.0033276278475209225,0.0072973525693,0.45600480666375776
7334569,157,137,31,11,1,40064.20829886395,0.0039187096579779875,0.1635027386883023,0.0033276278475209225,0.0072973525693,0.45600480666375776
5993365,109,5,7,1571,1,38586.55829995431,0.002824817884836572,0.1638157950670986,0.0033276278475209225,0.0072973525693,0.45600480666375776
7828177,157,17,7,419,1,40043.53540106024,0.003920732733200253,0.1640188660265047,0.0033276278475209225,0.0072973525693,0.45600480666375776
2639461,73,173,19,11,1,25852.06991818348,0.002823758415903643,0.1641909228476029,0.0033276278475209225,0.0072973525693,0.45600480666375776
5480629,109,653,7,11,1,38651.88672114564,0.0028200434505663697,0.16550739920935503,0.0033276278475209225,0.0072973525693,0.45600480666375776
8830465,157,5,7,1607,1,39981.866071428165,0.003926780198791054,0.165560110199104,0.0033276278475209225,0.0072973525693,0.45600480666375776
4373245,97,5,127,71,1,34402.106208517085,0.0028195948065524333,0.16566650303638386,0.0033276278475209225,0.0072973525693,0.45600480666375776
7617169,157,29,7,239,1,39906.26032269712,0.0039342198123913045,0.16745290139890046,0.0033276278475209225,0.0072973525693,0.45600480666375776
4463005,109,5,19,431,1,27691.263533389407,0.003936259530684493,0.16797122264718586,0.0033276278475209225,0.0072973525693,0.45600480666375776
9212917,157,101,7,83,1,55821.47869046159,0.0028125374619792564,0.1681726047862567,0.0033276278475209225,0.0072973525693,0.45600480666375776
3546805,97,5,103,71,1,24577.460468697762,0.0039467055647812235,0.17062150463743486,0.0033276278475209225,0.0072973525693,0.45600480666375776
7524853,157,41,7,167,1,39778.89768415541,0.003946816255356812,0.17064955056626543,0.0033276278475209225,0.0072973525693,0.45600480666375776
9220453,157,281,19,11,1,55978.271443259175,0.0028046596644045844,0.17097749219263964,0.0033276278475209225,0.0072973525693,0.45600480666375776
7747165,157,5,139,71,1,39756.818854536876,0.003949008107877923,0.17120474340657701,0.0033276278475209225,0.0072973525693,0.45600480666375776
3340777,97,101,31,11,1,24562.218406728975,0.003949154689277832,0.17124186125377516,0.0033276278475209225,0.0072973525693,0.45600480666375776
9196429,181,149,31,11,1,45827.87585695688,0.0039495611920778865,0.171344790085884,0.0033276278475209225,0.0072973525693,0.45600480666375776
4104361,97,17,19,131,1,34601.564762008355,0.002803341428839182,0.17144761891614205,0.0033276278475209225,0.0072973525693,0.45600480666375776
2511565,73,5,7,983,1,18480.241839303922,0.003950164756217802,0.17149759643512713,0.0033276278475209225,0.0072973525693,0.45600480666375776
7230949,157,53,79,11,1,39740.293392795844,0.00395065024931248,0.17162049340080715,0.0033276278475209225,0.0072973525693,0.45600480666375776
3124765,73,5,7,1223,1,26049.200998467724,0.0028023892174003353,0.17178734677967883,0.0033276278475209225,0.0072973525693,0.45600480666375776
2329285,61,5,7,1091,1,21770.825385507243,0.002801914898486461,0.17195661629296677,0.0033276278475209225,0.0072973525693,0.45600480666375776
751285,37,5,31,131,1,9362.353485180924,0.003951997759811671,0.17196152099325307,0.0033276278475209225,0.0072973525693,0.45600480666375776
1692445,61,5,31,179,1,15425.377912115136,0.0039545222391012165,0.17260010266399578,0.0033276278475209225,0.0072973525693,0.45600480666375776
2861089,73,509,7,11,1,26083.54317309864,0.0027986995292606114,0.17310483658936282,0.0033276278475209225,0.0072973525693,0.45600480666375776
712657,37,17,103,11,1,9350.46391148757,0.003957022918888915,0.1732322623296588,0.0033276278475209225,0.0072973525693,0.45600480666375776
8992489,157,41,127,11,1,56122.87058925454,0.0027974335302453275,0.1735572915340255,0.0033276278475209225,0.0072973525693,0.45600480666375776
7784845,157,5,211,47,1,39637.072440657495,0.003960938342130388,0.17422126023746468,0.0033276278475209225,0.0072973525693,0.45600480666375776
2738449,73,233,7,23,1,26120.092245166186,0.002794783391835435,0.17450508688789187,0.0033276278475209225,0.0072973525693,0.45600480666375776
4420969,97,17,7,383,1,34733.96685808999,0.002792655396842686,0.1752667937006624,0.0033276278475209225,0.0072973525693,0.45600480666375776
2600917,73,41,79,11,1,26150.365200431635,0.0027915480124459245,0.17566340690763677,0.0033276278475209225,0.0072973525693,0.45600480666375776
3593365,97,5,31,239,1,24452.819599428174,0.003966822705479262,0.1757057561485205,0.0033276278475209225,0.0072973525693,0.45600480666375776
6039145,109,5,7,1583,1,39049.68588765996,0.0027913156667527753,0.17574664221719627,0.0033276278475209225,0.0072973525693,0.45600480666375776
8853073,157,17,31,107,1,56281.86703733094,0.0027895307718890025,0.1763862924724953,0.0033276278475209225,0.0072973525693,0.45600480666375776
9359329,181,89,7,83,1,45537.58288276989,0.003974738853969458,0.17769935679060953,0.0033276278475209225,0.0072973525693,0.45600480666375776
2683261,73,89,7,59,1,26216.55753074034,0.0027844998304755886,0.17819142887680464,0.0033276278475209225,0.0072973525693,0.45600480666375776
162877,13,17,67,11,1,4672.448029604838,0.0027822674361772295,0.1789934722571349,0.0033276278475209225,0.0072973525693,0.45600480666375776
5502865,109,5,439,23,1,39182.67462067876,0.002781841746517094,0.17914648494865082,0.0033276278475209225,0.0072973525693,0.45600480666375776
856957,37,53,19,23,1,13302.995830936998,0.0027813283917562425,0.17933103970773562,0.0033276278475209225,0.0072973525693,0.45600480666375776
2796265,73,5,163,47,1,26255.834083413378,0.0027803344494059076,0.1796884660348262,0.0033276278475209225,0.0072973525693,0.45600480666375776
4871101,109,29,67,23,1,39238.25757961447,0.002777901128225148,0.18056403933582366,0.0033276278475209225,0.0072973525693,0.45600480666375776
8350045,157,5,967,11,1,39381.74841557466,0.003986618327435909,0.18068364251282443,0.0033276278475209225,0.0072973525693,0.45600480666375776
9702505,181,5,151,71,1,45390.87765905159,0.003987585376946462,0.18092618698526183,0.0033276278475209225,0.0072973525693,0.45600480666375776
735301,37,17,7,167,1,9276.711537784298,0.003988482324722289,0.18115109675613045,0.0033276278475209225,0.0072973525693,0.45600480666375776
1606801,61,53,7,71,1,15293.62201919731,0.003988590794478233,0.18117829213326456,0.0033276278475209225,0.0072973525693,0.45600480666375776
1622173,61,29,7,131,1,15279.077077126823,0.003992387739919094,0.18212979092779447,0.0033276278475209225,0.0072973525693,0.45600480666375776
991045,37,5,487,11,1,13354.33021000542,0.002770636895909509,0.18318247195157,0.0033276278475209225,0.0072973525693,0.45600480666375776
4803085,109,5,7,1259,1,27263.25181729745,0.00399805572462357,0.18354848206309446,0.0033276278475209225,0.0072973525693,0.45600480666375776
8987917,181,17,127,23,1,45250.33585494685,0.003999970311385275,0.18402724689573097,0.0033276278475209225,0.0072973525693,0.45600480666375776
2809405,73,5,43,179,1,26373.018504903688,0.0027679804640650704,0.18414171209237729,0.0033276278475209225,0.0072973525693,0.45600480666375776
5797165,109,5,967,11,1,39381.74841557466,0.0027677796031242937,0.18421428060633988,0.0033276278475209225,0.0072973525693,0.45600480666375776
7016173,157,29,67,23,1,39238.25757961447,0.004001197037902277,0.1843338837833406,0.0033276278475209225,0.0072973525693,0.45600480666375776
948865,37,5,223,23,1,13372.950844650333,0.00276677903252754,0.18457585256664363,0.0033276278475209225,0.0072973525693,0.45600480666375776
173173,13,173,7,11,1,4699.721174183679,0.0027661215459783193,0.18481351689586353,0.0033276278475209225,0.0072973525693,0.45600480666375776
2275045,73,5,271,23,1,18235.386174722596,0.004003205597103868,0.18483574740398456,0.0033276278475209225,0.0072973525693,0.45600480666375776
9767665,181,5,43,251,1,45196.056485298686,0.004004774178890484,0.18522750209132272,0.0033276278475209225,0.0072973525693,0.45600480666375776
8937961,181,113,19,23,1,45191.079130815255,0.0040052152655185936,0.18533763622610938,0.0033276278475209225,0.0072973525693,0.45600480666375776
7926145,157,5,439,23,1,39182.67462067876,0.004006872974341135,0.18575143817051362,0.0033276278475209225,0.0072973525693,0.45600480666375776
2218105,73,5,103,59,1,18208.959088554617,0.004009015542567983,0.18628601852884874,0.0033276278475209225,0.0072973525693,0.45600480666375776
2840065,73,5,31,251,1,26434.8296458142,0.0027615082441644983,0.18648269629465902,0.0033276278475209225,0.0072973525693,0.45600480666375776
3015265,73,5,751,11,1,26453.26308840302,0.002759583940780555,0.18717976977121165,0.0033276278475209225,0.0072973525693,0.45600480666375776
4388377,97,281,7,23,1,35183.324770235646,0.0027569878808628104,0.1881209557806817,0.0033276278475209225,0.0072973525693,0.45600480666375776
2905765,73,5,19,419,1,26481.021980675683,0.0027566911901387783,0.18822857565499712,0.0033276278475209225,0.0072973525693,0.45600480666375776
137137,13,137,7,11,1,3236.108988353586,0.004017170017074711,0.18831798682857961,0.0033276278475209225,0.0072973525693,0.45600480666375776
2354905,61,5,7,1103,1,22148.298194266572,0.002754161943502765,0.18914649045049836,0.0033276278475209225,0.0072973525693,0.45600480666375776
8698585,157,5,7,1583,1,39049.68588765996,0.004020518896148493,0.18915128090196812,0.0033276278475209225,0.0072973525693,0.45600480666375776
9077269,157,17,19,179,1,57009.406197846714,0.002753931508339934,0.18923016192956083,0.0033276278475209225,0.0072973525693,0.45600480666375776
5404765,109,5,211,47,1,39637.072440657495,0.0027499508235172758,0.1906766628816996,0.0033276278475209225,0.0072973525693,0.45600480666375776
2480905,73,5,7,971,1,18126.702354878402,0.004027207959331537,0.19081362974743632,0.0033276278475209225,0.0072973525693,0.45600480666375776
128557,13,29,31,11,1,3227.9859665820904,0.004027278970411658,0.1908312624236681,0.0033276278475209225,0.0072973525693,0.45600480666375776
4372753,109,521,7,11,1,27061.811096025325,0.004027816158099236,0.19096464078352715,0.0033276278475209225,0.0072973525693,0.45600480666375776
142285,13,5,199,11,1,3226.170493919131,0.0040295452532664155,0.19139383716816077,0.0033276278475209225,0.0072973525693,0.45600480666375776
3948385,97,5,7,1163,1,24070.34358119732,0.0040298552313051345,0.19147076051735165,0.0033276278475209225,0.0072973525693,0.45600480666375776
1647793,61,17,7,227,1,15135.825903168963,0.0040301732056278825,0.19154966205607485,0.0033276278475209225,0.0072973525693,0.45600480666375776
2137513,73,89,7,47,1,18112.739641096243,0.004030312445631875,0.19158421084383523,0.0033276278475209225,0.0072973525693,0.45600480666375776
2026969,61,101,7,47,1,22203.19669808158,0.002747352141652223,0.191622101790593,0.0033276278475209225,0.0072973525693,0.45600480666375776
1585573,61,17,139,11,1,15125.431710422463,0.004032942739608999,0.19223662578296238,0.0033276278475209225,0.0072973525693,0.45600480666375776
2713921,73,113,7,47,1,26593.175739278267,0.002745065151890776,0.19245488261236665,0.0033276278475209225,0.0072973525693,0.45600480666375776
4608373,97,617,7,11,1,35344.38789568834,0.0027444243846088227,0.19268833502378058,0.0033276278475209225,0.0072973525693,0.45600480666375776
2153605,61,5,307,23,1,22230.552295193185,0.0027439714133053617,0.19285340012519384,0.0033276278475209225,0.0072973525693,0.45600480666375776
4635145,97,5,19,503,1,35354.08222687977,0.002743671844668923,0.1929625794659977,0.0033276278475209225,0.0072973525693,0.45600480666375776
5020213,109,53,79,11,1,39740.293392795844,0.002742808134872996,0.19327742971835726,0.0033276278475209225,0.0072973525693,0.45600480666375776
5378605,109,5,139,71,1,39756.818854536876,0.0027416680494184308,0.19369317971258723,0.0033276278475209225,0.0072973525693,0.45600480666375776
4290601,97,89,7,71,1,35385.68037873807,0.0027412218434630883,0.19385594276821858,0.0033276278475209225,0.0072973525693,0.45600480666375776
4098073,109,41,7,131,1,26973.12108102222,0.004041059974950039,0.1942473355542639,0.0033276278475209225,0.0072973525693,0.45600480666375776
5224261,109,41,7,167,1,39778.89768415541,0.0027401463174133276,0.194248372552899,0.0033276278475209225,0.0072973525693,0.45600480666375776
5048365,97,5,7,1487,1,35400.60952534471,0.00274006581526665,0.1942777517611246,0.0033276278475209225,0.0072973525693,0.45600480666375776
9772465,157,5,211,59,1,57371.08855873374,0.002736570003186727,0.19555437948317506,0.0033276278475209225,0.0072973525693,0.45600480666375776
2165317,61,461,7,11,1,22302.961909867743,0.002735062735008802,0.19610531858606073,0.0033276278475209225,0.0072973525693,0.45600480666375776
1842505,61,5,7,863,1,15057.449947152096,0.004051150773477237,0.19674129031425255,0.0033276278475209225,0.0072973525693,0.45600480666375776
5288353,109,29,7,239,1,39906.26032269712,0.002731401016246192,0.19744502172026399,0.0033276278475209225,0.0072973525693,0.45600480666375776
6130705,109,5,7,1607,1,39981.866071428165,0.0027262359341925155,0.19933781292006042,0.0033276278475209225,0.0072973525693,0.45600480666375776
4056217,109,17,199,11,1,26835.408828399493,0.004061797630772333,0.19936594977875924,0.0033276278475209225,0.0072973525693,0.45600480666375776
7894117,157,653,7,11,1,38651.88672114564,0.0040618974471460555,0.19939052390980933,0.0033276278475209225,0.0072973525693,0.45600480666375776
4838845,97,5,907,11,1,35606.827191394,0.0027241966682008795,0.20008610805021093,0.0033276278475209225,0.0072973525693,0.45600480666375776
731305,37,5,67,59,1,9099.058166509369,0.0040663549262916895,0.20048731062057645,0.0033276278475209225,0.0072973525693,0.45600480666375776
5434849,109,17,7,419,1,40043.53540106024,0.0027220373752791568,0.20087905709265944,0.0033276278475209225,0.0072973525693,0.45600480666375776
8632645,157,5,7,1571,1,38586.55829995431,0.004068774384581117,0.20108212805206566,0.0033276278475209225,0.0072973525693,0.45600480666375776
5092153,109,137,31,11,1,40064.20829886395,0.002720632819870068,0.20139518443086216,0.0033276278475209225,0.0072973525693,0.45600480666375776
2716549,73,17,199,11,1,26835.408828399493,0.002720286486664039,0.2015224913019935,0.0033276278475209225,0.0072973525693,0.45600480666375776
9298513,181,41,7,179,1,44440.81146931474,0.004072832921265984,0.20207911473260182,0.0033276278475209225,0.0072973525693,0.45600480666375776
5063377,109,41,103,11,1,40095.15071364293,0.002718533240552485,0.20216720697937093,0.0033276278475209225,0.0072973525693,0.45600480666375776
7662385,157,5,43,227,1,38516.13273783317,0.004076214013194111,0.20290892762957866,0.0033276278475209225,0.0072973525693,0.45600480666375776
3476965,97,5,67,107,1,23789.4854148138,0.004077431617734688,0.20320759269419958,0.0033276278475209225,0.0072973525693,0.45600480666375776
7327033,157,113,7,59,1,38491.2241609233,0.004078851827201383,0.20355584186691053,0.0033276278475209225,0.0072973525693,0.45600480666375776
1754665,61,5,523,11,1,14947.52984793456,0.004080941842603441,0.20406811350816506,0.0033276278475209225,0.0072973525693,0.45600480666375776
2254021,73,401,7,11,1,17886.86010289447,0.004081208193057152,0.20413337828586242,0.0033276278475209225,0.0072973525693,0.45600480666375776
9539605,181,5,127,83,1,44271.82820973831,0.0040883787121351834,0.2058887965224441,0.0033276278475209225,0.0072973525693,0.45600480666375776
2146285,61,5,31,227,1,22527.793058037605,0.002707766350784905,0.20613562181396544,0.0033276278475209225,0.0072973525693,0.45600480666375776
2067961,61,29,7,167,1,22532.981701809,0.0027071428365427015,0.20636591717936822,0.0033276278475209225,0.0072973525693,0.45600480666375776
2744581,73,41,7,131,1,26973.12108102222,0.0027063979648747965,0.20664110552648868,0.0033276278475209225,0.0072973525693,0.45600480666375776
5089105,97,5,7,1499,1,35849.70148011,0.002705740801044527,0.20688395363586728,0.0033276278475209225,0.0072973525693,0.45600480666375776
9735085,181,5,31,347,1,44210.8710769504,0.004094015693220879,0.2072666284132622,0.0033276278475209225,0.0072973525693,0.45600480666375776
3907645,97,5,7,1151,1,23681.34714544635,0.004096050761143121,0.20776358847468912,0.0033276278475209225,0.0072973525693,0.45600480666375776
4052293,109,113,7,47,1,26593.175739278267,0.0040987959117273235,0.208433558468386,0.0033276278475209225,0.0072973525693,0.45600480666375776
4984897,109,29,19,83,1,40354.18817622531,0.0027010827110187634,0.20860699533227575,0.0033276278475209225,0.0072973525693,0.45600480666375776
190645,13,5,7,419,1,4814.0601549692,0.002700423256361069,0.2088511697032579,0.0033276278475209225,0.0072973525693,0.45600480666375776
2090209,73,137,19,11,1,17801.080687368714,0.0041008746200335644,0.2089405808768402,0.0033276278475209225,0.0072973525693,0.45600480666375776
1510909,61,17,31,47,1,14872.650394332515,0.0041014881936070465,0.20909018985868283,0.0033276278475209225,0.0072973525693,0.45600480666375776
9261901,157,173,31,11,1,58184.26040245072,0.0026983242360400814,0.2096287650361411,0.0033276278475209225,0.0072973525693,0.45600480666375776
2928541,73,521,7,11,1,27061.811096025325,0.002697528252671965,0.20992380029722546,0.0033276278475209225,0.0072973525693,0.45600480666375776
3482785,97,5,43,167,1,23606.445743081687,0.004109047209210971,0.21093148701379602,0.0033276278475209225,0.0072973525693,0.45600480666375776
6176485,109,5,7,1619,1,40450.90527510024,0.0026946244900752695,0.21100083316922574,0.0033276278475209225,0.0072973525693,0.45600480666375776
2180437,73,17,7,251,1,17760.860030459957,0.004110161325228883,0.2112025875753812,0.0033276278475209225,0.0072973525693,0.45600480666375776
4338745,109,5,19,419,1,26481.021980675683,0.004116155338700368,0.21265986542575552,0.0033276278475209225,0.0072973525693,0.45600480666375776
8566705,157,5,7,1559,1,38125.41476570137,0.00411798798688064,0.21310499933661162,0.0033276278475209225,0.0072973525693,0.45600480666375776
1537261,61,29,79,11,1,14813.022352594127,0.004117998241548416,0.21310748954664643,0.0033276278475209225,0.0072973525693,0.45600480666375776
9838405,157,5,151,83,1,58413.200803190084,0.0026877486225926153,0.21355579213587086,0.0033276278475209225,0.0072973525693,0.45600480666375776
1529209,61,53,43,11,1,14806.181049264585,0.004119900992500009,0.21356944008315354,0.0033276278475209225,0.0072973525693,0.45600480666375776
771265,37,5,379,11,1,8980.617479777033,0.004119983963610331,0.21358957898333633,0.0033276278475209225,0.0072973525693,0.45600480666375776
4502245,109,5,751,11,1,26453.26308840302,0.004120474651302473,0.213708671309541,0.0033276278475209225,0.0072973525693,0.45600480666375776
4536205,97,5,199,47,1,36105.10878772932,0.0026866004080000564,0.21398308653133827,0.0033276278475209225,0.0072973525693,0.45600480666375776
2004277,61,29,103,11,1,22712.1250200368,0.0026857900767182884,0.21428475160584026,0.0033276278475209225,0.0072973525693,0.45600480666375776
4240645,109,5,31,251,1,26434.8296458142,0.004123347926218224,0.21440574478609353,0.0033276278475209225,0.0072973525693,0.45600480666375776
4098541,97,29,31,47,1,36125.42632461116,0.0026850894195238006,0.21454566127583108,0.0033276278475209225,0.0072973525693,0.45600480666375776
9172537,181,17,271,11,1,43872.78900539249,0.0041255640250669485,0.2149430517461211,0.0033276278475209225,0.0072973525693,0.45600480666375776
7549345,157,5,163,59,1,38002.95252980953,0.0041312579562561395,0.21632225844445113,0.0033276278475209225,0.0072973525693,0.45600480666375776
957745,37,5,31,167,1,13807.230548189635,0.002679755355055713,0.21653418711390962,0.0033276278475209225,0.0072973525693,0.45600480666375776
4194865,109,5,43,179,1,26373.018504903688,0.00413301192579579,0.21674672898837524,0.0033276278475209225,0.0072973525693,0.45600480666375776
4372081,97,137,7,47,1,36216.33366670536,0.0026783495229715836,0.2170589368709194,0.0033276278475209225,0.0072973525693,0.45600480666375776
3216745,73,5,7,1259,1,27263.25181729745,0.0026775969531882622,0.2173399590176582,0.0033276278475209225,0.0072973525693,0.45600480666375776
9541777,181,17,7,443,1,43733.169230176114,0.004138735042213887,0.2181305037468307,0.0033276278475209225,0.0072973525693,0.45600480666375776
5129845,97,5,7,1511,1,36300.819961175206,0.00267211594955002,0.21938904301736767,0.0033276278475209225,0.0072973525693,0.45600480666375776
2178685,73,5,127,47,1,17609.28110441584,0.004145541181785891,0.21977365057567003,0.0033276278475209225,0.0072973525693,0.45600480666375776
4902865,97,5,919,11,1,36350.82791681978,0.0026684399106936827,0.22076569351334377,0.0033276278475209225,0.0072973525693,0.45600480666375776
4175245,109,5,163,47,1,26255.834083413378,0.004151458287469095,0.2211999750459262,0.0033276278475209225,0.0072973525693,0.45600480666375776
1015465,37,5,499,11,1,13878.162736547782,0.0026660589519217452,0.22165835803211567,0.0033276278475209225,0.0072973525693,0.45600480666375776
688237,37,89,19,11,1,8902.787973727753,0.004156001480568503,0.22229373744242023,0.0033276278475209225,0.0072973525693,0.45600480666375776
5682061,109,677,7,11,1,40915.68333222317,0.00266401514340974,0.22242525491783227,0.0033276278475209225,0.0072973525693,0.45600480666375776
9832753,157,389,7,23,1,58935.789385018186,0.0026639161303897,0.2224624224468272,0.0033276278475209225,0.0072973525693,0.45600480666375776
4006513,109,89,7,59,1,26216.55753074034,0.00415767782906629,0.22269701220394802,0.0033276278475209225,0.0072973525693,0.45600480666375776
5941045,109,5,991,11,1,40929.72408780056,0.0026631012651387098,0.2227683592203884,0.0033276278475209225,0.0072973525693,0.45600480666375776
6929509,157,101,19,23,1,37730.973870038906,0.004161037574613711,0.22350476810544506,0.0033276278475209225,0.0072973525693,0.45600480666375776
9998545,157,5,271,47,1,59027.67608237198,0.0026597692882387837,0.2240203067557332,0.0033276278475209225,0.0072973525693,0.45600480666375776
5297509,109,53,7,131,1,40990.622397179235,0.002659144790333821,0.22425512833720904,0.0033276278475209225,0.0072973525693,0.45600480666375776
5009749,109,41,19,59,1,41013.64657011435,0.0026576520040387155,0.22481666431161806,0.0033276278475209225,0.0072973525693,0.45600480666375776
3883561,109,41,79,11,1,26150.365200431635,0.004168201826802819,0.22522503417311573,0.0033276278475209225,0.0072973525693,0.45600480666375776
2219485,61,5,19,383,1,22969.773538546953,0.002655663970636552,0.22556498551231882,0.0033276278475209225,0.0072973525693,0.45600480666375776
9085657,181,101,7,71,1,43376.9400605714,0.004172724026804386,0.22630937433487602,0.0033276278475209225,0.0072973525693,0.45600480666375776
4088917,109,233,7,23,1,26120.092245166186,0.00417303273575428,0.2263833541928606,0.0033276278475209225,0.0072973525693,0.45600480666375776
1658041,61,353,7,11,1,14615.409654017329,0.004173677060309628,0.22653774426328854,0.0033276278475209225,0.0072973525693,0.45600480666375776
3442045,97,5,151,47,1,23234.063618944987,0.004174904639621736,0.2268318251898645,0.0033276278475209225,0.0072973525693,0.45600480666375776
3153373,97,29,19,59,1,23232.412195699333,0.004175201403234235,0.2269029053919843,0.0033276278475209225,0.0072973525693,0.45600480666375776
7406161,157,293,7,23,1,37599.61509582503,0.0041755746594712585,0.2269922997750858,0.0033276278475209225,0.0072973525693,0.45600480666375776
4272037,109,509,7,11,1,26083.54317309864,0.004178880119032968,0.22778360449138965,0.0033276278475209225,0.0072973525693,0.45600480666375776
3686485,97,5,691,11,1,23200.023307907162,0.0041810302822816526,0.22829800313751847,0.0033276278475209225,0.0072973525693,0.45600480666375776
9485305,181,5,223,47,1,43288.0446380517,0.004181293045537444,0.228360847695323,0.0033276278475209225,0.0072973525693,0.45600480666375776
7749049,157,641,7,11,1,37537.52992218324,0.004182480848512598,0.22864488286848447,0.0033276278475209225,0.0072973525693,0.45600480666375776
4665745,109,5,7,1223,1,26049.200998467724,0.00418438937940598,0.22910109430107362,0.0033276278475209225,0.0072973525693,0.45600480666375776
9769837,181,701,7,11,1,43225.635064440285,0.0041873300352942705,0.2298036156980689,0.0033276278475209225,0.0072973525693,0.45600480666375776
2419585,73,5,7,947,1,17427.029951383203,0.004188895078716836,0.23017730275147916,0.0033276278475209225,0.0072973525693,0.45600480666375776
732193,37,257,7,11,1,8830.201300809033,0.004190164950895289,0.23048040887166152,0.0033276278475209225,0.0072973525693,0.45600480666375776
4301077,97,29,139,11,1,36739.42803705143,0.002640215299546205,0.23139922535155175,0.0033276278475209225,0.0072973525693,0.45600480666375776
9222493,181,29,7,251,1,43140.84063568201,0.004195560339876501,0.2317672122282302,0.0033276278475209225,0.0072973525693,0.45600480666375776
5170585,97,5,7,1523,1,36753.957687721966,0.0026391715641661045,0.2317946255829207,0.0033276278475209225,0.0072973525693,0.45600480666375776
4469857,97,29,7,227,1,36764.67536246497,0.002638402190245708,0.23208618907843936,0.0033276278475209225,0.0072973525693,0.45600480666375776
6867337,157,17,31,83,1,37391.612944169,0.004198802555921387,0.23253968686301943,0.0033276278475209225,0.0072973525693,0.45600480666375776
2988985,73,5,19,431,1,27691.263533389407,0.002636210511375853,0.23291721843356675,0.0033276278475209225,0.0072973525693,0.45600480666375776
4183513,97,17,43,59,1,36804.75370960786,0.0026355291157587127,0.23317572726333807,0.0033276278475209225,0.0072973525693,0.45600480666375776
8566549,181,53,19,47,1,43061.60129047223,0.004203280755377944,0.23360566055423082,0.0033276278475209225,0.0072973525693,0.45600480666375776
5343289,109,149,7,47,1,41426.44304589849,0.0026311696584530144,0.23483120766509466,0.0033276278475209225,0.0072973525693,0.45600480666375776
9269437,157,17,151,23,1,59704.26480208883,0.0026296278920849747,0.235417341762584,0.0033276278475209225,0.0072973525693,0.45600480666375776
9806137,193,149,31,11,1,45827.87585695688,0.00421141055287863,0.2355379477249437,0.0033276278475209225,0.0072973525693,0.45600480666375776
2318305,61,5,691,11,1,23200.023307907162,0.002629307703290524,0.2355391111925531,0.0033276278475209225,0.0072973525693,0.45600480666375776
9365845,181,5,79,131,1,42963.24484821631,0.004212903393108459,0.23589236002605837,0.0033276278475209225,0.0072973525693,0.45600480666375776
1070965,37,5,7,827,1,14080.579121321807,0.002627732828401354,0.23613826005845523,0.0033276278475209225,0.0072973525693,0.45600480666375776
3941113,109,173,19,11,1,25852.06991818348,0.004216296812787631,0.2366975182331496,0.0033276278475209225,0.0072973525693,0.45600480666375776
1983049,61,29,19,59,1,23232.412195699333,0.0026256421195596734,0.23693420893808737,0.0033276278475209225,0.0072973525693,0.45600480666375776
2164585,61,5,151,47,1,23234.063618944987,0.002625455495019854,0.2370052891402072,0.0033276278475209225,0.0072973525693,0.45600480666375776
9614209,157,293,19,11,1,59822.69935377861,0.002624421861533457,0.23739906348179746,0.0033276278475209225,0.0072973525693,0.45600480666375776
5307973,109,233,19,11,1,41558.25588887599,0.002622824217923359,0.23800800906402272,0.0033276278475209225,0.0072973525693,0.45600480666375776
3529345,97,5,19,383,1,22969.773538546953,0.004222941068061402,0.2382721288177527,0.0033276278475209225,0.0072973525693,0.45600480666375776
164749,13,29,19,23,1,4958.6341160696875,0.0026216897023860395,0.23844065756958713,0.0033276278475209225,0.0072973525693,0.45600480666375776
7568185,157,5,31,311,1,37159.570613801705,0.0042250219097442285,0.2387647544910363,0.0033276278475209225,0.0072973525693,0.45600480666375776
4430305,109,5,739,11,1,25790.3425751059,0.004226388218092618,0.23908808712775018,0.0033276278475209225,0.0072973525693,0.45600480666375776
662929,37,41,19,23,1,8753.790411167063,0.00422674044752085,0.23917142418373735,0.0033276278475209225,0.0072973525693,0.45600480666375776
2061301,73,17,151,11,1,17268.90229372008,0.004227251898144493,0.23929242041920926,0.0033276278475209225,0.0072973525693,0.45600480666375776
9661309,157,149,7,59,1,59961.04117471896,0.0026183668082500715,0.2397089242665701,0.0033276278475209225,0.0072973525693,0.45600480666375776
1791265,61,5,7,839,1,14403.57696273767,0.004235059121620148,0.24113759620452554,0.0033276278475209225,0.0072973525693,0.45600480666375776
