sector_S,sector_support,sector_type,log_mB,C_fam,kappa13,log_mult
"(0, 1, 0, 1)",2,A·C,9.17895289873455,0.5743482975589914,0.3508909210637152,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.18266080286944,0.6905830918520983,0.12131369568051979,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.187583384853566,0.6418776794511223,0.4291263285372436,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.190035618635818,0.67463396437428,0.12123141777926058,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.194718991073225,0.4637874971374199,0.504195569537463,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.199784858036667,0.46363803608694926,0.2748762264430216,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.201400530406708,0.5736847299251339,0.35014590400707757,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.208238163884312,0.6172337813799119,0.12102881707402673,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.211839248099919,0.463282791749883,0.2745644362220025,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.216620609933333,0.6564346201878993,0.12093574553974724,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.222565341598752,0.6834546475749044,0.12086982719740749,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.2237500588861,0.4629323351110089,0.27425705680099544,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.228474942171665,0.6166855422284504,0.12080436974205869,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.229652683008556,0.46275886439990693,0.27410498525252835,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.230829038403499,0.6863410235853333,0.12077831447211736,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.23200401161221,0.5727819025036472,0.3491353076323516,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.23356849809539,0.6407535494132203,0.2740041940529862,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.238441802087058,0.692416427845837,0.7303375212836671,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.239025005836092,0.6737920824106253,0.12068768884226218,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.23941361946189,0.6901578339401855,0.27385388188055126,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.241354425505353,0.4624153650618218,0.2738040090608745,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.242517103671403,0.6405346103941124,0.12064911690707365,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.24483841238375,0.5724039086339319,0.34871322897099427,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.246961555431827,0.6736547483818812,0.34864350502495306,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.247154345098899,0.6921664569678043,0.5797693633391301,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.250618218474752,0.6556892556775524,0.12055973118525577,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.252920819511301,0.46207636075261355,0.2735071658562177,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.25674674479034,0.6460319373330936,0.42632603829458987,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.257510176452573,0.5720310716242999,0.3482975036102487,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.258654232254733,0.4619085097841401,0.2733602614699785,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.2596066132791,0.4618806402627353,0.5011039851450988,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.264354960282422,0.4617417417265381,0.2732143516241569,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.266626182986775,0.6899443092463672,0.1203834928927798,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.268892258925797,0.6398889804716082,0.12035858643747284,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.282381924841154,0.5713003411067844,0.34748441960262844,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.284426915328881,0.6925998472288548,0.5746473500800642,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.28498391497195,0.6453642745795662,0.42519329943059636,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.285726098882073,0.6729802864896808,0.12017388840864948,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.287949351303165,0.693127878220505,0.12014953771693929,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.29053691397046,0.5710610550593554,0.49964367495569306,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.301186055275759,0.6782610619756513,0.1200047640769503,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.305559638557117,0.61459980936725,0.11995700574906754,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.308646060760307,0.6145163879064389,0.34662994703020805,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.308827318690836,0.4604450560173458,0.2720814325412007,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.309733115854218,0.4604187245728615,0.27205845570407977,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.312445594913337,0.644714138032321,0.4240974560751955,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.31533081916712,0.6542643751072829,0.11985044463237114,1.9459101490553132
"(0, 1, 0, 1)",2,A·C,9.317848579691468,0.6920693275791242,0.2620647583270254,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.318566777047053,0.5702397539578629,0.33752171517136964,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.323936878558722,0.6141032066035631,0.10793085935713935,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.32500744695431,0.4599751743730744,0.26188761095914087,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.330343164370879,0.5698952316460579,0.6449220402354854,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.335650562941629,0.4596666371143456,0.2616246893167857,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.33600338997184,0.6382441716705014,0.10781113394797427,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.338821533624722,0.6917066808849185,0.1077832103029752,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.353487881194667,0.5692190526809113,0.33640736365777646,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.359708203627006,0.613137324019785,0.10757670506924218,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.36005264520451,0.6376541274331116,0.261023869976538,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.360741172643708,0.6848293338372878,0.1075665127383272,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.36383369293329,0.6922948226193122,0.10753601032816966,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.364862411412354,0.5688871942901631,0.3360459898758907,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.365205082537098,0.6434630036699316,0.41427223574338995,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.36691667901828,0.4587627491685659,0.26085536515544505,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.367942232479672,0.6374604929063739,0.10749551342704024,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.37203396097417,0.4586151649333523,0.2607298833139253,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.390576422279116,0.6428604386990248,0.41327946695007317,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.391244257682517,0.6368884143232447,0.10726640777621606,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.392245175273795,0.4580332360659774,0.26023546277224524,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.395241931033524,0.6811127812214397,0.1072272009146243,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.395574350217172,0.6913832525311291,0.26015420275444007,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.397234790615272,0.45788981097133136,0.2601136930092056,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.3982297330736,0.5679154045250536,0.33499037955730193,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.399223686605279,0.6767214034401153,0.1071881786970838,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.400216653174247,0.6931303371790909,0.10717845180438257,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.400547423044127,0.6843446060586528,0.26003291258384836,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.402199633250627,0.457747191257243,0.25999264132349326,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.405166749908611,0.6522740621384511,0.1071299880652981,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.409109260148737,0.5675991051451753,0.33464763250483526,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.410911062438,0.6929628889458291,0.5621080699095627,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.411074701777263,0.6117521743686779,0.10707220392500233,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.412055975876772,0.4574643341133529,0.25975266105703093,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.41531995266272,0.6422722543901538,0.4123158560330848,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.415971471539095,0.6886673050281663,0.10702435720379955,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.416947954650293,0.4573240800798228,0.2596337172185386,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.417760962825156,0.45730077969669675,0.2596139602907513,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.422786913742057,0.691218060087925,0.10695783424630252,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.429877427696281,0.6762310222136635,0.2593198751692673,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.432283202713874,0.456884998574931,0.4863161869955254,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.433403920090221,0.6516457607507932,0.10685437054940079,1.791759469228055
"(0, 1, 0, 1)",2,A·C,9.43946599496794,0.6416977957761385,0.40166242489003634,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.443909388773974,0.610867938089946,0.09201171163751423,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.444858981311897,0.6759898613883728,0.0920036138245831,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.445807672979225,0.45649849598273995,0.2467072106759538,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.446755465483632,0.680382540169904,0.09198744550182288,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.45053767785622,0.4563634835104605,0.2465963341502928,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.453364978883542,0.6699974712091589,0.09193114107285685,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.458059455856434,0.6352467675050005,0.09189119215444937,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.458371638798171,0.5661703369396063,0.4766381894090106,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.46086560003161,0.6510335549241365,0.09186732911032,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.464594918315445,0.4559627296539907,0.24626740627109064,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.46691869937663,0.6410441281521698,0.6306461523103917,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.46923709299621,0.455830549266793,0.246158976468798,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.472012088995733,0.5657757159324788,0.32169572690748677,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.47231994707559,0.6348961718736709,0.2460870214807762,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.478763169489152,0.5655805659461532,0.3214892077668657,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.479374650055481,0.6347227066944701,0.0917102411711341,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.482121694896287,0.5654835223174046,0.3213865677572816,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.483796737163981,0.4554165016513057,0.47548213061925015,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.488502271043805,0.675281870788478,0.09163297212128332,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.4898642567265,0.6404973632512694,0.3997352119535559,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.490317840042412,0.692771631993462,0.09161761812851857,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.493788493895902,0.6095265530183853,0.32103052872569826,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.495744852683906,0.6796755297031912,0.09157175340370152,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.496646498248033,0.455051734736623,0.24552070747150018,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.501142571764207,0.6930132702011378,0.5531966160031039,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.502039365785897,0.564908547057928,0.32077921195253356,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.503681402279643,0.6795598704745455,0.3207292435696859,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.505618521049591,0.45479740873612495,0.24531250124344223,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.510074525452104,0.4546712072020135,0.2452092260833824,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.511851382364405,0.5646256378934567,0.32048085705664137,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.513625087655372,0.6498543372742028,0.09142096886499484,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.514510761932765,0.4545456385474397,0.24510649569505505,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.51657428982249,0.6748222890102653,0.0913961459131839,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.520688614926875,0.6337065601015233,0.09136153885265859,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.523178364309082,0.6931213843007334,0.5489336469346376,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.52857589747142,0.6827219437323944,0.09129526941459638,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.530320210727126,0.6745960786508332,0.09128062658231069,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.532786124364256,0.4540291174445518,0.47327041623718086,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.537122958049878,0.4539067253863096,0.2445842016827398,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.53899642739739,0.6492859135860078,0.09120786293275787,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.54072267395999,0.4538051885506446,0.7013268348086207,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.542445945729886,0.6789905793580262,0.09117896558551933,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.545883605779304,0.6874216684855129,0.09115018581169214,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.55016412883091,0.5635231230172535,0.31932119060087705,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.551018039079908,0.6079903849833901,0.09110723466751906,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.552155453007892,0.6390113037405022,0.3973787080331922,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.553575403548212,0.45344304197413515,0.2442055861229516,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.556409270127691,0.5633437338699137,0.47221126858503865,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.559517275737559,0.5632544917113744,0.31903936318963294,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.560363239834537,0.6327303318508615,0.09102916306061817,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.560645068907071,0.6906502550554752,0.24404325484162087,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.5620530240851,0.453204503487333,0.24401095169571524,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.562896846651167,0.6679957969219084,0.09100801990021425,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.563739957780994,0.6487307520628663,0.09100098624804043,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.565424050523422,0.6076042009112106,0.09098693996754426,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.568783751310876,0.5629885517868345,0.31876063911571756,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.572132202294377,0.6902006890682444,0.09093103327265148,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.573245865665552,0.632413274664843,0.7022525475636502,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.574636203046277,0.4528509311123159,0.24372263246416992,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.579487217410236,0.45271477823423123,0.47118114845241693,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.58293787645873,0.4526179813619643,0.2435327895805055,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.585689856179723,0.6870166994984286,0.24346992269482196,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.587063011218692,0.5624645429245958,0.6234756953877973,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.587886000086213,0.6481882604191724,0.09080000895318843,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.591171199125986,0.4523871983792914,0.24334480254109975,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.59280976029003,0.6928152440849733,0.09075913555635606,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.593628035139645,0.6068487381371892,0.09075234641695684,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.593900644696298,0.6380141375660544,0.39581500879541875,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.595262578853017,0.4522726075866842,0.24325149450302058,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.596894455192587,0.6673667922517452,0.09072525540665269,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.59852367284982,0.631791076546121,0.09071174906562378,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.60204456483431,0.5620356536108166,0.4701786151245598,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.602585141913492,0.69302870860783,0.09067809669479661,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.603395460007665,0.4520450042487581,0.24306622894777422,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.606630182148894,0.6909996780116012,0.09064460528874305,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.60904937558734,0.6732861560633492,0.09062458711496721,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.613870275449836,0.5616974815455298,0.3174114351341516,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.61413742298365,0.6375304190435238,0.39506141108010856,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.615338704494903,0.6475706299927542,0.31736768538261956,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.61547209118311,0.451707477160116,0.24279164717222362,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.61707134520558,0.6313344798631586,0.09055827078050212,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.619465440915834,0.4515959845850682,0.24270098875494153,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.620129451564402,0.45157745131565485,0.24268592073870915,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.621058326365796,0.6061147831623831,0.090525347185739,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.62264867856634,0.5614466639066706,0.31715007503693937,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.623442907213558,0.4514849930409436,0.2426107584142247,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.624104282899042,0.6931414705546803,1.0,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.62661352880094,0.6814179298992018,0.09047951351739332,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.630037062331072,0.6901538766991202,0.24246131567457355,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.638284261844774,0.647053736805122,0.090383374347975,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.64309634032025,0.4509374042971011,0.24216589881578923,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.645687854566217,0.560789247953674,0.4682510464124519,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.647756241316175,0.605401182957319,0.09030549794686801,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.648530784697051,0.5607082124069565,0.31638199239436215,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.64956257688248,0.6926511573531497,0.24201989176063568,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.649949224651184,0.6053426011234977,0.3163400063488306,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.653165488841426,0.6304458322757472,0.0902610846260808,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.654705629041903,0.45061460012970034,0.2419038881295088,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.65726726989194,0.6809999421235708,0.2418461508861464,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.661607055884954,0.6661600661606926,0.09019186138243267,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.664913054191375,0.6301565836865198,0.2416739855868927,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.665420700626543,0.5602271708826183,0.31588277318981356,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.66997795897274,0.4501906833946194,0.24156007102541333,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.672248823507559,0.6807939423573259,0.09010474720606979,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.673759873344903,0.5599899109399396,0.46701956374084685,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.676022175572895,0.6905374400319804,0.09007389875945306,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.676775140407365,0.6925616390610148,0.0900677455448093,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.677527538712344,0.44998143865277845,0.2413904735512249,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.681281062043258,0.4498774819884521,0.2413062414335454,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.682279626689674,0.6297289729684326,0.09002278854089724,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.686512437242294,0.604366643377772,0.08998824829455732,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.687505794249539,0.5595991802295719,0.4664189155747661,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.68800210296374,0.6295880687068516,0.08997609875433348,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.691222119369101,0.6356862075375884,0.39221703339057806,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.69430854157229,0.6356123180237363,0.6172118831992098,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.694924684536947,0.6896561647356556,0.24100056352015797,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.696155832738006,0.44946601141755804,0.24097301852406142,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.69836808706617,0.5592907326543154,0.31491347433311995,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.700575458126165,0.6456476423295445,0.089873682648138,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.702044336534586,0.6891733264970958,0.0898617331442238,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.703511060503452,0.6931355082845333,0.5427261565508542,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.70643807033756,0.5590617563564184,0.3146769678677928,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.709599359370708,0.6352462046726483,0.3915449803668321,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.710084825731355,0.6764495430110831,0.08979637912079726,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.710812583662682,0.4490613473044326,0.24064558137279243,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.71153981234754,0.6036994505078939,0.08978456299027522,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.713718330607016,0.6856450866638448,0.08976687678746806,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.715771471424866,0.6930654841141729,0.5390575422758328,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.715892113239466,0.6801875632386212,0.08974923598291386,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.716615658643356,0.671459186023257,0.0897433657658363,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.718061180788695,0.4488615017653051,0.24048397472419797,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.719744986586726,0.5586845242121683,0.3142877603223506,1.6094379124341003
"(0, 1, 0, 1)",2,A·C,9.721665870783825,0.6287591653272631,0.3800813673021415,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.722265391185474,0.4487456766443166,0.22663891683990112,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.723822464203383,0.6033722690076944,0.0732075853148605,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.725257613645427,0.4486632799464298,0.22657485877666037,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.728836502046393,0.4485647701744335,0.22649828890782253,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.732402627668161,0.4484666570927633,0.22642204367384566,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.733114329258015,0.6918118866046966,0.07314492245702248,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.735483016336966,0.5582389136412161,0.30142166232230116,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.74090979777877,0.6900711498606199,0.07309243380276792,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.741850586935007,0.6888338585129861,0.2262202909130179,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.742320649814571,0.644703155155859,0.07308294227124877,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.743025330095067,0.4481746680716098,0.22619523050477608,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.743964132018151,0.6797927011895502,0.0730718888259891,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.74537068443899,0.6343894289920456,0.3792279974153662,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.745839095947058,0.5579460084905115,0.30112653700286546,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.747126097411705,0.4480620565332942,0.4541470625295123,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.74887843430871,0.6280891311522204,0.22607045105670986,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.751442986626445,0.6644655026744433,0.0730216310776038,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.757710052922787,0.6795980010155511,0.0729795697623982,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.759790377278941,0.6024151513010048,0.0729656184153102,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.760482858119124,0.4476956791702924,0.22582346957717675,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.762557428101923,0.6442447144003881,0.07294706992111508,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.764512800245539,0.4475852616288179,0.225737825231564,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.766234959109752,0.5573698861725422,0.45332580376893106,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.767381419539136,0.4475066985412745,0.22567690098130344,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.770127573790836,0.6275659607535942,0.072896372816752,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.771497828073176,0.6021039329109863,0.07288720378872343,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.772524288017316,0.6929757588501861,0.680544546741448,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.776278985795086,0.5570865342719317,0.3002624117972399,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.777640842670152,0.4472259611820068,0.2254592789905698,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.779680156808055,0.6639284882376157,0.07283249991045022,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.781037392779563,0.4471331004374531,0.22538732432219094,1.3862943611198906
"(0, 1, 0, 1)",2,A·C,9.783746350923579,0.5568760273909646,0.3000511876312233,1.3862943611198906
