u,v,weight,contexts
499,1039,4.045053774196793,3
499,1051,4.045053774196793,3
499,1063,4.045053774196793,3
523,859,4.045053774196793,3
523,883,4.045053774196793,3
523,907,4.045053774196793,3
523,919,4.045053774196793,3
523,967,4.045053774196793,3
523,991,4.045053774196793,3
523,1039,4.045053774196793,3
523,1051,4.045053774196793,3
523,1063,4.045053774196793,3
547,859,4.045053774196793,3
547,883,4.045053774196793,3
547,907,4.045053774196793,3
547,919,4.045053774196793,3
547,967,4.045053774196793,3
547,991,4.045053774196793,3
547,1039,4.045053774196793,3
547,1051,4.045053774196793,3
547,1063,4.045053774196793,3
571,859,4.045053774196793,3
571,883,4.045053774196793,3
571,907,4.045053774196793,3
571,919,4.045053774196793,3
571,967,4.045053774196793,3
571,991,4.045053774196793,3
571,1039,4.045053774196793,3
571,1051,4.045053774196793,3
571,1063,4.045053774196793,3
