n,e(E),a(A),b(B),c(C),k_ABC,resid_E8_abs_base,resid_E8_rel_base,min_resid_E8_abs_over_2s,min_resid_E8_rel_over_2s,best_u_abs_idx,best_v_abs_idx,best_u_rel_idx,best_v_rel_idx,theta_best_abs_deg,theta_best_rel_deg,pol_axial_mean_deg,pol_axial_spread_1minusR,octo0_count_tol5deg,octo90_count_tol5deg,tri60_count_tol5deg,tri120_count_tol5deg,H_balance_alpha_at_best_abs,H_balance_alpha_at_best_rel,improve_abs,improve_rel,stability_score
4529833,661,89,7,11,1,0.3885464472254897,0.3939198079931531,0.3885463255062604,0.39391968627392393,9,9,9,9,0.4620822394496284,0.4620822394496284,0.4654375352466389,2.475269749169229e-07,576,0,0,0,0.3282994191307679,0.3282994191307679,1.217192293068159e-07,1.217192291957936e-07,11605051.143466732
5751361,661,113,7,11,1,0.3885464514882866,0.4093777190912234,0.38854632976905845,0.40937759737199503,9,9,9,9,0.46595641498214774,0.46595641498214774,0.4693112488577684,2.475584900407668e-07,576,0,0,0,0.34362083902992135,0.34362083902992135,1.2171922814108171e-07,1.2171922836312632e-07,11604757.859041559
2086777,661,41,7,11,1,0.3885464353778133,0.3420250441265247,0.3885463136585813,0.3420249224072925,9,9,9,9,0.46120559867454464,0.46120559867454464,0.46456142003409323,2.475818481340042e-07,576,0,0,0,0.22914740132528558,0.22914740132528558,1.217192320268623e-07,1.2171923219339575e-07,11604541.055802206
9227449,409,293,7,11,1,0.2759484705114746,0.2251968310688065,0.27594847051147464,0.22519683106880634,0,0,0,0,0.0919876705819046,0.0919876705819046,0.11898437366154524,8.335461078035067e-07,576,0,0,0,0.06489501122149927,0.06489501122149927,-5.551115123125783e-17,1.6653345369377348e-16,11005155.912635509
8093701,409,257,7,11,1,0.275951473643751,0.2334077023819521,0.27595147364375106,0.23340770238195213,0,0,0,0,0.09196284361525822,0.09196284361525822,0.11898052528839956,8.348420215131824e-07,576,0,0,0,0.057895007867484236,0.057895007867484236,-5.551115123125783e-17,-2.7755575615628914e-17,10997267.684993897
8849533,409,281,7,11,1,0.2759514717675634,0.227810716187202,0.27595147176756346,0.22781071618720192,0,0,0,0,0.16318157725316018,0.16318157725316018,0.12247523811607965,8.349386533268444e-07,576,0,0,0,-0.004619193540186223,-0.004619193540186223,-5.551115123125783e-17,8.326672684688674e-17,10996688.617390696
6204121,409,197,7,11,1,0.2759550213069733,0.2502671124721884,0.2759550213069733,0.2502671124721883,0,0,0,0,0.09207763690702589,0.09207763690702589,0.11912917737636128,8.369332221702663e-07,576,0,0,0,0.046716007840736685,0.046716007840736685,0.0,1.1102230246251565e-16,10984611.899846546
5448289,409,173,7,11,1,0.2759559801900091,0.2586087763129911,0.2759559801900091,0.2586087763129911,0,0,0,0,0.160059374884391,0.160059374884391,0.11928380170987844,8.377543873061555e-07,576,0,0,0,-0.0144608843836225,-0.0144608843836225,0.0,0.0,10979666.819948718
4314541,409,137,7,11,1,0.2759569796982346,0.2737658598598441,0.2759569796982346,0.2737658598598441,0,0,0,0,0.1616274568115805,0.1616274568115805,0.12082088323194518,8.390420109805063e-07,576,0,0,0,-0.0008130683002075105,-0.0008130683002075105,0.0,0.0,10971940.945842545
3180793,409,101,7,11,1,0.2759572064880463,0.2939227341594702,0.2759572064880463,0.29392273415947023,0,0,0,0,0.09221579707711652,0.09221579707711652,0.11930808895058766,8.394535844225004e-07,576,0,0,0,0.028142835758646637,0.028142835758646637,0.0,-5.551115123125783e-17,10969477.299899625
1669129,409,53,7,11,1,0.2759574316140463,0.3379449901786951,0.27595743161404634,0.3379449901786951,0,0,0,0,0.16030134370034013,0.16030134370034013,0.119464078212747,8.402931950257653e-07,576,0,0,0,-0.003921808899038997,-0.003921808899038997,-5.551115123125783e-17,0.0,10964463.981961818
913297,409,29,7,11,1,0.2759574503891061,0.3809419759337458,0.2759574503891061,0.38094197593374585,0,0,0,0,0.16032409219852656,0.16032409219852656,0.11948102675137898,8.405320721660559e-07,576,0,0,0,0.0007260027524387871,0.0007260027524387871,0.0,-5.551115123125783e-17,10963040.217251213
535381,409,17,7,11,1,0.2759574519018331,0.4206329807953331,0.2759574519018331,0.420632980795333,0,0,0,0,0.1602328784755915,0.1602328784755915,0.11938845918692365,8.405870079997158e-07,576,0,0,0,-0.0034916550183271815,-0.0034916550183271815,0.0,1.1102230246251565e-16,10962712.946389949
157465,409,5,7,11,1,0.2759574522653162,0.5179981957338733,0.2759574522653162,0.5179981957338733,0,0,0,0,0.16023693509888903,0.16023693509888903,0.11939148091100918,8.406296415630621e-07,576,0,0,0,0.0017987437129032592,0.0017987437129032592,0.0,0.0,10962459.008740291
5338333,13,5333,7,11,1,0.1007061769540718,0.0846742874284609,0.10070467828886798,0.08467278876325661,9,8,9,8,0.03069804677087622,0.03069804677087622,0.12143318358912406,4.144103528447296e-06,576,0,0,0,0.4117881945414459,0.4117881945414459,1.4986652038251336e-06,1.4986652042969784e-06,10132115.655251151
5398393,13,5393,7,11,1,0.1007059735117789,0.0839520994562394,0.10070447484718492,0.08395060079164542,9,8,9,8,0.06683323241989216,0.06683323241989216,0.15764232622769672,4.1491208536692525e-06,576,0,0,0,0.3957031564155117,0.3957031564155117,1.4986645939796261e-06,1.4986645939796261e-06,10122261.480389835
6263257,13,6257,7,11,1,0.1544993623014929,0.180793618559807,0.15449811639786146,0.18079237265617576,9,9,9,9,0.07467489981835275,0.07467489981835275,0.09635304969518078,2.4898696489028538e-06,576,0,0,0,-0.031107059611474943,-0.031107059611474943,1.2459036314305116e-06,1.2459036312362226e-06,10050916.799737914
5818813,13,5813,7,11,1,0.1005117836313089,0.0789316923074448,0.10051028554865181,0.07893019422478752,9,8,9,8,1.1532885899964125,1.1532885899964125,1.246286764254913,4.29829622006217e-06,576,0,0,0,0.35929229034532545,0.35929229034532545,1.4980826570920591e-06,1.4980826572863482e-06,9854551.799075024
7985593,757,137,7,11,1,0.4980131016403258,0.5397111389542895,0.49801294006861646,0.5397109773825801,0,8,0,8,1.624654243892677,1.624654243892677,1.621961220957724,1.5447566381610045e-07,576,0,0,0,0.16687613218293287,0.16687613218293287,1.6157170934505416e-07,1.6157170934505416e-07,9838213.793111622
5887189,757,101,7,11,1,0.4980130619482637,0.5203428651048471,0.49801290037654156,0.5203427035331252,0,8,0,8,1.6101172969159914,1.6101172969159914,1.6214978959179962,1.545084516996198e-07,576,0,0,0,-0.11903480690171309,-0.11903480690171309,1.615717221681301e-07,1.6157172189057434e-07,9837935.1578313
3089317,757,53,7,11,1,0.4980130225474115,0.4780966715061842,0.49801286097567676,0.4780965099344495,0,8,0,8,1.610492895425156,1.610492895425156,1.6218758769654869,1.545746096676126e-07,576,0,0,0,-0.08306561346346256,-0.08306561346346256,1.6157173471365027e-07,1.6157173465813912e-07,9837372.199939564
1690381,757,29,7,11,1,0.4980130192614597,0.4369081098111501,0.49801285768972386,0.43690794823941437,0,8,0,8,1.624666206980377,1.624666206980377,1.6219721573767816,1.5459342550538935e-07,576,0,0,0,0.08963781341901123,0.08963781341901123,1.615717358238733e-07,1.61571735712851e-07,9837211.948781753
990913,757,17,7,11,1,0.4980130189967069,0.3989538330499668,0.4980128574249709,0.39895367147823096,0,8,0,8,1.6105711170268247,1.6105711170268247,1.6219549403985856,1.5459777302773148e-07,576,0,0,0,-0.0423898554130925,-0.0423898554130925,1.6157173599040675e-07,1.615717358238733e-07,9837174.912871521
291445,757,5,7,11,1,0.4980130189330912,0.3061383132983526,0.4980128573613552,0.30613815172661674,0,8,0,8,1.6246662338187923,1.6246662338187923,1.6219721171701906,1.546011334507824e-07,576,0,0,0,0.03934588711531261,0.03934588711531261,1.6157173599040675e-07,1.6157173587938445e-07,9837146.283376819
7337869,409,233,7,11,1,0.2759563147217497,0.2395949468850862,0.27595592764478655,0.239594559808123,9,8,9,8,0.09150231663350417,0.09150231663350417,0.13772071290649884,1.0741117386636745e-06,576,0,0,0,0.419173238040761,0.419173238040761,3.8707696314865814e-07,3.870769632041693e-07,9728470.362100022
9983281,409,317,7,11,1,0.275954936181566,0.2203062985865829,0.2759545491056703,0.22030591151068743,9,8,9,8,0.12841235872736972,0.12841235872736972,0.17464659453291015,1.0743885978659051e-06,576,0,0,0,0.5291777324459128,0.5291777324459128,3.870758957247311e-07,3.8707589547493093e-07,9727218.840522092
8471617,409,269,7,11,1,0.2759561214902764,0.230547503785906,0.27595573441346305,0.23054711670909267,9,8,9,8,0.1130211077501745,0.1130211077501745,0.15926190223767675,1.0748850977071456e-06,576,0,0,0,0.49507286697355163,0.49507286697355163,3.8707681332406096e-07,3.8707681332406096e-07,9724850.901179994
4692457,409,149,7,11,1,0.2759575729147236,0.2682854858808678,0.2759571858367865,0.2682850988029305,9,8,9,8,0.08468287911993219,0.08468287911993219,0.13094102455667084,1.0760455152469817e-06,576,0,0,0,0.3713484462221947,0.3713484462221947,3.870779370918065e-07,3.870779373138511e-07,9719365.807519367
2802877,409,89,7,11,1,0.2759577849218302,0.3024068809468139,0.2759573978437293,0.3024064938687129,9,8,9,8,0.07659826715088003,0.07659826715088003,0.12286540777137384,1.0765650940713911e-06,576,0,0,0,0.2779266981618626,0.2779266981618626,3.8707810090521377e-07,3.870781010162361e-07,9716926.714038735
3558709,409,113,7,11,1,0.2759577661467577,0.2864531024121226,0.2759573790686714,0.28645271533403616,9,8,9,8,0.08471472800612011,0.08471472800612011,0.13099033349594935,1.0768577235475973e-06,576,0,0,0,0.35634534019336456,0.35634534019336456,3.87078086305781e-07,3.870780864168033e-07,9715558.23591439
1291213,409,41,7,11,1,0.2759578371037646,0.3560254476144695,0.27595745002562333,0.35602506053632815,9,8,9,8,0.07466028138623441,0.07466028138623441,0.12093756153129956,1.0770613171340315e-06,576,0,0,0,0.2074473829061363,0.2074473829061363,3.870781412618207e-07,3.87078141372843e-07,9714603.506162796
6923917,13,6917,7,11,1,0.1548525166862102,0.187533996389844,0.15485127166226195,0.18753275136589614,9,9,9,9,1.5903717684186658,1.5903717684186658,1.6117457901646706,2.614344374984867e-06,576,0,0,0,-0.019820110534301067,-0.019820110534301067,1.245023948243107e-06,1.2450239478545289e-06,9683982.182445476
6119113,13,6113,7,11,1,0.0997467442989427,0.0749413192642748,0.09974524850671372,0.07493982347204556,9,8,9,8,2.524546075174474,2.524546075174474,2.6202083202214563,4.4813504503915524e-06,576,0,0,0,0.3444836418994947,0.3444836418994947,1.4957922289809966e-06,1.4957922292446746e-06,9591853.06505405
8685061,757,149,7,11,1,0.498012997817414,0.544980246133518,0.49801290399086273,0.5449801523069667,9,9,9,9,1.62354210128211,1.62354210128211,1.6263652820145849,1.9810410734066863e-07,576,0,0,0,0.4319933021159146,0.4319933021159146,9.38265512506753e-08,9.382655130618645e-08,9479960.160884237
5187721,757,89,7,11,1,0.498012960712612,0.5121956165034991,0.4980128668860536,0.5121955226769407,9,9,9,9,1.6203976336468777,1.6203976336468777,1.6232215958226184,1.9814734342205043e-07,576,0,0,0,0.36474414771839525,0.36474414771839525,9.382655835610265e-08,9.38265584116138e-08,9479618.761510834
6586657,757,113,7,11,1,0.4980129639985642,0.5275189848266404,0.49801287017200646,0.5275188910000828,9,9,9,9,1.6237979798951678,1.6237979798951678,1.6266215792835417,1.9816815266526788e-07,576,0,0,0,0.3836687849890507,0.3836687849890507,9.382655774547999e-08,9.382655763445769e-08,9479454.062459037
2389849,757,41,7,11,1,0.4980129515798994,0.4607679116101372,0.49801285775333937,0.46076781778357717,9,9,9,9,1.6197555882269723,1.6197555882269723,1.6225799301023556,1.9818700514040444e-07,576,0,0,0,0.2574495541041678,0.2574495541041678,9.382656002143719e-08,9.382656002143719e-08,9479305.142867276
6359353,13,6353,7,11,1,0.0983967342454505,0.0711300372174975,0.09839524248643704,0.07112854545848434,9,8,9,8,3.899081689229089,3.899081689229089,3.997297976315765,4.657989431833265e-06,576,0,0,0,0.3349342255926933,0.3349342255926933,1.4917590134694292e-06,1.4917590131641179e-06,9408133.25354702
6455449,13,6449,7,11,1,0.1951101244422395,0.2233337537722309,0.19510897573237762,0.2233326050623691,9,9,9,9,0.0864483675066995,0.0864483675066995,0.10726163954637086,2.2970370989749966e-06,576,0,0,0,-0.029634551966298384,-0.029634551966298384,1.1487098618701008e-06,1.148709861786834e-06,8532323.502801893
6527521,13,6521,7,11,1,0.1951110919888583,0.2240425288175585,0.19510994328121933,0.22404138010991997,9,9,9,9,0.15072404495694425,0.15072404495694425,0.17152551150050635,2.301976135821171e-06,576,0,0,0,-0.02751021289773942,-0.02751021289773942,1.1487076389538053e-06,1.1487076385374717e-06,8519520.817263685
6575569,13,6569,7,11,1,0.1951132344224682,0.2245119398059142,0.19511208571975125,0.2245107911031972,9,9,9,9,0.21294805523050192,0.21294805523050192,0.23373804301142032,2.306751862524159e-06,576,0,0,0,-0.026468404319019263,-0.026468404319019263,1.1487027169465591e-06,1.1487027170020703e-06,8507127.767652016
6695689,13,6689,7,11,1,0.195129325318044,0.2256804920525131,0.1951281766522939,0.2256793433867634,9,9,9,9,0.42389801647010195,0.42389801647010195,0.44464872327631944,2.3229002648061936e-06,576,0,0,0,-0.024426711850399598,-0.024426711850399598,1.1486657501003084e-06,1.1486657496839747e-06,8465121.328724593
6767761,13,6761,7,11,1,0.1951505924224768,0.2263827284523739,0.1951494438055831,0.22638157983548046,9,9,9,9,0.5837084240200305,0.5837084240200305,0.6044289971729343,2.335089556826375e-06,576,0,0,0,-0.023427234949768765,-0.023427234949768765,1.1486168936813979e-06,1.1486168934315977e-06,8433308.135278072
8745121,829,137,7,11,1,0.60937731250263,0.6567758048657086,0.609377186664513,0.6567756790275917,0,8,0,8,2.0398770443838825,2.0398770443838825,2.049933297916426,1.2195751553090162e-07,576,0,0,0,-0.1626316733894512,-0.1626316733894512,1.258381170377021e-07,1.258381169266798e-07,8303175.089442133
6447133,829,101,7,11,1,0.6093772815889601,0.6375187003507335,0.6093771557508353,0.6375185745126086,0,8,0,8,2.0395099861835693,2.0395099861835693,2.049567236262391,1.219805576546662e-07,576,0,0,0,-0.12856643084866734,-0.12856643084866734,1.2583812480926326e-07,1.2583812492028557e-07,8303004.9814788485
3383149,829,53,7,11,1,0.6093772509020959,0.595522535226675,0.6093771250639635,0.5955224093885426,0,8,0,8,2.039920324852495,2.039920324852495,2.0499794345409224,1.220269183477285e-07,576,0,0,0,-0.088896594732098,-0.088896594732098,1.2583813246980213e-07,1.2583813235877983e-07,8302662.323464265
1851157,829,29,7,11,1,0.6093772483428733,0.5545880541550814,0.6093771225047402,0.5545879283169483,0,8,0,8,2.0525389438266215,2.0525389438266215,2.050086827815365,1.22040110350774e-07,576,0,0,0,0.09368245344171679,0.09368245344171679,1.2583813313593595e-07,1.2583813313593595e-07,8302564.742055753
1085161,829,17,7,11,1,0.6093772481366738,0.5168772933923604,0.6093771222985406,0.5168771675542272,0,8,0,8,2.0400172822627796,2.0400172822627796,2.0500770491226796,1.2204316468533705e-07,576,0,0,0,-0.04525280648538256,-0.04525280648538256,1.2583813324695825e-07,1.2583813324695825e-07,8302542.14425392
319165,829,5,7,11,1,0.6093772480871276,0.4246974301260925,0.6093771222489945,0.4246973042879591,0,8,0,8,2.052548379897,2.052548379897,2.050096208391119,1.220455155825917e-07,576,0,0,0,0.041229398717581286,0.041229398717581286,1.2583813302491365e-07,1.258381334134917e-07,8302524.749524329
9764293,733,173,7,11,1,0.6272317555529854,0.681503232074586,0.6272316295563672,0.6815031060779678,0,8,0,8,0.024952819810190378,0.024952819810190378,0.02285268820125322,1.1433364000001944e-07,576,0,0,0,0.1620064790788042,0.1620064790788042,1.25996618138835e-07,1.25996618138835e-07,8125746.089311721
7732417,733,137,7,11,1,0.6272316191384484,0.66690046455449,0.6272314931417957,0.6669003385578374,0,8,0,8,0.025495498567639583,0.025495498567639583,0.023394696313364487,1.1439852931616201e-07,576,0,0,0,0.14989649106391442,0.14989649106391442,1.2599665266677107e-07,1.2599665266677107e-07,8125274.681911923
5700541,733,101,7,11,1,0.6272315881858324,0.6474924734271689,0.6272314621891718,0.6474923474305084,0,8,0,8,0.024926445292989232,0.024926445292989232,0.022825532606372025,1.144192274260547e-07,576,0,0,0,0.1328682327437663,0.1328682327437663,1.2599666054935454e-07,1.2599666043833224e-07,8125124.165840208
2991373,733,53,7,11,1,0.6272315574603077,0.6051569157550285,0.6272314314636394,0.6051567897583603,0,8,0,8,0.024966760830350578,0.024966760830350578,0.02286545540798436,1.1446146053195605e-07,576,0,0,0,0.10450963263950236,0.10450963263950236,1.2599666832091572e-07,1.2599666820989341e-07,8124816.651722931
1636789,733,29,7,11,1,0.6272315548978606,0.5638774996052776,0.6272314289011918,0.563877373608609,0,8,0,8,0.024968070119474193,0.024968070119474193,0.022866654456858652,1.1447347225690407e-07,576,0,0,0,0.08074977002288881,0.08074977002288881,1.2599666887602723e-07,1.2599666854296032e-07,8124729.115631689
959497,733,17,7,11,1,0.6272315546914016,0.5258361158194602,0.6272314286947327,0.5258359898227911,0,8,0,8,0.0249326519065507,0.0249326519065507,0.02283121588620848,1.1447623016191955e-07,576,0,0,0,0.06324176495835016,0.06324176495835016,1.2599666887602723e-07,1.2599666909807183e-07,8124709.0126479985
282205,733,5,7,11,1,0.6272315546417927,0.4327930822615529,0.6272314286451239,0.4327929562648841,0,8,0,8,0.02493288515727713,0.02493288515727713,0.02283142946952968,1.1447837500178082e-07,576,0,0,0,0.03579514434780355,0.03579514434780355,1.2599666876500493e-07,1.2599666876500493e-07,8124693.377086804
9511117,829,149,7,11,1,0.6093772316414449,0.6620150618814022,0.6093771585658042,0.6620149888057615,9,9,9,9,2.0514106283736044,2.0514106283736044,2.0538619603654027,1.5641536854626992e-07,576,0,0,0,0.44769965240288184,0.44769965240288184,7.307564064973349e-08,7.307564076075579e-08,8055764.710824597
5681137,829,89,7,11,1,0.6093772027428316,0.6294188766257527,0.6093771296671867,0.6294188035501082,9,9,9,9,2.0486956677609998,2.0486956677609998,2.0511475988534014,1.564461066250189e-07,576,0,0,0,0.3814049257699821,0.3814049257699821,7.307564486858098e-08,7.307564453551407e-08,8055550.966253362
7213129,829,113,7,11,1,0.6093772053020545,0.6446534052650478,0.6093771322264101,0.6446533321894031,9,9,9,9,2.0516959475485486,2.0516959475485486,2.054147594259038,1.5646026929605483e-07,576,0,0,0,0.400043000561047,0.400043000561047,7.307564442449177e-08,7.307564464653638e-08,8055452.280104202
2617153,829,41,7,11,1,0.6093771956299323,0.5782994205407211,0.6093771225542862,0.5782993474650752,9,9,9,9,2.0481707506366327,2.0481707506366327,2.050622969962381,1.5647401241380976e-07,576,0,0,0,0.27100638352426987,0.27100638352426987,7.307564608982631e-08,7.3075645978804e-08,8055356.6778222555
8409709,733,149,7,11,1,0.6272315381753915,0.672180269483543,0.6272314650076871,0.6721801963158386,9,9,9,9,0.02448533603150736,0.02448533603150736,0.027125770119828554,1.4662614100657834e-07,576,0,0,0,0.3534783865552834,0.3534783865552834,7.316770433973829e-08,7.31677044507606e-08,7896902.252409514
5023249,733,89,7,11,1,0.6272315092403703,0.6393283048233246,0.6272314360726619,0.6393282316556163,9,9,9,9,0.021484620330026447,0.021484620330026447,0.024125697818129614,1.4665216163667338e-07,576,0,0,0,0.30392511190180344,0.30392511190180344,7.316770844756348e-08,7.316770833654118e-08,7896723.408968972
6377833,733,113,7,11,1,0.6272315118028176,0.6546834237800299,0.6272314386351094,0.6546833506123217,9,9,9,9,0.024488744471621072,0.024488744471621072,0.0271295463343681,1.466669777849816e-07,576,0,0,0,0.3093843587482881,0.3093843587482881,7.316770811449658e-08,7.316770811449658e-08,7896621.343209024
2314081,733,41,7,11,1,0.62723150211851,0.5877904037531126,0.6272314289508003,0.5877903305854031,9,9,9,9,0.0207620854268339,0.0207620854268339,0.02340348605462158,1.4667707837201505e-07,576,0,0,0,0.21247238564625534,0.21247238564625534,7.316770966880881e-08,7.316770955778651e-08,7896551.905262958
7020013,13,7013,7,11,1,0.274822971113629,0.3083791785567796,0.27482199168549,0.30837819912864106,9,9,9,9,0.39151264234078914,0.39151264234078914,0.410679379048874,1.979333385637716e-06,576,0,0,0,-0.024813320951948836,-0.024813320951948836,9.794281390362869e-07,9.794281385366865e-07,6799597.270826836
7260253,13,7253,7,11,1,0.2749298092545545,0.310618290028219,0.27492883003567414,0.31061731080933913,9,9,9,9,0.9612902390685476,0.9612902390685476,0.980356609162052,2.0162786569244417e-06,576,0,0,0,-0.02189190251386664,-0.02189190251386664,9.792188803703361e-07,9.792188798707357e-07,6713793.160130852
7356349,13,7349,7,11,1,0.2750207563367787,0.3115412200339297,0.2750197772959962,0.31154024099314737,9,9,9,9,1.2468291003390597,1.2468291003390597,1.2658437565898413,2.03462645542718e-06,576,0,0,0,-0.02094641415229413,-0.02094641415229413,9.79040782500551e-07,9.790407823340175e-07,6671071.219260911
9251473,877,137,7,11,1,0.836244715731197,0.8871584696596946,0.8362446371148445,0.8871583910433423,0,8,0,8,0.28617642480291056,0.28617642480291056,0.28448034021787866,7.202000140704712e-08,576,0,0,0,0.1684092566973293,0.1684092566973293,7.861635242800702e-08,7.861635231698472e-08,6360291.13359775
6820429,877,101,7,11,1,0.8362446964181295,0.8679696040705682,0.8362446178017742,0.867969525454213,0,8,0,8,0.2761476195104605,0.2761476195104605,0.2840513195048455,7.203036211933522e-08,576,0,0,0,-0.11190545223246545,-0.11190545223246545,7.861635531458688e-08,7.861635520356458e-08,6360229.80927372
3579037,877,53,7,11,1,0.8362446772467576,0.8261268610778255,0.8362445986303992,0.8261267824614672,0,8,0,8,0.28581721393247345,0.28581721393247345,0.28412079888271863,7.20514515828441e-08,576,0,0,0,0.11930078146516912,0.11930078146516912,7.861635831218905e-08,7.861635831218905e-08,6360104.834519263
1958341,877,29,7,11,1,0.8362446756479037,0.7853482194690153,0.8362445970315452,0.7853481408526569,0,8,0,8,0.28582905391414826,0.28582905391414826,0.2841325670516802,7.205745056193535e-08,576,0,0,0,0.0921526837091484,0.0921526837091484,7.861635853423365e-08,7.861635842321135e-08,6360069.25689829
1147993,877,17,7,11,1,0.8362446755190823,0.747786758005688,0.8362445969027238,0.7477866793893293,0,8,0,8,0.2858036825843373,0.2858036825843373,0.28410718228225135,7.205883156835569e-08,576,0,0,0,0.07293978846211645,0.07293978846211645,7.861635853423365e-08,7.861635864525596e-08,6360061.064942513
337645,877,5,7,11,1,0.8362446754881288,0.6559963385009492,0.8362445968717703,0.6559962598845908,0,8,0,8,0.2858057946607901,0.2858057946607901,0.28410928154715787,7.205990171232912e-08,576,0,0,0,0.04092115888294978,0.04092115888294978,7.861635842321135e-08,7.861635842321135e-08,6360054.716480444
7956949,13,7949,7,11,1,0.2767707029216726,0.3182426167413357,0.2767697273014424,0.31824164112110565,9,9,9,9,3.6443349325750205,3.6443349325750205,3.6628788745248597,2.1835989074681095e-06,576,0,0,0,-0.016435881322442763,-0.016435881322442763,9.75620230214691e-07,9.756202300481576e-07,6320103.097463878
6010081,877,89,7,11,1,0.8362446471596447,0.8598989005679769,0.8362446015062256,0.8598988549145578,9,9,9,9,0.2830402309698003,0.2830402309698003,0.2851069816148664,9.232395392633208e-08,576,0,0,0,0.35945229445625854,0.35945229445625854,4.565341915618859e-08,4.565341915618859e-08,6242067.266204235
7630777,877,113,7,11,1,0.8362446487584987,0.8750789064647708,0.8362446031050798,0.8750788608113521,9,9,9,9,0.2854133531704896,0.2854133531704896,0.28747993102912145,9.23312222234074e-08,576,0,0,0,0.3668313196780828,0.3668313196780828,4.5653418934143986e-08,4.565341871209938e-08,6242025.720123144
2768689,877,41,7,11,1,0.8362446427159183,0.8089685621715617,0.8362445970624988,0.8089685165181423,9,9,9,9,0.2824895368467482,0.2824895368467482,0.28455648631766184,9.233642772610295e-08,576,0,0,0,0.2547896718018753,0.2547896718018753,4.56534194892555e-08,4.5653419378233195e-08,6241996.018472057
8101093,13,8093,7,11,1,0.2776319066036415,0.3202330666233326,0.2776309326623819,0.32023209268207314,9,9,9,9,4.357416584388321,4.357416584388321,4.375808239600273,2.225911612696585e-06,576,0,0,0,-0.015577532981404768,-0.015577532981404768,9.73941259585498e-07,9.739412594744756e-07,6218530.370983983
6657277,601,53,19,11,1,0.2680612334095122,0.2982462738458543,0.26806111822704565,0.29824615866338766,8,9,8,9,0.31072300975254874,0.31072300975254874,0.33605965391241344,2.358107313193969e-06,576,0,0,0,0.04705628368158992,0.04705628368158992,1.1518246656461173e-07,1.1518246662012288e-07,6179324.149826312
3642661,601,29,19,11,1,0.2680612278226344,0.2591103900492779,0.26806111264016635,0.2591102748668097,8,9,8,9,0.31074704063963887,0.31074704063963887,0.3360856502930643,2.3584740418414185e-06,576,0,0,0,0.04885865645637298,0.04885865645637298,1.1518246806341281e-07,1.1518246817443512e-07,6178649.522531889
5149969,601,41,19,11,1,0.2680611127483275,0.2817712805334116,0.26806111274832756,0.2817712805334116,0,0,0,0,0.31153751237416016,0.31153751237416016,0.3368761637212621,2.358530729495989e-06,576,0,0,0,0.02845058162207572,0.02845058162207572,-5.551115123125783e-17,0.0,6178545.232516465
2135353,601,17,19,11,1,0.2680612273724936,0.2231199899797412,0.2680611121900253,0.2231198747972727,8,9,8,9,0.3107001379923389,0.3107001379923389,0.3360392189597347,2.358558729653737e-06,576,0,0,0,0.024860087934882123,0.024860087934882123,1.1518246828545742e-07,1.1518246850750202e-07,6178493.734659579
628045,601,5,19,11,1,0.2680612272643321,0.1354149734040876,0.268061112081864,0.13541485822161956,8,9,8,9,0.3107044246968226,0.3107044246968226,0.33604385633461364,2.3586241663098306e-06,576,0,0,0,0.02562424113755542,0.02562424113755542,1.1518246811892396e-07,1.1518246803565724e-07,6178373.360399783
7680673,13,7673,7,11,1,0.3143361984370299,0.3535816299185808,0.31433529343033567,0.3535807249118866,9,9,9,9,1.7157311873900691,1.7157311873900691,1.7339328868482362,1.909526167409581e-06,576,0,0,0,-0.01977117921718955,-0.01977117921718955,9.050066942517532e-07,9.05006694196242e-07,6114477.278769561
6391429,577,53,19,11,1,0.2744401202872163,0.3020279333885645,0.2744400051023342,0.3020278182036823,8,9,8,9,0.04874023413501184,0.04874023413501184,0.07406252687227961,2.339272159646022e-06,576,0,0,0,0.04987672997327761,0.04987672997327761,1.1518488213235756e-07,1.1518488218786871e-07,6074818.666108643
3497197,577,29,19,11,1,0.2744401147002213,0.2627882495199199,0.2744399995153377,0.2627881343350364,8,9,8,9,0.048744003709293084,0.048744003709293084,0.07406825978115832,2.339634531778323e-06,576,0,0,0,0.050983708927354855,0.050983708927354855,1.1518488357564749e-07,1.1518488352013634e-07,6074159.6279644035
4944313,577,41,19,11,1,0.2744399996235012,0.2855097396605078,0.27443999962350124,0.2855097396605078,0,0,0,0,0.04953449817372953,0.04953449817372953,0.0748587991533662,2.3396915165285748e-06,576,0,0,0,0.0056953868696156245,0.0056953868696156245,-5.551115123125783e-17,0.0,6074055.983007495
2050081,577,17,19,11,1,0.2744401142500708,0.2266987291770107,0.27443999906518735,0.22669861399212743,8,9,8,9,0.048692212348187824,0.048692212348187824,0.07401693899895812,2.3397181396767053e-06,576,0,0,0,0.025726620428090003,0.025726620428090003,1.1518488346462519e-07,1.1518488327033616e-07,6074007.574528688
602965,577,5,19,11,1,0.2744401141419074,0.1387366413767647,0.27443999895702365,0.13873652619188118,8,9,8,9,0.0486928841635205,0.0486928841635205,0.07401796109946364,2.3397827955129458e-06,576,0,0,0,0.02607402264333451,0.02607402264333451,1.1518488374218094e-07,1.1518488352013634e-07,6073889.98834145
9646813,457,101,19,11,1,0.1317105919706038,0.0781915033048519,0.13170389284925857,0.07818480418350673,8,0,8,0,0.46975667794661624,0.46975667794661624,0.29505516764643397,5.7058157553191435e-06,576,0,0,0,0.11732413798180288,0.11732413798180288,6.6991213452383125e-06,6.6991213451689235e-06,6072148.933128808
