M,twin_count,quadruple_count_all,quadruple_count_small_delta,exact_symmetric_count,near_symmetric_count_6,near_symmetric_count_12,weighted_cupola_all,weighted_cupola_small_delta,delta_histogram_small,eta_histogram_small
185923,6,8,0,0,1,1,0.034021049825,0.000000000000,{},{}
185953,7,12,0,0,2,2,0.042912117907,0.000000000000,{},{}
185983,6,8,0,0,0,1,0.024034969314,0.000000000000,{},{}
186013,7,12,0,0,0,0,0.032990625596,0.000000000000,{},{}
186043,7,12,0,0,0,0,0.032990625596,0.000000000000,{},{}
186073,6,9,0,0,0,0,0.026680239122,0.000000000000,{},{}
186103,7,12,0,0,1,2,0.032684808030,0.000000000000,{},{}
186133,5,4,0,0,0,1,0.013910593477,0.000000000000,{},{}
186163,5,6,1,0,0,1,0.036036154286,0.015151515152,{66: 1},{64: 1}
186193,6,8,1,0,1,1,0.041096517186,0.015151515152,{66: 1},{4: 1}
186223,6,8,1,0,0,1,0.041096517186,0.015151515152,{66: 1},{56: 1}
186253,6,9,1,0,0,0,0.046765107854,0.013888888889,{72: 1},{22: 1}
186283,6,8,1,0,0,0,0.044750281191,0.013888888889,{72: 1},{38: 1}
186313,6,9,1,0,0,0,0.045537183157,0.012820512821,{78: 1},{52: 1}
186343,6,9,1,0,0,1,0.045537183157,0.012820512821,{78: 1},{8: 1}
186373,7,12,1,0,1,1,0.052849311926,0.012820512821,{78: 1},{68: 1}
186403,7,12,1,0,2,2,0.047142088865,0.009803921569,{102: 1},{52: 1}
186433,8,16,1,0,1,3,0.056538207453,0.009803921569,{102: 1},{8: 1}
186463,8,15,1,0,0,1,0.053764813991,0.009803921569,{102: 1},{68: 1}
186493,8,16,1,0,1,1,0.058125449622,0.009803921569,{102: 1},{76: 1}
186523,8,16,1,0,0,0,0.058125449622,0.009803921569,{102: 1},{16: 1}
186553,7,12,1,0,0,0,0.048963645975,0.009803921569,{102: 1},{44: 1}
186583,8,16,1,0,1,1,0.069178474051,0.015151515152,{66: 1},{64: 1}
186613,7,12,1,0,1,1,0.059935042311,0.015151515152,{66: 1},{4: 1}
186643,7,12,1,0,1,1,0.059935042311,0.015151515152,{66: 1},{56: 1}
186673,7,12,2,0,2,3,0.065070543499,0.025438596491,"{60: 1, 114: 1}","{10: 1, 64: 1}"
186703,6,9,2,0,1,1,0.057403553477,0.025438596491,"{60: 1, 114: 1}","{4: 1, 50: 1}"
186733,6,8,2,0,1,1,0.053105771986,0.027290448343,"{54: 1, 114: 1}","{4: 1, 56: 1}"
186763,6,5,1,0,0,1,0.025972928056,0.009259259259,{108: 1},{106: 1}
186793,6,8,1,0,0,1,0.033893142676,0.009259259259,{108: 1},{46: 1}
186823,6,8,1,0,1,1,0.033893142676,0.009259259259,{108: 1},{14: 1}
186853,8,16,1,0,1,2,0.051706123140,0.009259259259,{108: 1},{74: 1}
186883,7,12,0,0,0,2,0.035246245698,0.000000000000,{},{}
186913,7,12,0,0,1,2,0.035246245698,0.000000000000,{},{}
186943,8,16,0,0,1,1,0.044027961652,0.000000000000,{},{}
186973,7,12,0,0,0,1,0.035776769647,0.000000000000,{},{}
187003,7,12,0,0,1,2,0.035776769647,0.000000000000,{},{}
187033,6,8,0,0,0,0,0.026342440360,0.000000000000,{},{}
187063,6,5,0,0,0,0,0.017640493102,0.000000000000,{},{}
187093,6,8,2,0,0,1,0.053515913977,0.030555555556,"{60: 1, 72: 1}","{10: 1, 22: 1}"
187123,6,8,2,0,0,0,0.053515913977,0.030555555556,"{60: 1, 72: 1}","{38: 1, 50: 1}"
187153,6,8,2,0,0,0,0.049124719470,0.023931623932,"{78: 1, 90: 1}","{40: 1, 52: 1}"
187183,6,9,2,0,0,1,0.052556245942,0.023931623932,"{78: 1, 90: 1}","{8: 1, 20: 1}"
187213,6,9,2,0,0,0,0.052556245942,0.023931623932,"{78: 1, 90: 1}","{68: 1, 80: 1}"
187243,6,8,1,0,0,1,0.034259542645,0.008333333333,{120: 1},{70: 1}
187273,6,8,1,0,0,2,0.034259542645,0.008333333333,{120: 1},{10: 1}
187303,6,8,1,0,1,2,0.034259542645,0.008333333333,{120: 1},{50: 1}
187333,7,12,1,0,0,0,0.042464698537,0.008333333333,{120: 1},{110: 1}
187363,8,15,0,0,0,0,0.043029857929,0.000000000000,{},{}
187393,7,12,0,0,0,1,0.037014860130,0.000000000000,{},{}
187423,7,12,0,0,1,2,0.037014860130,0.000000000000,{},{}
187453,5,6,0,0,0,0,0.023075116740,0.000000000000,{},{}
187483,5,6,0,0,1,2,0.023656325654,0.000000000000,{},{}
187513,5,6,0,0,0,0,0.023656325654,0.000000000000,{},{}
187543,4,4,0,0,0,0,0.018859914336,0.000000000000,{},{}
187573,4,4,0,0,0,0,0.018859914336,0.000000000000,{},{}
187603,4,4,0,0,0,0,0.018859914336,0.000000000000,{},{}
187633,5,6,1,0,1,1,0.183613060346,0.166666666667,{6: 1},{4: 1}
187663,4,3,0,0,0,0,0.009609997132,0.000000000000,{},{}
187693,4,3,0,0,0,1,0.009609997132,0.000000000000,{},{}
187723,4,3,0,0,0,0,0.009609997132,0.000000000000,{},{}
187753,4,3,0,0,0,0,0.009609997132,0.000000000000,{},{}
187783,3,2,0,0,0,0,0.007326892110,0.000000000000,{},{}
187813,3,2,0,0,0,0,0.007326892110,0.000000000000,{},{}
187843,3,2,0,0,0,0,0.007326892110,0.000000000000,{},{}
187873,3,2,0,0,0,0,0.007326892110,0.000000000000,{},{}
187903,3,2,0,0,0,0,0.007326892110,0.000000000000,{},{}
187933,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
187963,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
187993,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188023,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188053,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188083,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188113,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188143,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188173,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188203,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188233,0,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188263,0,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188293,0,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188323,0,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188353,0,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188383,0,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188413,0,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188443,0,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188473,0,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188503,0,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188533,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188563,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188593,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188623,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188653,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188683,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188713,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188743,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188773,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188803,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
188833,5,4,2,0,0,0,0.052730841441,0.042592592593,"{30: 1, 108: 1}","{28: 1, 106: 1}"
188863,6,8,2,0,0,0,0.050800709204,0.022079772080,"{78: 1, 108: 1}","{46: 1, 76: 1}"
188893,6,8,2,0,0,0,0.050800709204,0.022079772080,"{78: 1, 108: 1}","{14: 1, 16: 1}"
188923,6,8,2,0,1,1,0.050800709204,0.022079772080,"{78: 1, 108: 1}","{44: 1, 74: 1}"
188953,7,12,2,0,1,1,0.064257459425,0.022624434389,"{78: 1, 102: 1}","{52: 1, 76: 1}"
188983,7,12,2,0,0,1,0.064257459425,0.022624434389,"{78: 1, 102: 1}","{8: 1, 16: 1}"
189013,7,12,2,0,0,0,0.064257459425,0.022624434389,"{78: 1, 102: 1}","{44: 1, 68: 1}"
189043,7,10,1,0,2,2,0.045399390093,0.009259259259,{108: 1},{106: 1}
189073,8,15,1,0,0,0,0.058144245036,0.009259259259,{108: 1},{46: 1}
189103,9,20,1,0,1,1,0.069614256609,0.009259259259,{108: 1},{14: 1}
189133,8,16,1,0,1,1,0.060358550949,0.009259259259,{108: 1},{74: 1}
189163,8,16,1,0,1,1,0.058181304546,0.009803921569,{102: 1},{76: 1}
189193,9,20,1,0,1,2,0.067248802220,0.009803921569,{102: 1},{16: 1}
189223,9,20,1,0,0,1,0.067248802220,0.009803921569,{102: 1},{44: 1}
189253,8,16,1,0,1,2,0.063917568696,0.010416666667,{96: 1},{94: 1}
189283,8,16,1,0,0,0,0.063917568696,0.010416666667,{96: 1},{34: 1}
189313,8,16,1,0,0,0,0.063917568696,0.010416666667,{96: 1},{26: 1}
189343,7,10,1,0,1,1,0.047688417352,0.010416666667,{96: 1},{86: 1}
189373,7,12,2,0,1,2,0.077790028704,0.034920634921,"{42: 1, 90: 1}","{8: 1, 40: 1}"
189403,7,12,3,0,0,0,0.077590681231,0.041748366013,"{48: 1, 90: 1, 102: 1}","{20: 1, 22: 1, 76: 1}"
189433,7,12,3,0,1,1,0.077590681231,0.041748366013,"{48: 1, 90: 1, 102: 1}","{16: 1, 38: 1, 80: 1}"
189463,6,8,2,0,1,1,0.055811015807,0.028322440087,"{54: 1, 102: 1}","{4: 1, 44: 1}"
189493,6,5,0,0,0,0,0.024313972545,0.000000000000,{},{}
189523,7,10,0,0,1,2,0.036864428625,0.000000000000,{},{}
189553,7,12,0,0,1,1,0.041642552220,0.000000000000,{},{}
189583,7,12,0,0,0,0,0.041642552220,0.000000000000,{},{}
189613,7,12,0,0,0,1,0.041642552220,0.000000000000,{},{}
189643,7,10,0,0,2,2,0.029889879941,0.000000000000,{},{}
189673,7,12,0,0,1,2,0.034659715230,0.000000000000,{},{}
189703,6,9,0,0,0,1,0.028252117978,0.000000000000,{},{}
189733,6,9,0,0,1,1,0.028252117978,0.000000000000,{},{}
189763,5,6,0,0,0,0,0.021098096949,0.000000000000,{},{}
189793,4,3,0,0,0,0,0.012859362859,0.000000000000,{},{}
189823,4,4,1,0,1,1,0.032488992489,0.018518518519,{54: 1},{4: 1}
189853,4,3,1,0,0,0,0.020113636364,0.010416666667,{96: 1},{94: 1}
189883,4,3,1,0,0,0,0.020113636364,0.010416666667,{96: 1},{34: 1}
189913,4,3,1,0,0,0,0.020113636364,0.010416666667,{96: 1},{26: 1}
189943,3,2,1,0,0,0,0.017083333333,0.010416666667,{96: 1},{86: 1}
189973,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
190003,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
190033,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
190063,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
190093,4,3,0,0,0,0,0.006073322842,0.000000000000,{},{}
190123,3,2,0,0,0,0,0.004318936877,0.000000000000,{},{}
190153,2,1,0,0,0,1,0.002380952381,0.000000000000,{},{}
190183,2,1,0,0,0,0,0.002380952381,0.000000000000,{},{}
190213,2,1,0,0,0,0,0.002380952381,0.000000000000,{},{}
190243,2,1,0,0,0,0,0.002380952381,0.000000000000,{},{}
190273,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
190303,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
190333,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
190363,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
190393,3,2,0,0,0,0,0.008095238095,0.000000000000,{},{}
190423,4,3,0,0,0,0,0.011019214703,0.000000000000,{},{}
190453,4,3,0,0,0,0,0.011019214703,0.000000000000,{},{}
190483,4,3,0,0,0,0,0.011019214703,0.000000000000,{},{}
190513,4,3,0,0,0,1,0.011019214703,0.000000000000,{},{}
190543,4,3,0,0,0,1,0.011019214703,0.000000000000,{},{}
190573,4,3,0,0,0,0,0.011019214703,0.000000000000,{},{}
190603,5,6,1,0,0,0,0.030065015646,0.011111111111,{90: 1},{40: 1}
190633,5,6,1,0,0,1,0.030065015646,0.011111111111,{90: 1},{20: 1}
190663,5,6,1,0,0,0,0.030065015646,0.011111111111,{90: 1},{80: 1}
190693,4,4,1,0,0,1,0.039094914095,0.023809523810,{42: 1},{8: 1}
190723,4,3,0,0,0,0,0.013265188265,0.000000000000,{},{}
190753,4,3,0,0,0,0,0.013265188265,0.000000000000,{},{}
190783,4,3,0,0,0,1,0.013265188265,0.000000000000,{},{}
190813,4,3,0,0,0,0,0.013265188265,0.000000000000,{},{}
190843,5,6,0,0,0,0,0.019462757367,0.000000000000,{},{}
190873,5,6,0,0,0,0,0.019462757367,0.000000000000,{},{}
190903,4,3,0,0,1,1,0.008392773424,0.000000000000,{},{}
190933,4,3,0,0,0,0,0.008392773424,0.000000000000,{},{}
190963,5,6,0,0,0,1,0.014740616112,0.000000000000,{},{}
190993,4,4,0,0,0,0,0.010912698413,0.000000000000,{},{}
191023,4,3,0,0,0,0,0.009197012138,0.000000000000,{},{}
191053,5,4,0,0,0,0,0.011419234360,0.000000000000,{},{}
191083,5,4,0,0,0,0,0.011419234360,0.000000000000,{},{}
191113,5,4,0,0,1,1,0.011419234360,0.000000000000,{},{}
191143,5,6,1,0,0,0,0.028171001112,0.009259259259,{108: 1},{106: 1}
191173,7,10,1,0,1,2,0.038130129717,0.009259259259,{108: 1},{46: 1}
191203,6,5,1,0,0,0,0.027132648664,0.009259259259,{108: 1},{14: 1}
191233,8,7,1,0,0,0,0.032428991666,0.009259259259,{108: 1},{74: 1}
191263,9,14,2,0,0,0,0.077934735532,0.031944444444,"{48: 1, 90: 1}","{22: 1, 64: 1}"
191293,9,14,2,0,2,2,0.077934735532,0.031944444444,"{48: 1, 90: 1}","{4: 1, 38: 1}"
191323,9,18,2,0,1,2,0.100163463594,0.034920634921,"{42: 1, 90: 1}","{8: 1, 56: 1}"
191353,9,20,2,0,2,3,0.093450135006,0.017592592593,"{108: 1, 120: 1}","{82: 1, 94: 1}"
191383,10,24,2,0,0,2,0.103443501854,0.017592592593,"{108: 1, 120: 1}","{22: 1, 34: 1}"
191413,10,24,2,0,1,1,0.103443501854,0.017592592593,"{108: 1, 120: 1}","{26: 1, 38: 1}"
191443,9,18,2,0,0,0,0.087459639134,0.017592592593,"{108: 1, 120: 1}","{86: 1, 98: 1}"
191473,10,25,6,0,0,1,0.151837832308,0.081869502187,"{48: 1, 60: 1, 72: 1, 84: 1, 102: 1, 114: 1}","{10: 1, 22: 1, 34: 1, 46: 1, 64: 1, 76: 1}"
191503,11,30,6,0,2,3,0.163546891024,0.081869502187,"{48: 1, 60: 1, 72: 1, 84: 1, 102: 1, 114: 1}","{4: 1, 14: 1, 16: 1, 26: 1, 38: 1, 50: 1}"
191533,12,35,4,0,1,1,0.171142961696,0.070427703245,"{30: 1, 54: 1, 102: 1, 114: 1}","{4: 1, 28: 1, 44: 1, 56: 1}"
191563,11,28,1,0,2,3,0.103804928899,0.009259259259,{108: 1},{106: 1}
191593,11,28,1,0,0,2,0.103804928899,0.009259259259,{108: 1},{46: 1}
191623,10,24,1,0,1,2,0.095037748473,0.009259259259,{108: 1},{14: 1}
191653,9,20,1,0,2,2,0.085359442561,0.009259259259,{108: 1},{74: 1}
191683,9,18,1,0,2,2,0.079983667620,0.012820512821,{78: 1},{52: 1}
191713,9,18,1,0,0,1,0.079983667620,0.012820512821,{78: 1},{8: 1}
191743,9,18,1,0,0,0,0.079983667620,0.012820512821,{78: 1},{68: 1}
191773,7,10,2,0,1,1,0.065567065210,0.030423280423,"{54: 1, 84: 1}","{4: 1, 34: 1}"
191803,7,6,2,0,0,0,0.061534391534,0.045238095238,"{30: 1, 84: 1}","{26: 1, 28: 1}"
191833,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
191863,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
191893,5,4,0,0,0,0,0.009509841406,0.000000000000,{},{}
191923,5,4,0,0,0,0,0.009509841406,0.000000000000,{},{}
191953,5,4,0,0,0,0,0.009509841406,0.000000000000,{},{}
191983,4,3,0,0,0,0,0.007594132594,0.000000000000,{},{}
192013,4,3,0,0,1,1,0.007594132594,0.000000000000,{},{}
192043,6,9,0,0,1,1,0.018840254073,0.000000000000,{},{}
192073,5,6,0,0,2,2,0.013150114172,0.000000000000,{},{}
192103,4,3,0,0,0,0,0.006796175260,0.000000000000,{},{}
192133,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
192163,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
192193,4,3,0,0,0,0,0.018306878307,0.000000000000,{},{}
192223,5,4,0,0,0,0,0.021574852163,0.000000000000,{},{}
192253,5,4,0,0,1,1,0.021574852163,0.000000000000,{},{}
192283,6,5,0,0,0,0,0.024138954727,0.000000000000,{},{}
192313,7,6,0,0,0,0,0.026519907108,0.000000000000,{},{}
192343,8,15,1,0,1,1,0.063180387401,0.008333333333,{120: 1},{118: 1}
192373,8,15,1,0,0,0,0.063180387401,0.008333333333,{120: 1},{58: 1}
192403,8,15,1,0,2,3,0.063180387401,0.008333333333,{120: 1},{2: 1}
192433,8,15,1,0,0,0,0.063180387401,0.008333333333,{120: 1},{62: 1}
192463,8,16,2,0,2,2,0.092929064650,0.036111111111,"{36: 1, 120: 1}","{34: 1, 118: 1}"
192493,7,12,2,0,0,0,0.082432930826,0.036111111111,"{36: 1, 120: 1}","{26: 1, 58: 1}"
192523,7,12,3,0,1,1,0.070941790387,0.029010025063,"{84: 1, 114: 1, 120: 1}","{2: 1, 34: 1, 64: 1}"
192553,7,12,3,0,1,1,0.070941790387,0.029010025063,"{84: 1, 114: 1, 120: 1}","{4: 1, 26: 1, 62: 1}"
192583,7,10,3,0,0,0,0.096915816361,0.062938596491,"{30: 1, 48: 1, 114: 1}","{28: 1, 46: 1, 56: 1}"
192613,8,12,2,0,1,1,0.111982948307,0.076388888889,"{18: 1, 48: 1}","{14: 1, 16: 1}"
192643,6,5,0,0,0,0,0.015678651659,0.000000000000,{},{}
192673,6,5,0,0,1,1,0.015678651659,0.000000000000,{},{}
192703,7,10,0,0,0,0,0.027831025669,0.000000000000,{},{}
192733,7,10,0,0,1,2,0.027831025669,0.000000000000,{},{}
192763,6,8,0,0,0,1,0.023545623332,0.000000000000,{},{}
192793,6,8,0,0,1,1,0.023545623332,0.000000000000,{},{}
192823,5,6,0,0,0,0,0.018898187435,0.000000000000,{},{}
192853,5,6,0,0,0,0,0.018898187435,0.000000000000,{},{}
192883,5,6,0,0,0,0,0.016670941221,0.000000000000,{},{}
192913,4,4,1,0,0,0,0.019197629077,0.011111111111,{90: 1},{40: 1}
192943,3,2,1,0,0,0,0.014512471655,0.011111111111,{90: 1},{20: 1}
192973,3,2,1,0,0,0,0.014512471655,0.011111111111,{90: 1},{80: 1}
193003,3,2,0,0,0,0,0.008303321329,0.000000000000,{},{}
193033,3,2,0,0,1,1,0.008303321329,0.000000000000,{},{}
193063,3,2,0,0,0,0,0.008303321329,0.000000000000,{},{}
193093,4,4,0,0,0,0,0.012823403843,0.000000000000,{},{}
193123,4,4,0,0,0,0,0.012823403843,0.000000000000,{},{}
193153,4,4,0,0,0,0,0.012823403843,0.000000000000,{},{}
193183,4,3,0,0,0,1,0.009570587565,0.000000000000,{},{}
193213,3,2,0,0,0,0,0.007538067240,0.000000000000,{},{}
193243,3,2,0,0,0,0,0.007538067240,0.000000000000,{},{}
193273,3,2,0,0,0,0,0.007538067240,0.000000000000,{},{}
193303,3,2,0,0,0,0,0.007431457431,0.000000000000,{},{}
193333,3,2,0,0,0,0,0.007431457431,0.000000000000,{},{}
193363,3,2,0,0,0,0,0.007431457431,0.000000000000,{},{}
193393,3,2,0,0,1,1,0.006885456885,0.000000000000,{},{}
193423,3,2,0,0,0,0,0.006885456885,0.000000000000,{},{}
193453,3,2,0,0,0,0,0.006885456885,0.000000000000,{},{}
193483,2,1,0,0,0,0,0.004504504505,0.000000000000,{},{}
193513,3,2,0,0,0,0,0.006819319319,0.000000000000,{},{}
193543,3,2,0,0,0,0,0.006819319319,0.000000000000,{},{}
193573,5,4,0,0,0,0,0.010935172978,0.000000000000,{},{}
193603,5,6,0,0,0,0,0.018772245931,0.000000000000,{},{}
193633,5,6,0,0,0,0,0.018772245931,0.000000000000,{},{}
193663,6,8,0,0,0,1,0.023540551103,0.000000000000,{},{}
193693,5,4,0,0,0,0,0.015317767934,0.000000000000,{},{}
193723,5,4,0,0,0,0,0.015317767934,0.000000000000,{},{}
193753,5,4,0,0,0,0,0.015317767934,0.000000000000,{},{}
193783,6,5,0,0,0,0,0.017454520071,0.000000000000,{},{}
193813,6,8,2,0,0,0,0.062005092238,0.037500000000,"{48: 1, 60: 1}","{46: 1, 58: 1}"
193843,6,8,2,0,1,1,0.062005092238,0.037500000000,"{48: 1, 60: 1}","{2: 1, 14: 1}"
193873,6,8,2,0,1,1,0.054709857326,0.027972027972,"{66: 1, 78: 1}","{52: 1, 64: 1}"
193903,5,6,2,0,1,2,0.049596914713,0.027972027972,"{66: 1, 78: 1}","{4: 1, 8: 1}"
193933,5,6,2,0,0,0,0.049596914713,0.027972027972,"{66: 1, 78: 1}","{56: 1, 68: 1}"
193963,5,4,0,0,1,1,0.021264136380,0.000000000000,{},{}
193993,6,8,0,0,0,0,0.031463654784,0.000000000000,{},{}
194023,6,8,0,0,0,0,0.031463654784,0.000000000000,{},{}
194053,6,8,0,0,0,0,0.031463654784,0.000000000000,{},{}
194083,6,5,0,0,0,0,0.015250023454,0.000000000000,{},{}
194113,5,4,0,0,0,0,0.013057040998,0.000000000000,{},{}
194143,5,4,0,0,0,0,0.013057040998,0.000000000000,{},{}
194173,3,2,0,0,0,1,0.008080808081,0.000000000000,{},{}
194203,3,2,0,0,0,0,0.008080808081,0.000000000000,{},{}
194233,3,2,0,0,0,0,0.008080808081,0.000000000000,{},{}
194263,2,1,0,0,0,0,0.005050505051,0.000000000000,{},{}
194293,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
194323,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
194353,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
194383,2,1,0,0,0,0,0.002415458937,0.000000000000,{},{}
194413,2,1,0,0,0,0,0.002415458937,0.000000000000,{},{}
194443,2,1,0,0,0,0,0.002415458937,0.000000000000,{},{}
194473,2,1,0,0,1,1,0.002415458937,0.000000000000,{},{}
194503,2,1,0,0,0,0,0.002415458937,0.000000000000,{},{}
194533,2,1,0,0,0,0,0.002415458937,0.000000000000,{},{}
194563,3,2,0,0,1,1,0.004098960621,0.000000000000,{},{}
194593,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
194623,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
194653,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
194683,3,2,0,0,0,0,0.010931899642,0.000000000000,{},{}
194713,3,2,0,0,0,0,0.010931899642,0.000000000000,{},{}
194743,3,2,0,0,0,0,0.010931899642,0.000000000000,{},{}
194773,4,3,0,0,2,2,0.013664140079,0.000000000000,{},{}
194803,4,3,0,0,0,0,0.013664140079,0.000000000000,{},{}
194833,4,3,0,0,0,0,0.013664140079,0.000000000000,{},{}
194863,5,6,1,0,2,2,0.185568261943,0.166666666667,{6: 1},{4: 1}
194893,5,6,0,0,0,0,0.022482167290,0.000000000000,{},{}
194923,5,6,0,0,1,1,0.022482167290,0.000000000000,{},{}
194953,5,6,0,0,1,2,0.022482167290,0.000000000000,{},{}
194983,4,4,0,0,0,0,0.017666593519,0.000000000000,{},{}
195013,4,4,0,0,2,2,0.017666593519,0.000000000000,{},{}
195043,5,6,0,0,0,0,0.021859631494,0.000000000000,{},{}
195073,5,6,1,0,0,0,0.023101022221,0.008771929825,{114: 1},{64: 1}
195103,5,6,1,0,3,3,0.023101022221,0.008771929825,{114: 1},{4: 1}
195133,5,6,1,0,0,0,0.023101022221,0.008771929825,{114: 1},{56: 1}
195163,4,3,0,0,0,0,0.011066620741,0.000000000000,{},{}
195193,3,2,0,0,1,1,0.008956916100,0.000000000000,{},{}
195223,3,2,0,0,0,0,0.008956916100,0.000000000000,{},{}
195253,4,4,0,0,1,1,0.013634939070,0.000000000000,{},{}
195283,4,4,0,0,0,0,0.013634939070,0.000000000000,{},{}
195313,4,4,0,0,0,0,0.013634939070,0.000000000000,{},{}
195343,4,3,0,0,0,0,0.009728528021,0.000000000000,{},{}
195373,3,2,0,0,0,0,0.007696007696,0.000000000000,{},{}
195403,3,2,0,0,0,0,0.007696007696,0.000000000000,{},{}
195433,4,4,0,0,0,0,0.012014496225,0.000000000000,{},{}
195463,4,3,0,0,0,0,0.010139860140,0.000000000000,{},{}
195493,4,3,0,0,0,0,0.010139860140,0.000000000000,{},{}
195523,4,3,0,0,0,0,0.010139860140,0.000000000000,{},{}
195553,4,4,0,0,0,0,0.015348193473,0.000000000000,{},{}
195583,4,4,0,0,0,0,0.015348193473,0.000000000000,{},{}
195613,4,4,0,0,0,0,0.015348193473,0.000000000000,{},{}
195643,4,3,0,0,0,1,0.012822940948,0.000000000000,{},{}
195673,5,4,0,0,0,0,0.015137755763,0.000000000000,{},{}
195703,5,4,0,0,0,0,0.015137755763,0.000000000000,{},{}
195733,5,6,1,0,2,2,0.185813260813,0.166666666667,{6: 1},{4: 1}
195763,5,6,0,0,0,0,0.023577926703,0.000000000000,{},{}
195793,5,6,0,0,0,0,0.023577926703,0.000000000000,{},{}
195823,5,6,0,0,0,0,0.023577926703,0.000000000000,{},{}
195853,4,4,0,0,2,2,0.018699009324,0.000000000000,{},{}
195883,5,6,0,0,0,0,0.023296929162,0.000000000000,{},{}
195913,5,6,0,0,0,0,0.023296929162,0.000000000000,{},{}
195943,5,6,1,0,0,0,0.041014281254,0.023809523810,{42: 1},{16: 1}
195973,5,4,0,0,0,0,0.013815091555,0.000000000000,{},{}
196003,6,8,0,0,1,2,0.023639982313,0.000000000000,{},{}
196033,5,6,0,0,0,0,0.019525375458,0.000000000000,{},{}
196063,4,4,0,0,0,0,0.015358708792,0.000000000000,{},{}
196093,4,4,0,0,0,0,0.015358708792,0.000000000000,{},{}
196123,4,4,0,0,1,1,0.015358708792,0.000000000000,{},{}
196153,4,4,0,0,0,0,0.015358708792,0.000000000000,{},{}
196183,4,3,1,0,0,0,0.015400796334,0.009259259259,{108: 1},{82: 1}
196213,5,6,1,0,1,1,0.022079424723,0.009259259259,{108: 1},{22: 1}
196243,5,6,1,0,0,0,0.021894033548,0.009259259259,{108: 1},{38: 1}
196273,4,3,1,0,0,0,0.014977734333,0.009259259259,{108: 1},{98: 1}
196303,4,4,0,0,0,0,0.014010858366,0.000000000000,{},{}
196333,4,4,0,0,1,1,0.014010858366,0.000000000000,{},{}
196363,5,6,0,0,0,0,0.018647545358,0.000000000000,{},{}
196393,5,6,0,0,0,1,0.018647545358,0.000000000000,{},{}
196423,5,6,0,0,0,0,0.018647545358,0.000000000000,{},{}
196453,5,6,0,0,0,0,0.018647545358,0.000000000000,{},{}
196483,5,4,0,0,0,0,0.012929070284,0.000000000000,{},{}
196513,5,6,1,0,0,0,0.042110632799,0.023809523810,{42: 1},{16: 1}
196543,5,6,1,0,0,0,0.027232528447,0.008333333333,{120: 1},{118: 1}
196573,6,9,1,0,1,1,0.034634505204,0.008333333333,{120: 1},{58: 1}
