M,twin_count,quadruple_count_all,quadruple_count_small_delta,exact_symmetric_count,near_symmetric_count_6,near_symmetric_count_12,weighted_cupola_all,weighted_cupola_small_delta,delta_histogram_small,eta_histogram_small
88777,7,12,0,0,0,0,0.055546688837,0.000000000000,{},{}
88807,7,12,2,0,2,2,0.180922666523,0.138888888889,"{12: 1, 18: 1}","{2: 1, 4: 1}"
88837,7,6,0,0,1,1,0.018246742554,0.000000000000,{},{}
88867,7,6,0,0,1,1,0.018246742554,0.000000000000,{},{}
88897,6,5,0,0,0,0,0.016163409221,0.000000000000,{},{}
88927,5,4,0,0,0,0,0.013998907056,0.000000000000,{},{}
88957,5,4,0,0,0,0,0.013998907056,0.000000000000,{},{}
88987,4,3,0,0,0,0,0.011547926664,0.000000000000,{},{}
89017,4,3,0,0,0,0,0.011547926664,0.000000000000,{},{}
89047,4,3,0,0,0,0,0.011547926664,0.000000000000,{},{}
89077,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
89107,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
89137,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
89167,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
89197,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
89227,2,1,0,0,0,0,0.002222222222,0.000000000000,{},{}
89257,2,1,0,0,0,0,0.002222222222,0.000000000000,{},{}
89287,3,2,0,0,0,0,0.004254742547,0.000000000000,{},{}
89317,4,3,0,0,1,1,0.006148681941,0.000000000000,{},{}
89347,4,3,0,0,0,0,0.006148681941,0.000000000000,{},{}
89377,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
89407,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
89437,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
89467,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
89497,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
89527,6,5,2,0,0,0,0.053876413442,0.036630036630,"{42: 1, 78: 1}","{28: 1, 64: 1}"
89557,6,5,2,0,1,1,0.053876413442,0.036630036630,"{42: 1, 78: 1}","{4: 1, 32: 1}"
89587,6,8,4,0,1,1,0.081396562328,0.060274216524,"{36: 1, 78: 1, 96: 1, 108: 1}","{14: 1, 46: 1, 56: 1, 58: 1}"
89617,7,12,4,0,1,1,0.084813358245,0.050231481481,"{60: 1, 72: 1, 96: 1, 108: 1}","{2: 1, 14: 1, 22: 1, 34: 1}"
89647,7,12,4,0,0,0,0.084813358245,0.050231481481,"{60: 1, 72: 1, 96: 1, 108: 1}","{26: 1, 38: 1, 62: 1, 74: 1}"
89677,7,10,0,0,0,0,0.042060971037,0.000000000000,{},{}
89707,7,10,0,0,2,2,0.042060971037,0.000000000000,{},{}
89737,8,15,0,0,1,1,0.054294278999,0.000000000000,{},{}
89767,8,15,0,0,1,1,0.054294278999,0.000000000000,{},{}
89797,9,20,0,0,1,1,0.065079383283,0.000000000000,{},{}
89827,8,15,1,0,0,0,0.055900213142,0.012820512821,{78: 1},{64: 1}
89857,8,15,1,0,1,1,0.055900213142,0.012820512821,{78: 1},{4: 1}
89887,7,12,1,0,0,0,0.048770255896,0.012820512821,{78: 1},{56: 1}
89917,7,12,1,0,1,1,0.043378208136,0.008333333333,{120: 1},{82: 1}
89947,7,12,1,0,1,1,0.043378208136,0.008333333333,{120: 1},{22: 1}
89977,5,6,1,0,0,0,0.029078054768,0.008333333333,{120: 1},{38: 1}
90007,5,6,1,0,1,1,0.029078054768,0.008333333333,{120: 1},{98: 1}
90037,5,6,1,0,0,0,0.039768290458,0.018518518519,{54: 1},{16: 1}
90067,5,6,1,0,0,0,0.039768290458,0.018518518519,{54: 1},{44: 1}
90097,6,8,0,0,1,1,0.029550390406,0.000000000000,{},{}
90127,6,9,0,0,0,0,0.032711890238,0.000000000000,{},{}
90157,7,12,0,0,0,0,0.039676934908,0.000000000000,{},{}
90187,7,12,0,0,0,0,0.039676934908,0.000000000000,{},{}
90217,6,9,0,0,0,1,0.031721608493,0.000000000000,{},{}
90247,7,12,0,0,0,0,0.038905678293,0.000000000000,{},{}
90277,7,12,0,0,0,1,0.038905678293,0.000000000000,{},{}
90307,7,12,0,0,0,0,0.038905678293,0.000000000000,{},{}
90337,7,10,0,0,0,0,0.033347370387,0.000000000000,{},{}
90367,7,10,0,0,0,1,0.033347370387,0.000000000000,{},{}
90397,7,10,2,0,0,0,0.078791335597,0.048484848485,"{30: 1, 66: 1}","{16: 1, 20: 1}"
90427,7,12,2,0,0,0,0.084523145229,0.042929292929,"{36: 1, 66: 1}","{14: 1, 44: 1}"
90457,7,12,1,0,0,0,0.058260518967,0.011111111111,{90: 1},{52: 1}
90487,7,12,1,0,0,1,0.058260518967,0.011111111111,{90: 1},{8: 1}
90517,6,9,1,0,0,0,0.050765930222,0.011111111111,{90: 1},{68: 1}
90547,7,12,1,0,0,0,0.053694534356,0.011111111111,{90: 1},{52: 1}
90577,7,12,1,0,0,1,0.053694534356,0.011111111111,{90: 1},{8: 1}
90607,7,12,1,0,0,2,0.053694534356,0.011111111111,{90: 1},{68: 1}
90637,7,10,1,0,0,0,0.049901824860,0.016666666667,{60: 1},{22: 1}
90667,7,10,1,0,0,0,0.049901824860,0.016666666667,{60: 1},{38: 1}
90697,6,5,0,0,0,0,0.020232884821,0.000000000000,{},{}
90727,5,4,0,0,0,0,0.017851932440,0.000000000000,{},{}
90757,4,3,0,0,0,0,0.015247765773,0.000000000000,{},{}
90787,5,6,0,0,0,0,0.021711424329,0.000000000000,{},{}
90817,6,9,0,0,0,1,0.027930096009,0.000000000000,{},{}
90847,7,12,0,0,1,1,0.031291352923,0.000000000000,{},{}
90877,8,15,0,0,2,3,0.038304019771,0.000000000000,{},{}
90907,8,15,0,0,1,2,0.038304019771,0.000000000000,{},{}
90937,7,10,0,0,0,0,0.028307031971,0.000000000000,{},{}
90967,7,10,0,0,0,0,0.028307031971,0.000000000000,{},{}
90997,6,5,0,0,0,0,0.016942088373,0.000000000000,{},{}
91027,6,5,0,0,0,0,0.016942088373,0.000000000000,{},{}
91057,6,5,0,0,0,0,0.016942088373,0.000000000000,{},{}
91087,7,10,4,0,1,1,0.125314287879,0.106944444444,"{18: 1, 48: 1, 60: 1, 72: 1}","{4: 1, 34: 1, 46: 1, 58: 1}"
91117,7,12,6,0,2,3,0.145500623282,0.127050264550,"{30: 1, 42: 1, 48: 1, 54: 1, 60: 1, 72: 1}","{2: 1, 4: 1, 8: 1, 14: 1, 16: 1, 26: 1}"
91147,6,8,4,0,1,1,0.173135964912,0.157407407407,"{12: 1, 24: 1, 54: 1, 72: 1}","{2: 1, 14: 1, 44: 1, 62: 1}"
91177,7,10,0,0,0,0,0.035224398532,0.000000000000,{},{}
91207,7,10,0,0,0,0,0.035224398532,0.000000000000,{},{}
91237,7,10,0,0,0,1,0.035224398532,0.000000000000,{},{}
91267,7,10,0,0,1,1,0.035224398532,0.000000000000,{},{}
91297,8,15,0,0,1,2,0.046314642947,0.000000000000,{},{}
91327,8,15,0,0,1,1,0.046314642947,0.000000000000,{},{}
91357,8,15,0,0,1,2,0.046314642947,0.000000000000,{},{}
91387,7,10,1,0,0,0,0.037291504737,0.011111111111,{90: 1},{52: 1}
91417,6,8,1,0,0,1,0.032404022318,0.011111111111,{90: 1},{8: 1}
91447,4,4,1,0,0,0,0.021661998133,0.011111111111,{90: 1},{68: 1}
91477,3,2,1,0,0,0,0.013673890609,0.008771929825,{114: 1},{76: 1}
91507,3,2,1,0,0,0,0.013673890609,0.008771929825,{114: 1},{16: 1}
91537,4,4,1,0,0,0,0.018751001618,0.008771929825,{114: 1},{44: 1}
91567,4,4,1,0,0,0,0.018751001618,0.008771929825,{114: 1},{104: 1}
91597,4,3,0,0,0,0,0.009243777676,0.000000000000,{},{}
91627,4,3,0,0,0,0,0.009243777676,0.000000000000,{},{}
91657,4,3,0,0,0,0,0.009243777676,0.000000000000,{},{}
91687,4,4,0,0,0,1,0.011477562263,0.000000000000,{},{}
91717,4,4,0,0,0,1,0.011477562263,0.000000000000,{},{}
91747,4,4,0,0,0,0,0.011477562263,0.000000000000,{},{}
91777,3,2,0,0,0,0,0.006691919192,0.000000000000,{},{}
91807,3,2,0,0,0,0,0.006691919192,0.000000000000,{},{}
91837,3,2,0,0,0,0,0.008935508936,0.000000000000,{},{}
91867,3,2,0,0,0,0,0.008935508936,0.000000000000,{},{}
91897,3,2,0,0,0,0,0.009142496847,0.000000000000,{},{}
91927,4,3,0,0,0,0,0.011593477240,0.000000000000,{},{}
91957,4,3,0,0,0,0,0.011593477240,0.000000000000,{},{}
91987,4,4,0,0,0,0,0.013913379559,0.000000000000,{},{}
92017,4,4,0,0,1,1,0.013913379559,0.000000000000,{},{}
92047,4,4,0,0,0,0,0.013913379559,0.000000000000,{},{}
92077,4,4,0,0,0,1,0.013913379559,0.000000000000,{},{}
92107,6,8,0,0,1,1,0.022098719549,0.000000000000,{},{}
92137,5,4,0,0,0,0,0.013460432482,0.000000000000,{},{}
92167,6,5,0,0,0,0,0.015492952807,0.000000000000,{},{}
92197,6,8,1,0,1,1,0.047493136435,0.023809523810,{42: 1},{4: 1}
92227,6,9,0,0,0,0,0.035610420385,0.000000000000,{},{}
92257,6,9,0,0,0,0,0.035610420385,0.000000000000,{},{}
92287,6,8,0,0,1,1,0.034285292090,0.000000000000,{},{}
92317,6,8,0,0,1,1,0.034285292090,0.000000000000,{},{}
92347,7,10,0,0,0,0,0.038830746636,0.000000000000,{},{}
92377,8,12,0,0,0,1,0.043085489183,0.000000000000,{},{}
92407,9,20,2,0,1,1,0.089013156716,0.029487179487,"{60: 1, 78: 1}","{28: 1, 46: 1}"
92437,9,20,2,0,0,0,0.089013156716,0.029487179487,"{60: 1, 78: 1}","{14: 1, 32: 1}"
92467,9,20,1,0,0,0,0.075894435353,0.009259259259,{108: 1},{94: 1}
92497,9,20,1,0,0,0,0.076948955266,0.009259259259,{108: 1},{34: 1}
92527,8,15,1,0,1,2,0.065553329315,0.009259259259,{108: 1},{26: 1}
92557,8,15,1,0,0,0,0.065553329315,0.009259259259,{108: 1},{86: 1}
92587,9,20,3,0,1,1,0.092071348035,0.032464740282,"{72: 1, 102: 1, 114: 1}","{34: 1, 64: 1, 76: 1}"
92617,9,20,3,0,1,2,0.092071348035,0.032464740282,"{72: 1, 102: 1, 114: 1}","{4: 1, 16: 1, 26: 1}"
92647,9,20,4,0,0,0,0.132898296246,0.075718708536,"{30: 1, 42: 1, 102: 1, 114: 1}","{16: 1, 28: 1, 44: 1, 56: 1}"
92677,10,24,4,0,3,3,0.189415447465,0.124248120301,"{12: 1, 42: 1, 114: 1, 120: 1}","{2: 1, 32: 1, 104: 1, 106: 1}"
92707,8,15,2,0,1,1,0.067763582329,0.017592592593,"{108: 1, 120: 1}","{46: 1, 58: 1}"
92737,8,15,2,0,1,1,0.067763582329,0.017592592593,"{108: 1, 120: 1}","{2: 1, 14: 1}"
92767,7,12,2,0,1,3,0.060237684982,0.017592592593,"{108: 1, 120: 1}","{62: 1, 74: 1}"
92797,7,10,1,0,1,1,0.051315191059,0.013888888889,{72: 1},{58: 1}
92827,7,10,1,0,1,1,0.051315191059,0.013888888889,{72: 1},{2: 1}
92857,8,15,1,0,0,0,0.062431462025,0.013888888889,{72: 1},{62: 1}
92887,7,10,1,0,1,1,0.039656037359,0.010416666667,{96: 1},{46: 1}
92917,7,10,1,0,0,0,0.039656037359,0.010416666667,{96: 1},{14: 1}
92947,7,12,1,0,0,0,0.042893088474,0.010416666667,{96: 1},{74: 1}
92977,7,12,0,0,0,0,0.034687319062,0.000000000000,{},{}
93007,7,12,0,0,0,0,0.036418488639,0.000000000000,{},{}
93037,7,12,0,0,1,1,0.036418488639,0.000000000000,{},{}
93067,7,12,0,0,0,1,0.036418488639,0.000000000000,{},{}
93097,6,8,0,0,1,1,0.027075267319,0.000000000000,{},{}
93127,6,8,0,0,0,0,0.027075267319,0.000000000000,{},{}
93157,6,9,2,0,0,0,0.041883696438,0.017592592593,"{108: 1, 120: 1}","{58: 1, 70: 1}"
93187,6,8,2,0,1,2,0.039082410878,0.017592592593,"{108: 1, 120: 1}","{2: 1, 10: 1}"
93217,7,10,2,0,1,1,0.043732847832,0.017592592593,"{108: 1, 120: 1}","{50: 1, 62: 1}"
93247,7,12,3,0,1,1,0.146205267060,0.115476190476,"{12: 1, 42: 1, 120: 1}","{2: 1, 28: 1, 110: 1}"
93277,7,12,2,0,0,0,0.094908462804,0.057142857143,"{30: 1, 42: 1}","{20: 1, 32: 1}"
93307,7,12,0,0,1,2,0.044534537213,0.000000000000,{},{}
93337,7,12,0,0,0,0,0.044534537213,0.000000000000,{},{}
93367,7,12,0,0,2,3,0.044534537213,0.000000000000,{},{}
93397,7,12,0,0,1,1,0.044534537213,0.000000000000,{},{}
93427,8,16,0,0,0,0,0.053056599945,0.000000000000,{},{}
93457,7,12,0,0,0,0,0.043303455144,0.000000000000,{},{}
93487,8,16,2,0,1,2,0.139864594923,0.096153846154,"{12: 1, 78: 1}","{2: 1, 64: 1}"
93517,9,20,2,0,1,2,0.078866956983,0.027972027972,"{66: 1, 78: 1}","{4: 1, 16: 1}"
93547,8,16,2,0,1,1,0.069887705953,0.027972027972,"{66: 1, 78: 1}","{44: 1, 56: 1}"
93577,7,12,0,0,0,0,0.044864053684,0.000000000000,{},{}
93607,7,12,0,0,0,0,0.046512364524,0.000000000000,{},{}
93637,8,15,0,0,0,0,0.054032990477,0.000000000000,{},{}
93667,8,15,0,0,0,0,0.054032990477,0.000000000000,{},{}
93697,8,15,0,0,1,2,0.054032990477,0.000000000000,{},{}
93727,9,20,2,0,0,2,0.083208431508,0.025925925926,"{60: 1, 108: 1}","{10: 1, 58: 1}"
93757,9,20,2,0,1,1,0.083208431508,0.025925925926,"{60: 1, 108: 1}","{2: 1, 50: 1}"
93787,8,16,2,0,1,2,0.084201512019,0.030092592593,"{48: 1, 108: 1}","{2: 1, 62: 1}"
93817,8,16,2,0,0,0,0.078296232554,0.022624434389,"{78: 1, 102: 1}","{64: 1, 88: 1}"
93847,8,16,2,0,1,1,0.078296232554,0.022624434389,"{78: 1, 102: 1}","{4: 1, 28: 1}"
93877,8,15,2,0,0,0,0.076117555736,0.022624434389,"{78: 1, 102: 1}","{32: 1, 56: 1}"
93907,8,16,3,0,2,2,0.108276574185,0.059803921569,"{24: 1, 102: 1, 120: 1}","{14: 1, 82: 1, 92: 1}"
93937,8,15,2,0,1,1,0.065011252905,0.018750000000,"{96: 1, 120: 1}","{22: 1, 46: 1}"
93967,8,15,2,0,0,0,0.065011252905,0.018750000000,"{96: 1, 120: 1}","{14: 1, 38: 1}"
93997,8,15,2,0,1,1,0.065011252905,0.018750000000,"{96: 1, 120: 1}","{74: 1, 98: 1}"
94027,8,15,1,0,0,1,0.058031968946,0.009803921569,{102: 1},{64: 1}
94057,9,20,1,0,3,3,0.068956084866,0.009803921569,{102: 1},{4: 1}
94087,8,16,1,0,0,0,0.059986236980,0.009803921569,{102: 1},{56: 1}
94117,8,16,1,0,1,1,0.073591529730,0.023809523810,{42: 1},{28: 1}
94147,9,20,1,0,0,1,0.082642181171,0.023809523810,{42: 1},{32: 1}
94177,9,20,0,0,2,2,0.062931691796,0.000000000000,{},{}
94207,8,16,0,0,1,2,0.054613858734,0.000000000000,{},{}
94237,8,15,0,0,0,0,0.052796112462,0.000000000000,{},{}
94267,10,21,0,0,1,1,0.066032485834,0.000000000000,{},{}
94297,10,21,0,0,1,1,0.066032485834,0.000000000000,{},{}
94327,9,18,2,0,2,2,0.093078190105,0.034920634921,"{42: 1, 90: 1}","{4: 1, 52: 1}"
94357,10,24,3,0,1,2,0.117638926595,0.043055555556,"{48: 1, 90: 2}","{8: 1, 34: 1, 76: 1}"
94387,10,24,3,0,0,0,0.117638926595,0.043055555556,"{48: 1, 90: 2}","{16: 1, 26: 1, 68: 1}"
94417,9,20,2,0,2,2,0.114827894282,0.034920634921,"{42: 1, 90: 1}","{4: 1, 44: 1}"
94447,9,20,3,0,1,1,0.102869550338,0.029248366013,"{90: 1, 102: 1, 120: 1}","{76: 1, 88: 1, 106: 1}"
94477,8,16,3,0,2,2,0.093200932608,0.029248366013,"{90: 1, 102: 1, 120: 1}","{16: 1, 28: 1, 46: 1}"
94507,8,16,3,0,0,0,0.093200932608,0.029248366013,"{90: 1, 102: 1, 120: 1}","{14: 1, 32: 1, 44: 1}"
94537,8,15,5,0,1,1,0.189454003861,0.143137254902,"{12: 1, 30: 1, 102: 1, 120: 2}","{2: 1, 16: 1, 74: 1, 92: 1, 106: 1}"
94567,9,14,3,0,0,0,0.062109109137,0.028703703704,"{90: 1, 108: 1, 120: 1}","{46: 1, 58: 1, 76: 1}"
94597,9,14,3,0,2,2,0.062109109137,0.028703703704,"{90: 1, 108: 1, 120: 1}","{2: 1, 14: 1, 16: 1}"
94627,8,12,3,0,0,1,0.057333280677,0.028703703704,"{90: 1, 108: 1, 120: 1}","{44: 1, 62: 1, 74: 1}"
94657,8,12,0,0,0,0,0.034110305019,0.000000000000,{},{}
94687,8,12,0,0,1,1,0.034110305019,0.000000000000,{},{}
94717,7,10,0,0,0,0,0.030076488593,0.000000000000,{},{}
94747,6,8,0,0,2,2,0.025664723888,0.000000000000,{},{}
94777,6,8,0,0,0,0,0.025664723888,0.000000000000,{},{}
94807,7,12,0,0,1,1,0.033465384831,0.000000000000,{},{}
94837,6,9,0,0,0,0,0.026147663667,0.000000000000,{},{}
94867,4,4,1,0,1,1,0.019587026591,0.009803921569,{102: 1},{64: 1}
94897,5,6,1,0,1,1,0.024362855051,0.009803921569,{102: 1},{4: 1}
94927,5,6,1,0,0,0,0.024362855051,0.009803921569,{102: 1},{56: 1}
94957,5,6,0,0,0,0,0.024653952711,0.000000000000,{},{}
94987,5,6,0,0,0,0,0.024653952711,0.000000000000,{},{}
95017,5,6,0,0,2,2,0.024653952711,0.000000000000,{},{}
95047,5,6,0,0,0,0,0.024653952711,0.000000000000,{},{}
95077,5,6,0,0,0,0,0.024653952711,0.000000000000,{},{}
95107,5,6,1,0,0,0,0.029989275245,0.009803921569,{102: 1},{64: 1}
95137,5,6,1,0,1,1,0.029989275245,0.009803921569,{102: 1},{4: 1}
95167,5,6,1,0,0,0,0.029318511053,0.009803921569,{102: 1},{56: 1}
95197,5,6,1,0,1,1,0.043125700595,0.023809523810,{42: 1},{28: 1}
95227,5,6,1,0,0,0,0.043125700595,0.023809523810,{42: 1},{32: 1}
95257,4,3,0,0,0,0,0.011555017487,0.000000000000,{},{}
95287,4,3,0,0,0,0,0.011555017487,0.000000000000,{},{}
95317,4,3,0,0,1,1,0.011555017487,0.000000000000,{},{}
95347,4,3,0,0,0,0,0.011555017487,0.000000000000,{},{}
95377,4,3,0,0,0,0,0.011555017487,0.000000000000,{},{}
95407,3,2,0,0,0,0,0.008730158730,0.000000000000,{},{}
95437,3,2,0,0,0,0,0.008730158730,0.000000000000,{},{}
95467,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
95497,3,2,0,0,0,0,0.004665677914,0.000000000000,{},{}
95527,4,4,0,0,0,0,0.009197841656,0.000000000000,{},{}
95557,3,2,0,0,0,0,0.005651340996,0.000000000000,{},{}
95587,3,2,0,0,0,0,0.005651340996,0.000000000000,{},{}
95617,3,2,0,0,1,2,0.005651340996,0.000000000000,{},{}
95647,3,2,0,0,0,0,0.005651340996,0.000000000000,{},{}
95677,4,3,0,0,0,0,0.007589325492,0.000000000000,{},{}
95707,5,4,0,0,0,0,0.009420827324,0.000000000000,{},{}
95737,5,4,0,0,0,0,0.009420827324,0.000000000000,{},{}
95767,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
95797,4,3,1,0,1,1,0.094336219336,0.083333333333,{12: 1},{2: 1}
95827,4,4,0,0,0,0,0.022789486499,0.000000000000,{},{}
95857,4,4,0,0,0,0,0.022789486499,0.000000000000,{},{}
95887,5,6,0,0,1,1,0.027999091709,0.000000000000,{},{}
95917,5,6,0,0,0,0,0.027999091709,0.000000000000,{},{}
95947,6,8,0,0,0,0,0.032694858905,0.000000000000,{},{}
95977,6,9,1,0,0,1,0.061957938168,0.033333333333,{30: 1},{8: 1}
96007,6,8,0,0,1,2,0.027679593305,0.000000000000,{},{}
96037,7,12,0,0,0,0,0.037037533202,0.000000000000,{},{}
96067,7,12,0,0,2,2,0.037037533202,0.000000000000,{},{}
96097,6,9,0,0,0,0,0.030306763971,0.000000000000,{},{}
96127,5,6,0,0,0,0,0.023386369550,0.000000000000,{},{}
96157,5,6,0,0,1,1,0.023386369550,0.000000000000,{},{}
96187,5,6,1,0,0,0,0.044149722189,0.023809523810,{42: 1},{28: 1}
96217,5,6,1,0,0,0,0.044149722189,0.023809523810,{42: 1},{32: 1}
96247,5,4,1,0,0,0,0.021538074577,0.009259259259,{108: 1},{58: 1}
96277,4,3,1,0,1,1,0.018849902534,0.009259259259,{108: 1},{2: 1}
96307,4,4,1,0,0,0,0.021109146755,0.009259259259,{108: 1},{62: 1}
96337,4,3,0,0,0,0,0.009059189822,0.000000000000,{},{}
96367,4,3,0,0,0,0,0.009059189822,0.000000000000,{},{}
96397,4,3,0,0,0,0,0.009059189822,0.000000000000,{},{}
96427,4,3,0,0,0,0,0.009059189822,0.000000000000,{},{}
96457,5,6,0,0,2,2,0.015240269405,0.000000000000,{},{}
96487,4,4,0,0,0,0,0.010997174318,0.000000000000,{},{}
96517,5,6,0,0,0,0,0.014870037566,0.000000000000,{},{}
96547,5,4,0,0,0,0,0.010496221846,0.000000000000,{},{}
96577,5,4,0,0,1,1,0.010496221846,0.000000000000,{},{}
96607,5,6,0,0,0,0,0.022322328556,0.000000000000,{},{}
96637,4,3,0,0,0,0,0.015702075702,0.000000000000,{},{}
96667,4,3,0,0,0,1,0.015702075702,0.000000000000,{},{}
96697,4,3,0,0,0,1,0.015702075702,0.000000000000,{},{}
96727,5,4,0,0,0,0,0.018117534639,0.000000000000,{},{}
96757,5,6,2,0,0,0,0.043810175332,0.028571428571,"{60: 1, 84: 1}","{22: 1, 46: 1}"
96787,5,6,2,0,0,0,0.043810175332,0.028571428571,"{60: 1, 84: 1}","{14: 1, 38: 1}"
96817,5,6,2,0,0,0,0.068950231354,0.053571428571,"{24: 1, 84: 1}","{14: 1, 74: 1}"
96847,5,4,0,0,0,0,0.016660854065,0.000000000000,{},{}
96877,7,12,0,0,1,2,0.036144923799,0.000000000000,{},{}
96907,6,9,0,0,0,1,0.030256865839,0.000000000000,{},{}
96937,6,9,0,0,0,0,0.030256865839,0.000000000000,{},{}
96967,6,9,0,0,0,0,0.030256865839,0.000000000000,{},{}
96997,6,9,0,0,1,1,0.030256865839,0.000000000000,{},{}
97027,7,12,0,0,0,0,0.037547951370,0.000000000000,{},{}
97057,6,9,0,0,0,1,0.031079134529,0.000000000000,{},{}
97087,8,15,0,0,2,3,0.043553093162,0.000000000000,{},{}
97117,7,10,0,0,0,0,0.032630417333,0.000000000000,{},{}
97147,6,5,0,0,0,1,0.021073713779,0.000000000000,{},{}
97177,6,9,0,0,0,0,0.042310097515,0.000000000000,{},{}
97207,7,12,0,0,0,0,0.050272409282,0.000000000000,{},{}
97237,7,12,0,0,1,1,0.050272409282,0.000000000000,{},{}
97267,8,15,0,0,2,3,0.057313516323,0.000000000000,{},{}
97297,9,18,0,0,0,0,0.063881560207,0.000000000000,{},{}
97327,9,18,2,0,1,1,0.083558699880,0.027972027972,"{66: 1, 78: 1}","{16: 1, 28: 1}"
97357,10,21,2,0,1,2,0.090548116757,0.027972027972,"{66: 1, 78: 1}","{32: 1, 44: 1}"
97387,10,25,1,0,1,2,0.096529141509,0.008333333333,{120: 1},{106: 1}
97417,10,25,1,0,0,0,0.096529141509,0.008333333333,{120: 1},{46: 1}
97447,10,25,1,0,0,0,0.096529141509,0.008333333333,{120: 1},{14: 1}
97477,8,15,1,0,2,3,0.071912142984,0.008333333333,{120: 1},{74: 1}
97507,9,20,3,0,1,1,0.110894087268,0.042913105413,"{48: 1, 78: 1, 108: 1}","{34: 1, 64: 1, 94: 1}"
97537,9,20,3,0,1,1,0.110894087268,0.042913105413,"{48: 1, 78: 1, 108: 1}","{4: 1, 26: 1, 34: 1}"
97567,12,35,5,0,0,2,0.175059119012,0.081883693648,"{30: 1, 60: 1, 78: 1, 102: 1, 108: 1}","{8: 1, 22: 1, 26: 1, 56: 1, 64: 1}"
97597,12,36,5,0,1,2,0.178491483407,0.082952069717,"{30: 1, 60: 1, 72: 1, 102: 1, 108: 1}","{4: 1, 8: 1, 34: 1, 38: 1, 86: 1}"
97627,11,30,3,0,1,1,0.138778478220,0.047502334267,"{42: 1, 72: 1, 102: 1}","{4: 1, 26: 1, 56: 1}"
97657,11,28,0,0,0,0,0.099626794249,0.000000000000,{},{}
97687,9,20,0,0,0,1,0.082184715542,0.000000000000,{},{}
97717,10,25,0,0,2,3,0.093890156801,0.000000000000,{},{}
97747,10,25,0,0,2,2,0.093890156801,0.000000000000,{},{}
97777,10,25,0,0,1,1,0.093890156801,0.000000000000,{},{}
97807,9,20,3,0,1,1,0.111729907444,0.049074074074,"{54: 1, 60: 1, 72: 1}","{16: 1, 22: 1, 34: 1}"
97837,9,20,3,0,0,0,0.111729907444,0.049074074074,"{54: 1, 60: 1, 72: 1}","{26: 1, 38: 1, 44: 1}"
97867,8,7,0,0,0,0,0.030876546411,0.000000000000,{},{}
97897,7,6,0,0,1,1,0.028561731597,0.000000000000,{},{}
97927,6,5,0,0,2,2,0.026074169408,0.000000000000,{},{}
97957,5,4,0,0,0,0,0.023296391630,0.000000000000,{},{}
97987,5,4,0,0,0,0,0.023296391630,0.000000000000,{},{}
98017,6,5,0,0,0,0,0.012131316237,0.000000000000,{},{}
98047,7,10,0,0,0,1,0.023566643757,0.000000000000,{},{}
98077,7,10,0,0,1,3,0.023566643757,0.000000000000,{},{}
98107,7,12,0,0,0,0,0.027955995991,0.000000000000,{},{}
98137,7,12,0,0,0,0,0.027955995991,0.000000000000,{},{}
98167,4,3,0,0,1,1,0.009322853073,0.000000000000,{},{}
98197,4,3,0,0,1,1,0.009322853073,0.000000000000,{},{}
98227,4,3,0,0,0,0,0.009322853073,0.000000000000,{},{}
98257,4,3,0,0,0,0,0.009322853073,0.000000000000,{},{}
98287,5,4,0,0,1,1,0.011134447276,0.000000000000,{},{}
98317,4,3,2,0,0,0,0.056565656566,0.052777777778,"{24: 1, 90: 1}","{14: 1, 52: 1}"
98347,5,6,2,0,0,1,0.040285802413,0.026262626263,"{66: 1, 90: 1}","{8: 1, 16: 1}"
98377,5,6,2,0,0,0,0.040285802413,0.026262626263,"{66: 1, 90: 1}","{44: 1, 68: 1}"
98407,5,6,0,0,0,0,0.023738556556,0.000000000000,{},{}
98437,7,12,0,0,0,1,0.039494309625,0.000000000000,{},{}
98467,7,12,0,0,1,1,0.039494309625,0.000000000000,{},{}
98497,7,12,0,0,0,0,0.039494309625,0.000000000000,{},{}
98527,8,15,0,0,1,1,0.045893659489,0.000000000000,{},{}
98557,8,15,0,0,1,2,0.045893659489,0.000000000000,{},{}
98587,9,20,1,0,0,1,0.070633783673,0.012820512821,{78: 1},{28: 1}
98617,10,21,1,0,1,1,0.072427401238,0.012820512821,{78: 1},{32: 1}
98647,10,21,2,0,2,3,0.091127324094,0.025000000000,"{72: 1, 90: 1}","{58: 1, 76: 1}"
98677,10,21,2,0,1,1,0.091127324094,0.025000000000,"{72: 1, 90: 1}","{2: 1, 16: 1}"
98707,9,14,2,0,0,0,0.074924297040,0.025000000000,"{72: 1, 90: 1}","{44: 1, 62: 1}"
98737,9,20,2,0,1,1,0.105813982455,0.023237179487,"{78: 1, 96: 1}","{46: 1, 64: 1}"
