M,twin_count,quadruple_count_all,quadruple_count_small_delta,exact_symmetric_count,near_symmetric_count_6,near_symmetric_count_12,weighted_cupola_all,weighted_cupola_small_delta,delta_histogram_small,eta_histogram_small
126090,5,4,0,0,0,0,0.013276371016,0.000000000000,{},{}
126120,4,3,0,1,1,1,0.010993265993,0.000000000000,{},{}
126150,4,3,0,0,0,0,0.010993265993,0.000000000000,{},{}
126180,4,3,0,0,0,0,0.010993265993,0.000000000000,{},{}
126210,4,4,0,1,1,1,0.011819345942,0.000000000000,{},{}
126240,3,2,0,0,0,0,0.005871212121,0.000000000000,{},{}
126270,3,2,0,0,0,0,0.005871212121,0.000000000000,{},{}
126300,3,2,0,0,0,0,0.005871212121,0.000000000000,{},{}
126330,3,2,0,0,0,0,0.006392045455,0.000000000000,{},{}
126360,3,2,0,1,1,1,0.006392045455,0.000000000000,{},{}
126390,3,2,0,0,0,0,0.006392045455,0.000000000000,{},{}
126420,3,2,0,1,1,1,0.006392045455,0.000000000000,{},{}
126450,3,2,0,0,0,0,0.006392045455,0.000000000000,{},{}
126480,3,2,0,0,0,0,0.006392045455,0.000000000000,{},{}
126510,3,2,1,0,0,0,0.010937500000,0.008333333333,{120: 1},{84: 1}
126540,2,1,1,0,0,0,0.008333333333,0.008333333333,{120: 1},{24: 1}
126570,3,2,1,0,0,0,0.011065573770,0.008333333333,{120: 1},{36: 1}
126600,3,2,1,0,0,0,0.011065573770,0.008333333333,{120: 1},{96: 1}
126630,3,2,0,0,0,0,0.006797281088,0.000000000000,{},{}
126660,3,2,0,0,0,0,0.006797281088,0.000000000000,{},{}
126690,3,2,0,0,0,0,0.006797281088,0.000000000000,{},{}
126720,3,2,0,0,0,0,0.006797281088,0.000000000000,{},{}
126750,4,4,0,0,0,0,0.011030085320,0.000000000000,{},{}
126780,5,6,0,0,0,1,0.014867517729,0.000000000000,{},{}
126810,4,3,0,0,0,0,0.008582745168,0.000000000000,{},{}
126840,4,3,0,0,0,1,0.008582745168,0.000000000000,{},{}
126870,4,4,0,0,0,0,0.014769335459,0.000000000000,{},{}
126900,4,4,0,0,0,0,0.014769335459,0.000000000000,{},{}
126930,4,3,0,0,0,0,0.013029408719,0.000000000000,{},{}
126960,5,4,0,0,0,0,0.015593511283,0.000000000000,{},{}
126990,6,5,0,0,0,0,0.017908326098,0.000000000000,{},{}
127020,6,5,0,0,0,0,0.017908326098,0.000000000000,{},{}
127050,6,8,1,0,1,2,0.046876475702,0.020833333333,{48: 1},{12: 1}
127080,6,6,0,0,0,1,0.021538637865,0.000000000000,{},{}
127110,6,9,0,0,0,0,0.039499300390,0.000000000000,{},{}
127140,6,9,0,1,1,1,0.039499300390,0.000000000000,{},{}
127170,5,6,0,0,0,1,0.031842605234,0.000000000000,{},{}
127200,5,6,0,0,0,0,0.031842605234,0.000000000000,{},{}
127230,5,6,2,0,1,1,0.066442106558,0.047222222222,"{30: 1, 72: 1}","{6: 1, 48: 1}"
127260,5,4,2,0,0,1,0.046336286453,0.037698412698,"{42: 1, 72: 1}","{12: 1, 18: 1}"
127290,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
127320,6,5,0,1,1,1,0.012116584935,0.000000000000,{},{}
127350,5,4,0,0,0,1,0.010380473824,0.000000000000,{},{}
127380,6,8,0,1,1,1,0.019090560034,0.000000000000,{},{}
127410,6,9,0,0,1,1,0.022107928844,0.000000000000,{},{}
127440,6,9,0,0,0,0,0.022107928844,0.000000000000,{},{}
127470,6,9,0,0,0,2,0.022107928844,0.000000000000,{},{}
127500,6,9,0,1,1,1,0.022107928844,0.000000000000,{},{}
127530,6,8,0,0,1,1,0.018995129149,0.000000000000,{},{}
127560,5,4,0,0,0,1,0.009983648427,0.000000000000,{},{}
127590,5,4,0,0,0,0,0.009983648427,0.000000000000,{},{}
127620,4,3,2,0,0,0,0.028454715219,0.023692810458,"{72: 1, 102: 1}","{48: 1, 78: 1}"
127650,4,3,2,0,0,1,0.028454715219,0.023692810458,"{72: 1, 102: 1}","{12: 1, 18: 1}"
127680,4,2,1,0,0,0,0.014565826331,0.009803921569,{102: 1},{42: 1}
127710,4,2,0,0,1,1,0.012008281573,0.000000000000,{},{}
127740,4,3,1,0,0,0,0.021267540833,0.009259259259,{108: 1},{48: 1}
127770,4,3,1,0,0,1,0.021267540833,0.009259259259,{108: 1},{12: 1}
127800,4,3,1,0,0,0,0.021267540833,0.009259259259,{108: 1},{72: 1}
127830,5,4,0,0,0,0,0.010187864532,0.000000000000,{},{}
127860,5,4,0,1,1,1,0.010187864532,0.000000000000,{},{}
127890,5,4,0,0,0,1,0.010187864532,0.000000000000,{},{}
127920,5,6,0,0,0,0,0.014756133352,0.000000000000,{},{}
127950,6,9,0,0,0,1,0.020823139822,0.000000000000,{},{}
127980,6,9,0,0,0,1,0.020823139822,0.000000000000,{},{}
128010,5,6,0,1,1,1,0.014800501500,0.000000000000,{},{}
128040,5,4,0,0,0,0,0.010302188404,0.000000000000,{},{}
128070,5,4,0,0,0,0,0.010302188404,0.000000000000,{},{}
128100,5,4,0,0,0,0,0.010302188404,0.000000000000,{},{}
128130,5,4,1,0,0,0,0.026766917293,0.011111111111,{90: 1},{54: 1}
128160,5,4,1,0,1,1,0.026766917293,0.011111111111,{90: 1},{6: 1}
128190,5,4,1,0,0,0,0.026766917293,0.011111111111,{90: 1},{66: 1}
128220,6,8,1,1,1,2,0.061037500014,0.027777777778,{36: 1},{0: 1}
128250,7,12,1,0,0,0,0.052782158042,0.009803921569,{102: 1},{78: 1}
128280,7,12,1,0,0,0,0.052782158042,0.009803921569,{102: 1},{18: 1}
128310,7,12,1,0,1,2,0.052782158042,0.009803921569,{102: 1},{42: 1}
128340,7,9,0,0,0,0,0.031345894749,0.000000000000,{},{}
128370,8,16,1,0,0,2,0.065102334712,0.013888888889,{72: 1},{12: 1}
128400,8,16,1,0,0,1,0.065102334712,0.013888888889,{72: 1},{48: 1}
128430,7,12,1,2,2,2,0.051376170766,0.009259259259,{108: 1},{72: 1}
128460,8,16,1,0,0,1,0.060595627780,0.009259259259,{108: 1},{12: 1}
128490,8,16,1,0,1,1,0.060595627780,0.009259259259,{108: 1},{48: 1}
128520,7,9,0,0,0,0,0.032192012080,0.000000000000,{},{}
128550,7,9,0,0,0,1,0.031887808242,0.000000000000,{},{}
128580,7,12,1,1,1,2,0.049743671843,0.009259259259,{108: 1},{48: 1}
128610,7,12,1,0,0,1,0.049743671843,0.009259259259,{108: 1},{12: 1}
128640,8,16,1,1,1,2,0.058249332848,0.009259259259,{108: 1},{72: 1}
128670,8,16,1,0,0,2,0.058388588997,0.011111111111,{90: 1},{66: 1}
128700,9,20,1,0,2,2,0.067708711694,0.011111111111,{90: 1},{6: 1}
128730,8,15,1,1,1,1,0.056911128783,0.011111111111,{90: 1},{54: 1}
128760,8,16,1,1,1,2,0.062254651725,0.011904761905,{84: 1},{60: 1}
128790,8,16,1,1,1,1,0.062254651725,0.011904761905,{84: 1},{0: 1}
128820,9,20,1,2,2,3,0.070528378564,0.011904761905,{84: 1},{60: 1}
128850,8,16,1,0,0,1,0.064335444252,0.009259259259,{108: 1},{72: 1}
128880,7,12,1,0,0,1,0.055321188528,0.009259259259,{108: 1},{12: 1}
128910,7,12,1,0,1,1,0.055321188528,0.009259259259,{108: 1},{48: 1}
128940,8,12,0,1,1,2,0.043754353495,0.000000000000,{},{}
128970,7,9,1,0,0,1,0.054685551067,0.023809523810,{42: 1},{18: 1}
129000,8,15,0,0,0,0,0.055314845901,0.000000000000,{},{}
129030,8,15,0,1,2,2,0.055314845901,0.000000000000,{},{}
129060,7,12,0,1,1,1,0.048665117365,0.000000000000,{},{}
129090,7,12,0,0,0,1,0.048665117365,0.000000000000,{},{}
129120,8,12,0,0,1,2,0.034338951434,0.000000000000,{},{}
129150,7,12,1,0,0,0,0.047129882260,0.009803921569,{102: 1},{42: 1}
129180,7,12,1,0,0,1,0.047129882260,0.009803921569,{102: 1},{18: 1}
129210,8,16,1,0,0,1,0.055399423491,0.009803921569,{102: 1},{78: 1}
129240,9,20,1,1,1,3,0.069287992157,0.015151515152,{66: 1},{30: 1}
129270,8,16,1,0,0,0,0.060757131807,0.015151515152,{66: 1},{30: 1}
129300,7,12,1,0,0,0,0.046992127306,0.008771929825,{114: 1},{90: 1}
129330,8,15,1,0,0,1,0.054327868620,0.008771929825,{114: 1},{30: 1}
129360,9,18,1,1,1,2,0.061449388571,0.008771929825,{114: 1},{30: 1}
129390,9,18,1,0,1,1,0.061449388571,0.008771929825,{114: 1},{90: 1}
129420,9,20,1,0,0,1,0.075857954168,0.010416666667,{96: 1},{60: 1}
129450,8,15,1,1,1,1,0.064748225868,0.010416666667,{96: 1},{0: 1}
129480,8,15,1,0,0,0,0.064748225868,0.010416666667,{96: 1},{60: 1}
129510,8,16,2,0,1,2,0.104911112498,0.044444444444,"{30: 1, 90: 1}","{6: 1, 66: 1}"
129540,7,12,4,0,1,1,0.083884975555,0.046353629171,"{60: 1, 90: 1, 102: 1, 114: 1}","{6: 1, 36: 1, 78: 1, 90: 1}"
129570,7,12,4,1,1,2,0.083884975555,0.046353629171,"{60: 1, 90: 1, 102: 1, 114: 1}","{18: 1, 24: 1, 30: 1, 54: 1}"
129600,6,8,4,0,0,0,0.083976727320,0.060903893721,"{42: 1, 54: 1, 102: 1, 114: 1}","{18: 1, 30: 2, 42: 1}"
129630,7,8,2,0,0,0,0.048314901926,0.027290448343,"{54: 1, 114: 1}","{30: 1, 90: 1}"
129660,7,6,0,1,1,1,0.017008753100,0.000000000000,{},{}
129690,7,6,0,0,0,0,0.017008753100,0.000000000000,{},{}
129720,6,5,0,0,1,1,0.015070768603,0.000000000000,{},{}
129750,6,5,0,0,1,1,0.015070768603,0.000000000000,{},{}
129780,6,5,0,1,1,2,0.015070768603,0.000000000000,{},{}
129810,5,4,0,0,0,0,0.012689816222,0.000000000000,{},{}
129840,4,3,0,0,0,0,0.010125713658,0.000000000000,{},{}
129870,4,3,0,0,0,0,0.010125713658,0.000000000000,{},{}
129900,4,4,0,0,0,0,0.010641911288,0.000000000000,{},{}
129930,4,3,0,0,0,0,0.007092599951,0.000000000000,{},{}
129960,3,2,0,0,0,0,0.006470075899,0.000000000000,{},{}
129990,3,2,0,0,0,0,0.006470075899,0.000000000000,{},{}
130020,3,2,0,0,0,0,0.006470075899,0.000000000000,{},{}
130050,3,2,0,0,0,0,0.006470075899,0.000000000000,{},{}
130080,4,3,0,0,0,0,0.008692298121,0.000000000000,{},{}
130110,5,4,0,0,0,0,0.010724818446,0.000000000000,{},{}
130140,5,4,0,0,1,1,0.010724818446,0.000000000000,{},{}
130170,5,4,0,0,0,1,0.010724818446,0.000000000000,{},{}
130200,5,3,0,0,0,0,0.007178719156,0.000000000000,{},{}
130230,4,3,1,1,1,1,0.027380952381,0.016666666667,{60: 1},{0: 1}
130260,4,2,0,0,0,0,0.010714285714,0.000000000000,{},{}
130290,4,4,1,0,0,1,0.026640211640,0.009259259259,{108: 1},{48: 1}
130320,5,6,1,0,0,1,0.031798941799,0.009259259259,{108: 1},{12: 1}
130350,7,10,1,0,0,0,0.041588253443,0.009259259259,{108: 1},{72: 1}
130380,7,12,1,0,0,0,0.061488369088,0.023809523810,{42: 1},{18: 1}
130410,7,9,0,1,1,2,0.026250273850,0.000000000000,{},{}
130440,7,12,0,1,1,2,0.039683349783,0.000000000000,{},{}
130470,7,12,0,0,0,0,0.039683349783,0.000000000000,{},{}
130500,7,12,0,1,1,2,0.039683349783,0.000000000000,{},{}
130530,6,9,0,1,1,1,0.032765360365,0.000000000000,{},{}
130560,7,12,0,0,0,0,0.038908092879,0.000000000000,{},{}
130590,6,8,0,0,0,0,0.029159827436,0.000000000000,{},{}
130620,6,6,0,0,0,1,0.020429668706,0.000000000000,{},{}
130650,6,4,0,0,0,0,0.013690928723,0.000000000000,{},{}
130680,5,4,0,0,0,0,0.016789557415,0.000000000000,{},{}
130710,6,8,0,1,1,1,0.026443607069,0.000000000000,{},{}
130740,5,6,0,0,1,2,0.022462125587,0.000000000000,{},{}
130770,5,6,0,0,0,0,0.022462125587,0.000000000000,{},{}
130800,5,6,0,0,0,0,0.022462125587,0.000000000000,{},{}
130830,6,9,0,1,1,1,0.028742481410,0.000000000000,{},{}
130860,6,8,0,0,0,1,0.023923823467,0.000000000000,{},{}
130890,6,8,0,0,0,0,0.023923823467,0.000000000000,{},{}
130920,6,8,0,0,0,1,0.023923823467,0.000000000000,{},{}
130950,5,6,0,1,1,1,0.018716011657,0.000000000000,{},{}
130980,4,3,0,0,1,1,0.012107065048,0.000000000000,{},{}
131010,4,2,0,0,0,0,0.006154684096,0.000000000000,{},{}
131040,4,4,1,0,0,1,0.020125272331,0.009803921569,{102: 1},{42: 1}
131070,4,4,1,0,0,0,0.020125272331,0.009803921569,{102: 1},{18: 1}
131100,4,4,1,0,0,0,0.020125272331,0.009803921569,{102: 1},{78: 1}
131130,4,3,0,1,1,1,0.013864023870,0.000000000000,{},{}
131160,4,4,0,0,0,0,0.016672338977,0.000000000000,{},{}
131190,5,6,0,0,0,0,0.021541331551,0.000000000000,{},{}
131220,5,6,0,0,0,0,0.021541331551,0.000000000000,{},{}
131250,5,4,0,0,0,1,0.010128288073,0.000000000000,{},{}
131280,5,6,0,1,1,1,0.019564758036,0.000000000000,{},{}
131310,5,6,0,0,0,0,0.019564758036,0.000000000000,{},{}
131340,5,6,0,0,0,0,0.019602942834,0.000000000000,{},{}
131370,5,6,0,0,0,2,0.019602942834,0.000000000000,{},{}
131400,5,6,0,0,0,0,0.019602942834,0.000000000000,{},{}
131430,5,4,0,0,0,0,0.014165074691,0.000000000000,{},{}
131460,5,6,1,0,1,1,0.051444115095,0.033333333333,{30: 1},{6: 1}
131490,6,9,0,0,0,0,0.032428736387,0.000000000000,{},{}
131520,6,9,0,0,0,1,0.032428736387,0.000000000000,{},{}
131550,7,12,0,0,0,2,0.039471297001,0.000000000000,{},{}
131580,6,8,0,1,1,1,0.031148072606,0.000000000000,{},{}
131610,7,10,0,0,1,1,0.035815783796,0.000000000000,{},{}
131640,8,10,0,0,1,1,0.028631633446,0.000000000000,{},{}
131670,8,15,1,1,1,2,0.062118991499,0.013888888889,{72: 1},{12: 1}
131700,8,15,1,0,0,1,0.062118991499,0.013888888889,{72: 1},{48: 1}
131730,8,16,1,0,0,0,0.073198263104,0.015151515152,{66: 1},{30: 1}
131760,8,15,1,0,1,2,0.070500641766,0.015151515152,{66: 1},{30: 1}
131790,7,12,2,1,1,1,0.070972431326,0.025438596491,"{60: 1, 114: 1}","{36: 1, 90: 1}"
131820,7,12,2,0,0,1,0.070972431326,0.025438596491,"{60: 1, 114: 1}","{24: 1, 30: 1}"
131850,7,12,3,0,0,1,0.074403096521,0.037094369912,"{54: 1, 102: 1, 114: 1}","{30: 2, 78: 1}"
131880,7,12,3,1,1,1,0.074403096521,0.037094369912,"{54: 1, 102: 1, 114: 1}","{18: 1, 30: 1, 90: 1}"
131910,7,10,2,0,1,2,0.064832428398,0.030637254902,"{48: 1, 102: 1}","{12: 1, 42: 1}"
131940,7,5,0,0,1,1,0.020303035744,0.000000000000,{},{}
131970,6,5,1,1,1,1,0.027111314611,0.009259259259,{108: 1},{48: 1}
132000,6,5,1,0,0,1,0.027111314611,0.009259259259,{108: 1},{12: 1}
132030,6,8,1,0,0,0,0.032826446250,0.009259259259,{108: 1},{72: 1}
132060,6,5,0,0,0,1,0.012237421406,0.000000000000,{},{}
132090,5,4,0,0,0,1,0.010425827203,0.000000000000,{},{}
132120,5,4,0,0,0,0,0.010425827203,0.000000000000,{},{}
132150,5,6,0,0,0,0,0.014796943402,0.000000000000,{},{}
132180,5,6,0,0,0,0,0.014796943402,0.000000000000,{},{}
132210,4,4,0,0,0,0,0.010682336547,0.000000000000,{},{}
132240,5,6,0,0,1,2,0.014466350153,0.000000000000,{},{}
132270,4,3,0,0,0,0,0.008193535188,0.000000000000,{},{}
132300,4,3,0,0,0,0,0.008193535188,0.000000000000,{},{}
132330,4,2,0,0,0,0,0.004647435897,0.000000000000,{},{}
132360,3,2,1,0,0,0,0.014309764310,0.009259259259,{108: 1},{48: 1}
132390,3,2,1,0,0,1,0.014309764310,0.009259259259,{108: 1},{12: 1}
132420,4,3,1,0,0,0,0.016955266955,0.009259259259,{108: 1},{72: 1}
132450,5,6,1,0,0,0,0.028096903097,0.011111111111,{90: 1},{66: 1}
132480,6,8,1,0,1,1,0.033498137665,0.011111111111,{90: 1},{6: 1}
132510,6,8,1,0,0,0,0.033498137665,0.011111111111,{90: 1},{54: 1}
132540,6,9,0,1,1,2,0.031670085837,0.000000000000,{},{}
132570,7,12,0,0,1,1,0.038975280642,0.000000000000,{},{}
132600,7,12,0,1,1,3,0.038975280642,0.000000000000,{},{}
132630,7,12,0,0,0,0,0.038975280642,0.000000000000,{},{}
132660,7,10,0,0,0,0,0.034081808101,0.000000000000,{},{}
132690,7,10,0,0,2,2,0.034081808101,0.000000000000,{},{}
132720,7,12,2,0,0,0,0.077983924504,0.042328042328,"{42: 1, 54: 1}","{18: 1, 30: 1}"
132750,6,6,1,0,0,0,0.039036611537,0.018518518519,{54: 1},{30: 1}
132780,6,8,2,0,1,1,0.046347363807,0.019675925926,"{96: 1, 108: 1}","{48: 1, 60: 1}"
132810,6,8,2,1,1,2,0.046347363807,0.019675925926,"{96: 1, 108: 1}","{0: 1, 12: 1}"
132840,5,6,2,0,0,0,0.040936108396,0.019675925926,"{96: 1, 108: 1}","{60: 1, 72: 1}"
132870,5,4,1,0,0,0,0.025704626914,0.011111111111,{90: 1},{66: 1}
132900,5,4,1,0,1,1,0.025704626914,0.011111111111,{90: 1},{6: 1}
132930,5,4,1,0,0,0,0.025704626914,0.011111111111,{90: 1},{54: 1}
132960,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
132990,6,5,0,0,1,1,0.010997565266,0.000000000000,{},{}
133020,6,8,0,1,1,2,0.017642354169,0.000000000000,{},{}
133050,7,12,0,1,1,2,0.025529783622,0.000000000000,{},{}
133080,5,6,0,0,0,0,0.014784012133,0.000000000000,{},{}
133110,5,6,0,0,1,2,0.014784012133,0.000000000000,{},{}
133140,5,6,0,0,0,1,0.014784012133,0.000000000000,{},{}
133170,4,3,0,0,0,0,0.008206037262,0.000000000000,{},{}
133200,4,3,0,0,0,0,0.008206037262,0.000000000000,{},{}
133230,4,3,0,0,0,0,0.008206037262,0.000000000000,{},{}
133260,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
133290,4,3,2,0,0,0,0.041486291486,0.037698412698,"{42: 1, 72: 1}","{18: 1, 48: 1}"
133320,4,2,1,0,0,1,0.017676767677,0.013888888889,{72: 1},{12: 1}
133350,5,4,0,0,0,0,0.014322370255,0.000000000000,{},{}
133380,5,6,0,0,0,0,0.023076802879,0.000000000000,{},{}
133410,6,9,0,1,1,1,0.030733498035,0.000000000000,{},{}
133440,6,9,0,0,0,1,0.030733498035,0.000000000000,{},{}
133470,6,9,0,0,0,1,0.030733498035,0.000000000000,{},{}
133500,6,9,0,0,0,1,0.030733498035,0.000000000000,{},{}
133530,7,12,0,1,1,1,0.036803179701,0.000000000000,{},{}
133560,7,12,1,0,0,1,0.044069658843,0.011111111111,{90: 1},{54: 1}
133590,6,9,1,0,1,1,0.037057326095,0.011111111111,{90: 1},{6: 1}
133620,6,9,1,0,0,1,0.037057326095,0.011111111111,{90: 1},{66: 1}
133650,5,6,1,0,0,0,0.032974432974,0.012820512821,{78: 1},{42: 1}
133680,5,6,1,0,1,1,0.033188821273,0.012820512821,{78: 1},{18: 1}
133710,5,4,0,0,0,0,0.014415927500,0.000000000000,{},{}
133740,5,6,1,0,0,0,0.027923552773,0.009803921569,{102: 1},{42: 1}
133770,5,6,1,0,0,0,0.027923552773,0.009803921569,{102: 1},{18: 1}
133800,6,9,1,0,0,1,0.034593539706,0.009803921569,{102: 1},{78: 1}
133830,6,8,0,0,0,0,0.025105928236,0.000000000000,{},{}
133860,5,6,0,1,1,1,0.020991321382,0.000000000000,{},{}
133890,5,6,0,0,0,1,0.020991321382,0.000000000000,{},{}
133920,5,6,0,0,0,0,0.020991321382,0.000000000000,{},{}
133950,4,4,0,1,1,1,0.015924775707,0.000000000000,{},{}
133980,4,2,0,0,0,0,0.006268691051,0.000000000000,{},{}
134010,5,6,1,0,0,0,0.022534624907,0.009259259259,{108: 1},{48: 1}
134040,5,6,1,0,0,1,0.022842626375,0.009259259259,{108: 1},{12: 1}
134070,6,8,1,0,0,1,0.027198843635,0.009259259259,{108: 1},{72: 1}
134100,7,12,0,0,0,1,0.034019470871,0.000000000000,{},{}
134130,6,8,0,0,0,1,0.026549403176,0.000000000000,{},{}
134160,6,8,0,1,1,1,0.026549403176,0.000000000000,{},{}
134190,6,8,0,2,2,2,0.026549403176,0.000000000000,{},{}
134220,6,8,0,0,0,1,0.026549403176,0.000000000000,{},{}
134250,6,8,0,0,0,1,0.026549403176,0.000000000000,{},{}
134280,6,8,0,0,0,0,0.026549403176,0.000000000000,{},{}
134310,6,8,3,0,0,1,0.058950047195,0.042913105413,"{48: 1, 78: 1, 108: 1}","{12: 1, 42: 1, 72: 1}"
134340,6,6,2,1,1,2,0.034148459893,0.022079772080,"{78: 1, 108: 1}","{12: 1, 18: 1}"
134370,6,6,2,1,1,1,0.038416768417,0.025925925926,"{60: 1, 108: 1}","{0: 1, 48: 1}"
134400,6,6,0,0,0,0,0.020499299184,0.000000000000,{},{}
134430,6,8,0,0,0,0,0.029253731808,0.000000000000,{},{}
134460,6,8,0,0,0,1,0.029253731808,0.000000000000,{},{}
134490,6,8,0,0,1,2,0.029253731808,0.000000000000,{},{}
134520,6,8,0,0,0,1,0.029253731808,0.000000000000,{},{}
134550,7,12,0,0,0,0,0.037513122927,0.000000000000,{},{}
134580,7,12,0,0,0,0,0.037513122927,0.000000000000,{},{}
134610,6,8,1,0,0,1,0.031279245154,0.011111111111,{90: 1},{54: 1}
134640,7,12,1,0,1,2,0.039755064258,0.011111111111,{90: 1},{6: 1}
134670,6,9,1,0,0,0,0.033104842462,0.011111111111,{90: 1},{66: 1}
134700,5,6,0,0,0,0,0.021871080593,0.000000000000,{},{}
134730,5,6,0,0,0,0,0.022995875074,0.000000000000,{},{}
134760,5,6,0,1,2,2,0.022995875074,0.000000000000,{},{}
134790,5,6,0,0,0,0,0.022995875074,0.000000000000,{},{}
134820,5,6,0,0,0,0,0.022995875074,0.000000000000,{},{}
134850,5,6,1,1,1,1,0.029980895474,0.011904761905,{84: 1},{60: 1}
134880,5,6,1,1,1,1,0.029980895474,0.011904761905,{84: 1},{0: 1}
134910,5,6,1,0,0,0,0.029185286040,0.011904761905,{84: 1},{60: 1}
134940,5,6,1,0,0,1,0.027002746358,0.010416666667,{96: 1},{60: 1}
134970,5,6,1,1,1,1,0.027002746358,0.010416666667,{96: 1},{0: 1}
135000,5,6,1,0,0,0,0.027162646517,0.010416666667,{96: 1},{60: 1}
135030,5,6,0,0,0,1,0.020186636416,0.000000000000,{},{}
135060,6,9,0,1,1,2,0.027525141601,0.000000000000,{},{}
135090,7,12,0,0,1,1,0.034161659984,0.000000000000,{},{}
135120,7,12,0,0,0,2,0.034161659984,0.000000000000,{},{}
135150,7,10,0,1,1,2,0.029825100423,0.000000000000,{},{}
135180,9,14,0,0,2,2,0.037982928580,0.000000000000,{},{}
135210,9,12,0,0,0,1,0.029302373025,0.000000000000,{},{}
135240,8,12,1,1,2,3,0.055435835994,0.013888888889,{72: 1},{12: 1}
135270,8,12,1,0,0,0,0.055435835994,0.013888888889,{72: 1},{48: 1}
135300,9,18,2,1,1,1,0.087195378747,0.024410774411,"{66: 1, 108: 1}","{30: 1, 72: 1}"
135330,8,12,2,0,0,2,0.072868757203,0.024410774411,"{66: 1, 108: 1}","{12: 1, 30: 1}"
135360,9,18,5,0,1,1,0.115607346874,0.062078808131,"{42: 1, 84: 1, 108: 1, 114: 1, 120: 1}","{18: 1, 48: 1, 60: 1, 90: 1, 96: 1}"
135390,9,15,3,1,1,1,0.076983008250,0.029010025063,"{84: 1, 114: 1, 120: 1}","{0: 1, 30: 1, 36: 1}"
135420,10,24,6,0,0,1,0.146102171933,0.079528950582,"{42: 1, 72: 1, 78: 1, 84: 1, 114: 1, 120: 1}","{12: 1, 18: 2, 24: 1, 30: 1, 60: 1}"
135450,10,25,6,1,2,2,0.174382058962,0.104925775978,"{30: 1, 36: 1, 72: 1, 78: 1, 114: 1, 120: 1}","{0: 1, 6: 1, 42: 1, 48: 1, 84: 1, 90: 1}"
135480,10,21,0,0,0,1,0.084278417371,0.000000000000,{},{}
135510,10,21,0,0,0,1,0.084278417371,0.000000000000,{},{}
135540,9,18,0,1,1,3,0.077470425471,0.000000000000,{},{}
135570,9,18,0,0,0,1,0.077470425471,0.000000000000,{},{}
135600,8,10,0,0,0,1,0.039805751853,0.000000000000,{},{}
135630,9,18,2,1,1,2,0.082424112990,0.029166666667,"{48: 1, 120: 1}","{12: 1, 60: 1}"
135660,8,12,2,1,1,1,0.052035494048,0.022222222222,"{72: 1, 120: 1}","{0: 1, 48: 1}"
135690,9,18,2,1,2,4,0.065142250638,0.022222222222,"{72: 1, 120: 1}","{12: 1, 60: 1}"
135720,8,10,0,1,2,2,0.024956891118,0.000000000000,{},{}
135750,7,10,0,0,0,1,0.030126358279,0.000000000000,{},{}
135780,6,9,0,1,1,1,0.029144382730,0.000000000000,{},{}
135810,6,9,0,0,1,2,0.029144382730,0.000000000000,{},{}
135840,6,9,0,0,0,1,0.029144382730,0.000000000000,{},{}
135870,6,9,0,0,0,0,0.029144382730,0.000000000000,{},{}
135900,6,9,0,0,0,1,0.029144382730,0.000000000000,{},{}
135930,5,6,1,0,0,0,0.033722559184,0.015151515152,{66: 1},{30: 1}
135960,4,4,1,0,0,0,0.028311303772,0.015151515152,{66: 1},{30: 1}
135990,4,3,1,1,1,1,0.020394930740,0.011111111111,{90: 1},{66: 1}
136020,4,3,1,0,1,1,0.020394930740,0.011111111111,{90: 1},{6: 1}
136050,3,2,1,0,0,0,0.017521367521,0.011111111111,{90: 1},{54: 1}
136080,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
136110,4,3,0,0,0,0,0.007468868580,0.000000000000,{},{}
136140,4,3,0,0,0,0,0.007468868580,0.000000000000,{},{}
136170,4,3,0,0,0,0,0.007468868580,0.000000000000,{},{}
136200,5,6,0,0,1,1,0.013622840466,0.000000000000,{},{}
136230,4,4,0,1,2,2,0.009810841333,0.000000000000,{},{}
136260,4,4,0,0,0,0,0.009810841333,0.000000000000,{},{}
136290,3,2,0,0,0,0,0.005445761968,0.000000000000,{},{}
136320,4,3,0,0,0,0,0.007318421144,0.000000000000,{},{}
136350,5,4,0,0,0,0,0.009036634202,0.000000000000,{},{}
136380,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
136410,6,5,1,0,0,0,0.027381465407,0.011904761905,{84: 1},{60: 1}
136440,6,5,1,1,1,1,0.027381465407,0.011904761905,{84: 1},{0: 1}
136470,7,6,1,0,0,0,0.030206324164,0.011904761905,{84: 1},{60: 1}
136500,7,10,1,1,1,1,0.045438849923,0.008333333333,{120: 1},{84: 1}
136530,8,12,1,0,0,1,0.050884611890,0.008333333333,{120: 1},{24: 1}
136560,9,14,1,0,0,2,0.055694616700,0.008333333333,{120: 1},{36: 1}
136590,9,14,1,0,1,2,0.055694616700,0.008333333333,{120: 1},{96: 1}
136620,9,18,3,0,1,2,0.098967566707,0.041203703704,"{48: 1, 90: 1, 108: 1}","{12: 1, 54: 1, 72: 1}"
136650,10,18,2,0,2,3,0.075035508011,0.020370370370,"{90: 1, 108: 1}","{6: 1, 12: 1}"
